---------- Players ----------
Player 0: title
Player 1: like
Player 2: attack
Player 3: killer
Player 4: tomatoes!
Player 5: ",
Player 6: anyone
Player 7: going
Player 8: thing
Player 9: would
Player 10: expecting
Player 11: either
Player 12: a )
Player 13: bad
Player 14: science
Player 15: fiction
Player 16: movie
Player 17: b )
Player 18: comedy
Player 19: making
Player 20: fun
Player 21: bad
Player 22: science
Player 23: fiction
Player 24: movies.
Player 25: supposed
Player 26: mix
Player 27: both,
Player 28: dose
Player 29: parody
Player 30: splashed
Player 31: in.
Player 32: unfortunately,
Player 33: falls
Player 34: flat
Player 35: soon.
Player 36: never
Player 37: supposed
Player 38: take
Player 39: movie
Player 40: seriously,
Player 41: realize
Player 42: that,
Player 43: supposed
Player 44: think
Player 45: funny,
Player 46: right?
Player 47: found
Player 48: jokes
Player 49: situations
Player 50: funny
Player 51: ( i. e,
Player 52: side - by - side
Player 53: phone
Player 54: conversations,
Player 55: russian
Player 56: olympic
Player 57: spy
Player 58: eating
Player 59: steroid
Player 60: cereal,
Player 61: superman
Player 62: walking
Player 63: lois,
Player 64: etc. ).
Player 65: " attack
Player 66: killer
Player 67: tomatoes
Player 68: "
Player 69: strives
---------- Rewards ----------
v(): 2.251527786254883	 ([])
v(21,29): 6.342899322509766	 ([bad][parody])
v(21,30): 6.251300811767578	 ([bad][splashed])
v(21,31): 6.246528148651123	 ([bad][in.])
v(21,32): 6.68724250793457	 ([bad][unfortunately,])
v(21,33): 6.653939247131348	 ([bad][falls])
v(21,34): 5.706809997558594	 ([bad][flat])
v(21,35): 5.963277816772461	 ([bad][soon.])
v(21,36): 6.13624382019043	 ([bad][never])
v(21,37): 6.28334379196167	 ([bad][supposed])
v(21,38): 6.297918319702148	 ([bad][take])
v(21,39): 6.435140132904053	 ([bad][movie])
v(21,40): 6.464256286621094	 ([bad][seriously,])
v(21,41): 6.027254581451416	 ([bad][realize])
v(21,42): 6.179391860961914	 ([bad][that,])
v(21,43): 5.732147216796875	 ([bad][supposed])
v(21,44): 6.22054386138916	 ([bad][think])
v(21,45): 5.272287368774414	 ([bad][funny,])
v(21,46): 5.715524196624756	 ([bad][right?])
v(21,47): 6.046308994293213	 ([bad][found])
v(21,48): 5.997316360473633	 ([bad][jokes])
v(21,49): 5.726171016693115	 ([bad][situations])
v(21,50): 6.301826477050781	 ([bad][funny])
v(21,51): 6.346261978149414	 ([bad][( i. e,])
v(21,52): 6.243712425231934	 ([bad][side - by - side])
v(21,53): 5.70494270324707	 ([bad][phone])
v(21,54): 6.018313407897949	 ([bad][conversations,])
v(21,55): 5.936880111694336	 ([bad][russian])
v(21,56): 5.887227535247803	 ([bad][olympic])
v(21,57): 6.012007713317871	 ([bad][spy])
v(21,58): 5.9820475578308105	 ([bad][eating])
v(21,59): 6.0124030113220215	 ([bad][steroid])
v(21,60): 5.923273086547852	 ([bad][cereal,])
v(21,61): 6.083157062530518	 ([bad][superman])
v(21,62): 6.120758533477783	 ([bad][walking])
v(21,63): 6.486900806427002	 ([bad][lois,])
v(21,64): 6.355287551879883	 ([bad][etc. ).])
v(21,65): 6.2310943603515625	 ([bad][" attack])
v(21,66): 6.338014602661133	 ([bad][killer])
v(21,67): 6.307685852050781	 ([bad][tomatoes])
v(21,68): 6.18857479095459	 ([bad]["])
v(21,69): 6.014657974243164	 ([bad][strives])
v(22,23): 3.3413100242614746	 ([science][fiction])
v(22,24): 2.8616981506347656	 ([science][movies.])
v(22,25): 3.8042798042297363	 ([science][supposed])
v(22,26): 3.0297811031341553	 ([science][mix])
v(22,27): 1.81658935546875	 ([science][both,])
v(22,28): 3.619342803955078	 ([science][dose])
v(22,29): 3.8497977256774902	 ([science][parody])
v(22,30): 2.4853532314300537	 ([science][splashed])
v(22,31): 2.387366533279419	 ([science][in.])
v(22,32): 5.437526702880859	 ([science][unfortunately,])
v(22,33): 5.168673992156982	 ([science][falls])
v(22,34): 2.0116066932678223	 ([science][flat])
v(22,35): -0.31001561880111694	 ([science][soon.])
v(22,36): 2.9351675510406494	 ([science][never])
v(22,37): 3.049111843109131	 ([science][supposed])
v(22,38): 3.0272789001464844	 ([science][take])
v(22,39): 3.2665600776672363	 ([science][movie])
v(22,40): 3.448965072631836	 ([science][seriously,])
v(22,41): 2.021294116973877	 ([science][realize])
v(22,42): 2.3192827701568604	 ([science][that,])
v(22,43): 2.273660182952881	 ([science][supposed])
v(22,44): 2.7905173301696777	 ([science][think])
v(22,45): 0.61481773853302	 ([science][funny,])
v(22,46): 1.7690519094467163	 ([science][right?])
v(22,47): 2.121080160140991	 ([science][found])
v(22,48): 2.4444432258605957	 ([science][jokes])
v(22,49): 1.6029397249221802	 ([science][situations])
v(22,50): 3.5714406967163086	 ([science][funny])
v(22,51): 2.1868433952331543	 ([science][( i. e,])
v(22,52): 2.2123568058013916	 ([science][side - by - side])
v(22,53): 2.322641611099243	 ([science][phone])
v(22,54): 1.069014549255371	 ([science][conversations,])
v(22,55): 2.253695249557495	 ([science][russian])
v(22,56): 1.976313829421997	 ([science][olympic])
v(22,57): 2.8883705139160156	 ([science][spy])
v(22,58): 2.9130282402038574	 ([science][eating])
v(22,59): 2.468317747116089	 ([science][steroid])
v(22,60): 2.6047258377075195	 ([science][cereal,])
v(22,61): 1.7653229236602783	 ([science][superman])
v(22,62): 2.119563341140747	 ([science][walking])
v(22,63): 1.4717589616775513	 ([science][lois,])
v(22,64): 2.1104042530059814	 ([science][etc. ).])
v(22,65): 4.063224792480469	 ([science][" attack])
v(22,66): 4.964974403381348	 ([science][killer])
v(22,67): 2.8197593688964844	 ([science][tomatoes])
v(22,68): 2.653308868408203	 ([science]["])
v(22,69): 1.7124478816986084	 ([science][strives])
v(23,24): 3.3762080669403076	 ([fiction][movies.])
v(23,25): 3.3209471702575684	 ([fiction][supposed])
v(23,26): 2.434828519821167	 ([fiction][mix])
v(23,27): 1.356784701347351	 ([fiction][both,])
v(23,28): 3.0131349563598633	 ([fiction][dose])
v(23,29): 3.1750173568725586	 ([fiction][parody])
v(23,30): 2.1489977836608887	 ([fiction][splashed])
v(23,31): 1.9595447778701782	 ([fiction][in.])
v(23,32): 4.852729797363281	 ([fiction][unfortunately,])
v(23,33): 4.78830623626709	 ([fiction][falls])
v(23,34): 1.598757266998291	 ([fiction][flat])
v(23,35): -1.0071696043014526	 ([fiction][soon.])
v(23,36): 2.561800241470337	 ([fiction][never])
v(23,37): 2.6656763553619385	 ([fiction][supposed])
v(23,38): 2.6180496215820312	 ([fiction][take])
v(23,39): 2.6163063049316406	 ([fiction][movie])
v(23,40): 2.9676849842071533	 ([fiction][seriously,])
v(23,41): 1.770190715789795	 ([fiction][realize])
v(23,42): 1.9558700323104858	 ([fiction][that,])
v(23,43): 2.0189249515533447	 ([fiction][supposed])
v(23,44): 2.3894214630126953	 ([fiction][think])
v(23,45): -0.01283380389213562	 ([fiction][funny,])
v(23,46): 1.4390076398849487	 ([fiction][right?])
v(23,47): 1.7444777488708496	 ([fiction][found])
v(23,48): 1.9120266437530518	 ([fiction][jokes])
v(23,49): 1.2690678834915161	 ([fiction][situations])
v(23,50): 3.077202081680298	 ([fiction][funny])
v(23,51): 1.9233222007751465	 ([fiction][( i. e,])
v(23,52): 1.6504812240600586	 ([fiction][side - by - side])
v(23,53): 2.061969041824341	 ([fiction][phone])
v(23,54): 0.8032986521720886	 ([fiction][conversations,])
v(23,55): 1.9135606288909912	 ([fiction][russian])
v(23,56): 1.7255136966705322	 ([fiction][olympic])
v(23,57): 2.52880859375	 ([fiction][spy])
v(23,58): 2.703920841217041	 ([fiction][eating])
v(23,59): 2.500369071960449	 ([fiction][steroid])
v(23,60): 2.2359304428100586	 ([fiction][cereal,])
v(23,61): 1.3545018434524536	 ([fiction][superman])
v(23,62): 1.609844446182251	 ([fiction][walking])
v(23,63): 1.1899919509887695	 ([fiction][lois,])
v(23,64): 1.6808114051818848	 ([fiction][etc. ).])
v(23,65): 3.589364767074585	 ([fiction][" attack])
v(23,66): 4.034472942352295	 ([fiction][killer])
v(23,67): 2.566959857940674	 ([fiction][tomatoes])
v(23,68): 2.2774643898010254	 ([fiction]["])
v(23,69): 1.55002760887146	 ([fiction][strives])
v(24,25): 4.277152061462402	 ([movies.][supposed])
v(24,26): 3.305548667907715	 ([movies.][mix])
v(24,27): 2.6967358589172363	 ([movies.][both,])
v(24,28): 3.755385398864746	 ([movies.][dose])
v(24,29): 4.005709648132324	 ([movies.][parody])
v(24,30): 3.123622417449951	 ([movies.][splashed])
v(24,31): 3.175591468811035	 ([movies.][in.])
v(24,32): 5.663623809814453	 ([movies.][unfortunately,])
v(24,33): 5.242915153503418	 ([movies.][falls])
v(24,34): 2.432979106903076	 ([movies.][flat])
v(24,35): -0.5557298064231873	 ([movies.][soon.])
v(24,36): 3.673429489135742	 ([movies.][never])
v(24,37): 3.7405238151550293	 ([movies.][supposed])
v(24,38): 3.814373016357422	 ([movies.][take])
v(24,39): 3.0997729301452637	 ([movies.][movie])
v(24,40): 3.7759618759155273	 ([movies.][seriously,])
v(24,41): 2.780968189239502	 ([movies.][realize])
v(24,42): 3.026393413543701	 ([movies.][that,])
v(24,43): 2.8700203895568848	 ([movies.][supposed])
v(24,44): 3.4482202529907227	 ([movies.][think])
v(24,45): 0.4865630567073822	 ([movies.][funny,])
v(24,46): 2.1294310092926025	 ([movies.][right?])
v(24,47): 2.663361072540283	 ([movies.][found])
v(24,48): 2.794271469116211	 ([movies.][jokes])
v(24,49): 2.2102556228637695	 ([movies.][situations])
v(24,50): 3.997537612915039	 ([movies.][funny])
v(24,51): 2.821268320083618	 ([movies.][( i. e,])
v(24,52): 2.8762316703796387	 ([movies.][side - by - side])
v(24,53): 2.4190917015075684	 ([movies.][phone])
v(24,54): 1.6259483098983765	 ([movies.][conversations,])
v(24,55): 2.639927864074707	 ([movies.][russian])
v(24,56): 2.5660626888275146	 ([movies.][olympic])
v(24,57): 3.2992300987243652	 ([movies.][spy])
v(24,58): 3.6243228912353516	 ([movies.][eating])
v(24,59): 3.3631718158721924	 ([movies.][steroid])
v(24,60): 2.6234192848205566	 ([movies.][cereal,])
v(24,61): 2.1182966232299805	 ([movies.][superman])
v(24,62): 2.7379496097564697	 ([movies.][walking])
v(24,63): 2.198523998260498	 ([movies.][lois,])
v(24,64): 2.6565003395080566	 ([movies.][etc. ).])
v(24,65): 4.838923931121826	 ([movies.][" attack])
v(24,66): 4.850185394287109	 ([movies.][killer])
v(24,67): 3.1869354248046875	 ([movies.][tomatoes])
v(24,68): 3.3266687393188477	 ([movies.]["])
v(24,69): 2.8967161178588867	 ([movies.][strives])
v(25,26): 4.302372932434082	 ([supposed][mix])
v(25,27): 3.132722854614258	 ([supposed][both,])
v(25,28): 4.343193054199219	 ([supposed][dose])
v(25,29): 4.757724761962891	 ([supposed][parody])
v(25,30): 3.731820583343506	 ([supposed][splashed])
v(25,31): 3.5615720748901367	 ([supposed][in.])
v(25,32): 6.059699058532715	 ([supposed][unfortunately,])
v(25,33): 5.699002265930176	 ([supposed][falls])
v(25,34): 2.949751138687134	 ([supposed][flat])
v(25,35): 1.4371998310089111	 ([supposed][soon.])
v(25,36): 3.9378647804260254	 ([supposed][never])
v(25,37): 3.5629844665527344	 ([supposed][supposed])
v(25,38): 4.153800010681152	 ([supposed][take])
v(25,39): 4.327910900115967	 ([supposed][movie])
v(25,40): 4.472409248352051	 ([supposed][seriously,])
v(25,41): 3.1647350788116455	 ([supposed][realize])
v(25,42): 3.7173681259155273	 ([supposed][that,])
v(25,43): 2.715256452560425	 ([supposed][supposed])
v(25,44): 3.847825050354004	 ([supposed][think])
v(25,45): 1.458225965499878	 ([supposed][funny,])
v(25,46): 2.7234721183776855	 ([supposed][right?])
v(25,47): 3.358750343322754	 ([supposed][found])
v(25,48): 3.436444044113159	 ([supposed][jokes])
v(25,49): 2.5112464427948	 ([supposed][situations])
v(25,50): 4.400447845458984	 ([supposed][funny])
v(25,51): 3.477494239807129	 ([supposed][( i. e,])
v(25,52): 3.7012267112731934	 ([supposed][side - by - side])
v(25,53): 3.131139039993286	 ([supposed][phone])
v(25,54): 2.5724246501922607	 ([supposed][conversations,])
v(25,55): 3.409886121749878	 ([supposed][russian])
v(25,56): 3.2636759281158447	 ([supposed][olympic])
v(25,57): 3.779357433319092	 ([supposed][spy])
v(25,58): 4.017042636871338	 ([supposed][eating])
v(25,59): 3.610468864440918	 ([supposed][steroid])
v(25,60): 3.8460450172424316	 ([supposed][cereal,])
v(25,61): 2.843564987182617	 ([supposed][superman])
v(25,62): 3.1502792835235596	 ([supposed][walking])
v(25,63): 2.8613781929016113	 ([supposed][lois,])
v(25,64): 3.323652505874634	 ([supposed][etc. ).])
v(25,65): 4.467374801635742	 ([supposed][" attack])
v(25,66): 5.245200157165527	 ([supposed][killer])
v(25,67): 3.991731643676758	 ([supposed][tomatoes])
v(25,68): 3.7776870727539062	 ([supposed]["])
v(25,69): 3.3672142028808594	 ([supposed][strives])
v(26,27): 2.1256957054138184	 ([mix][both,])
v(26,28): 3.6218903064727783	 ([mix][dose])
v(26,29): 4.533337593078613	 ([mix][parody])
v(26,30): 3.097466230392456	 ([mix][splashed])
v(26,31): 2.867837905883789	 ([mix][in.])
v(26,32): 5.761139392852783	 ([mix][unfortunately,])
v(26,33): 5.338656425476074	 ([mix][falls])
v(26,34): 2.3876218795776367	 ([mix][flat])
v(26,35): -0.10213835537433624	 ([mix][soon.])
v(26,36): 3.765345573425293	 ([mix][never])
v(26,37): 3.8527913093566895	 ([mix][supposed])
v(26,38): 3.7246298789978027	 ([mix][take])
v(26,39): 3.5306715965270996	 ([mix][movie])
v(26,40): 4.105046272277832	 ([mix][seriously,])
v(26,41): 2.6649718284606934	 ([mix][realize])
v(26,42): 2.9779562950134277	 ([mix][that,])
v(26,43): 2.9390153884887695	 ([mix][supposed])
v(26,44): 3.4773316383361816	 ([mix][think])
v(26,45): 0.6070191860198975	 ([mix][funny,])
v(26,46): 2.1438097953796387	 ([mix][right?])
v(26,47): 2.8164830207824707	 ([mix][found])
v(26,48): 2.6684412956237793	 ([mix][jokes])
v(26,49): 1.9796552658081055	 ([mix][situations])
v(26,50): 3.9871363639831543	 ([mix][funny])
v(26,51): 2.8145766258239746	 ([mix][( i. e,])
v(26,52): 2.822462558746338	 ([mix][side - by - side])
v(26,53): 2.677191972732544	 ([mix][phone])
v(26,54): 1.6371605396270752	 ([mix][conversations,])
v(26,55): 2.70621919631958	 ([mix][russian])
v(26,56): 2.4568963050842285	 ([mix][olympic])
v(26,57): 3.345534324645996	 ([mix][spy])
v(26,58): 3.4124693870544434	 ([mix][eating])
v(26,59): 3.053321123123169	 ([mix][steroid])
v(26,60): 2.7226054668426514	 ([mix][cereal,])
v(26,61): 2.1344070434570312	 ([mix][superman])
v(26,62): 2.466050863265991	 ([mix][walking])
v(26,63): 2.243600606918335	 ([mix][lois,])
v(26,64): 2.609429359436035	 ([mix][etc. ).])
v(26,65): 4.004796028137207	 ([mix][" attack])
v(26,66): 5.002455234527588	 ([mix][killer])
v(26,67): 3.243842840194702	 ([mix][tomatoes])
v(26,68): 3.1960957050323486	 ([mix]["])
v(26,69): 2.5435307025909424	 ([mix][strives])
v(27,28): 2.8810882568359375	 ([both,][dose])
v(27,29): 3.5455474853515625	 ([both,][parody])
v(27,30): 1.9817683696746826	 ([both,][splashed])
v(27,31): 1.8109689950942993	 ([both,][in.])
v(27,32): 5.201396942138672	 ([both,][unfortunately,])
v(27,33): 4.065908432006836	 ([both,][falls])
v(27,34): 1.5295603275299072	 ([both,][flat])
v(27,35): -0.4722411334514618	 ([both,][soon.])
v(27,36): 2.3346831798553467	 ([both,][never])
v(27,37): 2.4406962394714355	 ([both,][supposed])
v(27,38): 2.495504379272461	 ([both,][take])
v(27,39): 2.6257219314575195	 ([both,][movie])
v(27,40): 2.9628114700317383	 ([both,][seriously,])
v(27,41): 1.3143466711044312	 ([both,][realize])
v(27,42): 1.9009225368499756	 ([both,][that,])
v(27,43): 1.7011507749557495	 ([both,][supposed])
v(27,44): 2.265110492706299	 ([both,][think])
v(27,45): -0.12385484576225281	 ([both,][funny,])
v(27,46): 1.4106519222259521	 ([both,][right?])
v(27,47): 1.6871565580368042	 ([both,][found])
v(27,48): 1.6419057846069336	 ([both,][jokes])
v(27,49): 0.9766713380813599	 ([both,][situations])
v(27,50): 3.045250415802002	 ([both,][funny])
v(27,51): 1.7094115018844604	 ([both,][( i. e,])
v(27,52): 1.6820068359375	 ([both,][side - by - side])
v(27,53): 1.670175313949585	 ([both,][phone])
v(27,54): 0.2830244302749634	 ([both,][conversations,])
v(27,55): 1.4871402978897095	 ([both,][russian])
v(27,56): 1.2204222679138184	 ([both,][olympic])
v(27,57): 2.2155046463012695	 ([both,][spy])
v(27,58): 2.3463969230651855	 ([both,][eating])
v(27,59): 1.9549301862716675	 ([both,][steroid])
v(27,60): 1.9068033695220947	 ([both,][cereal,])
v(27,61): 0.7956719398498535	 ([both,][superman])
v(27,62): 1.2829813957214355	 ([both,][walking])
v(27,63): 0.7189860343933105	 ([both,][lois,])
v(27,64): 1.5753977298736572	 ([both,][etc. ).])
v(27,65): 2.9669623374938965	 ([both,][" attack])
v(27,66): 4.078236103057861	 ([both,][killer])
v(27,67): 2.249401092529297	 ([both,][tomatoes])
v(27,68): 2.0875630378723145	 ([both,]["])
v(27,69): 1.428954005241394	 ([both,][strives])
v(28,29): 4.515589714050293	 ([dose][parody])
v(28,30): 3.4850430488586426	 ([dose][splashed])
v(28,31): 3.240561008453369	 ([dose][in.])
v(28,32): 5.616052627563477	 ([dose][unfortunately,])
v(28,33): 5.777982234954834	 ([dose][falls])
v(28,34): 2.7717247009277344	 ([dose][flat])
v(28,35): 0.644486129283905	 ([dose][soon.])
v(28,36): 3.5897135734558105	 ([dose][never])
v(28,37): 3.879150867462158	 ([dose][supposed])
v(28,38): 3.963347911834717	 ([dose][take])
v(28,39): 4.037870407104492	 ([dose][movie])
v(28,40): 4.196162223815918	 ([dose][seriously,])
v(28,41): 3.1837592124938965	 ([dose][realize])
v(28,42): 3.3164689540863037	 ([dose][that,])
v(28,43): 3.1314470767974854	 ([dose][supposed])
v(28,44): 3.7446465492248535	 ([dose][think])
v(28,45): 0.8941447734832764	 ([dose][funny,])
v(28,46): 2.6814920902252197	 ([dose][right?])
v(28,47): 3.2113277912139893	 ([dose][found])
v(28,48): 2.8051114082336426	 ([dose][jokes])
v(28,49): 2.624797821044922	 ([dose][situations])
v(28,50): 4.143497467041016	 ([dose][funny])
v(28,51): 3.268355369567871	 ([dose][( i. e,])
v(28,52): 3.5987308025360107	 ([dose][side - by - side])
v(28,53): 3.143829107284546	 ([dose][phone])
v(28,54): 2.2111501693725586	 ([dose][conversations,])
v(28,55): 2.9771437644958496	 ([dose][russian])
v(28,56): 2.970411539077759	 ([dose][olympic])
v(28,57): 3.6704483032226562	 ([dose][spy])
v(28,58): 3.526632308959961	 ([dose][eating])
v(28,59): 3.61771297454834	 ([dose][steroid])
v(28,60): 2.4933571815490723	 ([dose][cereal,])
v(28,61): 2.974670886993408	 ([dose][superman])
v(28,62): 3.0897231101989746	 ([dose][walking])
v(28,63): 2.679222345352173	 ([dose][lois,])
v(28,64): 2.9280142784118652	 ([dose][etc. ).])
v(28,65): 4.438841819763184	 ([dose][" attack])
v(28,66): 5.253479957580566	 ([dose][killer])
v(28,67): 3.3830089569091797	 ([dose][tomatoes])
v(28,68): 3.592127799987793	 ([dose]["])
v(28,69): 3.0189738273620605	 ([dose][strives])
v(29,30): 3.7487668991088867	 ([parody][splashed])
v(29,31): 3.8648061752319336	 ([parody][in.])
v(29,32): 5.503258228302002	 ([parody][unfortunately,])
v(29,33): 5.298664093017578	 ([parody][falls])
v(29,34): 3.4435949325561523	 ([parody][flat])
v(29,35): 1.317357063293457	 ([parody][soon.])
v(29,36): 4.186738967895508	 ([parody][never])
v(29,37): 4.324165344238281	 ([parody][supposed])
v(29,38): 4.442403793334961	 ([parody][take])
v(29,39): 4.324776649475098	 ([parody][movie])
v(29,40): 4.443515777587891	 ([parody][seriously,])
v(29,41): 3.697768211364746	 ([parody][realize])
v(29,42): 3.940887451171875	 ([parody][that,])
v(29,43): 3.6764302253723145	 ([parody][supposed])
v(29,44): 4.235451698303223	 ([parody][think])
v(29,45): 1.409561038017273	 ([parody][funny,])
v(29,46): 3.2009036540985107	 ([parody][right?])
v(29,47): 3.7121691703796387	 ([parody][found])
v(29,48): 2.993889808654785	 ([parody][jokes])
v(29,49): 3.2385129928588867	 ([parody][situations])
v(29,50): 4.470648765563965	 ([parody][funny])
v(29,51): 4.016158103942871	 ([parody][( i. e,])
v(29,52): 3.8501038551330566	 ([parody][side - by - side])
v(29,53): 3.5970349311828613	 ([parody][phone])
v(29,54): 3.073269844055176	 ([parody][conversations,])
v(29,55): 3.7063188552856445	 ([parody][russian])
v(29,56): 3.589890956878662	 ([parody][olympic])
v(29,57): 3.9708704948425293	 ([parody][spy])
v(29,58): 4.035516738891602	 ([parody][eating])
v(29,59): 3.9647583961486816	 ([parody][steroid])
v(29,60): 3.3955466747283936	 ([parody][cereal,])
v(29,61): 3.163560390472412	 ([parody][superman])
v(29,62): 3.618834972381592	 ([parody][walking])
v(29,63): 3.18639874458313	 ([parody][lois,])
v(29,64): 3.725792169570923	 ([parody][etc. ).])
v(29,65): 4.544811248779297	 ([parody][" attack])
v(29,66): 5.400383949279785	 ([parody][killer])
v(29,67): 3.943859100341797	 ([parody][tomatoes])
v(29,68): 4.053948879241943	 ([parody]["])
v(29,69): 3.156015157699585	 ([parody][strives])
v(30,31): 2.334027051925659	 ([splashed][in.])
v(30,32): 5.167346954345703	 ([splashed][unfortunately,])
v(30,33): 4.649342060089111	 ([splashed][falls])
v(30,34): 2.0151450634002686	 ([splashed][flat])
v(30,35): -0.34407147765159607	 ([splashed][soon.])
v(30,36): 2.9757211208343506	 ([splashed][never])
v(30,37): 3.1592392921447754	 ([splashed][supposed])
v(30,38): 3.1153078079223633	 ([splashed][take])
v(30,39): 3.128788709640503	 ([splashed][movie])
v(30,40): 3.524733304977417	 ([splashed][seriously,])
v(30,41): 2.0907254219055176	 ([splashed][realize])
v(30,42): 2.3975319862365723	 ([splashed][that,])
v(30,43): 2.233088970184326	 ([splashed][supposed])
v(30,44): 2.83331561088562	 ([splashed][think])
v(30,45): 0.4463755488395691	 ([splashed][funny,])
v(30,46): 1.825286626815796	 ([splashed][right?])
v(30,47): 2.2427735328674316	 ([splashed][found])
v(30,48): 2.1244425773620605	 ([splashed][jokes])
v(30,49): 1.5570564270019531	 ([splashed][situations])
v(30,50): 3.5118346214294434	 ([splashed][funny])
v(30,51): 2.2534666061401367	 ([splashed][( i. e,])
v(30,52): 2.275418758392334	 ([splashed][side - by - side])
v(30,53): 2.172541379928589	 ([splashed][phone])
v(30,54): 1.1012840270996094	 ([splashed][conversations,])
v(30,55): 2.2532007694244385	 ([splashed][russian])
v(30,56): 1.8976390361785889	 ([splashed][olympic])
v(30,57): 2.813664674758911	 ([splashed][spy])
v(30,58): 2.8987598419189453	 ([splashed][eating])
v(30,59): 2.521176815032959	 ([splashed][steroid])
v(30,60): 2.277529716491699	 ([splashed][cereal,])
v(30,61): 1.6463299989700317	 ([splashed][superman])
v(30,62): 1.9598636627197266	 ([splashed][walking])
v(30,63): 1.5438954830169678	 ([splashed][lois,])
v(30,64): 2.0852370262145996	 ([splashed][etc. ).])
v(30,65): 3.5086140632629395	 ([splashed][" attack])
v(30,66): 4.552062511444092	 ([splashed][killer])
v(30,67): 2.7313504219055176	 ([splashed][tomatoes])
v(30,68): 2.6344499588012695	 ([splashed]["])
v(30,69): 1.872083067893982	 ([splashed][strives])
v(31,32): 5.098392963409424	 ([in.][unfortunately,])
v(31,33): 4.269773960113525	 ([in.][falls])
v(31,34): 1.8596205711364746	 ([in.][flat])
v(31,35): -0.8641181588172913	 ([in.][soon.])
v(31,36): 2.688258647918701	 ([in.][never])
v(31,37): 2.8820557594299316	 ([in.][supposed])
v(31,38): 2.9663949012756348	 ([in.][take])
v(31,39): 3.106783390045166	 ([in.][movie])
v(31,40): 3.3956291675567627	 ([in.][seriously,])
v(31,41): 1.8292392492294312	 ([in.][realize])
v(31,42): 2.213357925415039	 ([in.][that,])
v(31,43): 2.0407423973083496	 ([in.][supposed])
v(31,44): 2.6771464347839355	 ([in.][think])
v(31,45): 0.323573499917984	 ([in.][funny,])
v(31,46): 1.7498443126678467	 ([in.][right?])
v(31,47): 2.1047239303588867	 ([in.][found])
v(31,48): 1.984139323234558	 ([in.][jokes])
v(31,49): 1.3204582929611206	 ([in.][situations])
v(31,50): 3.475285053253174	 ([in.][funny])
v(31,51): 2.0367774963378906	 ([in.][( i. e,])
v(31,52): 2.1332268714904785	 ([in.][side - by - side])
v(31,53): 1.9127447605133057	 ([in.][phone])
v(31,54): 0.8278378844261169	 ([in.][conversations,])
v(31,55): 1.8778505325317383	 ([in.][russian])
v(31,56): 1.6435818672180176	 ([in.][olympic])
v(31,57): 2.5965890884399414	 ([in.][spy])
v(31,58): 2.7573487758636475	 ([in.][eating])
v(31,59): 2.2770864963531494	 ([in.][steroid])
v(31,60): 2.1692609786987305	 ([in.][cereal,])
v(31,61): 1.187527060508728	 ([in.][superman])
v(31,62): 1.6738569736480713	 ([in.][walking])
v(31,63): 1.3000569343566895	 ([in.][lois,])
v(31,64): 1.9036799669265747	 ([in.][etc. ).])
v(31,65): 3.3127357959747314	 ([in.][" attack])
v(31,66): 4.525231838226318	 ([in.][killer])
v(31,67): 2.6149115562438965	 ([in.][tomatoes])
v(31,68): 2.465744972229004	 ([in.]["])
v(31,69): 1.9669382572174072	 ([in.][strives])
v(32,33): 5.150422096252441	 ([unfortunately,][falls])
v(32,34): 4.1458587646484375	 ([unfortunately,][flat])
v(32,35): 4.940654754638672	 ([unfortunately,][soon.])
v(32,36): 4.606869697570801	 ([unfortunately,][never])
v(32,37): 5.049284934997559	 ([unfortunately,][supposed])
v(32,38): 5.365776062011719	 ([unfortunately,][take])
v(32,39): 5.488034248352051	 ([unfortunately,][movie])
v(32,40): 5.121684551239014	 ([unfortunately,][seriously,])
v(32,41): 5.035265922546387	 ([unfortunately,][realize])
v(32,42): 4.799169540405273	 ([unfortunately,][that,])
v(32,43): 4.470149040222168	 ([unfortunately,][supposed])
v(32,44): 4.828455448150635	 ([unfortunately,][think])
v(32,45): 4.166100978851318	 ([unfortunately,][funny,])
v(32,46): 4.548984527587891	 ([unfortunately,][right?])
v(32,47): 5.045839786529541	 ([unfortunately,][found])
v(32,48): 4.657010078430176	 ([unfortunately,][jokes])
v(32,49): 4.419157028198242	 ([unfortunately,][situations])
v(32,50): 5.343146324157715	 ([unfortunately,][funny])
v(32,51): 5.047901630401611	 ([unfortunately,][( i. e,])
v(32,52): 4.996634483337402	 ([unfortunately,][side - by - side])
v(32,53): 4.606510162353516	 ([unfortunately,][phone])
v(32,54): 4.554233551025391	 ([unfortunately,][conversations,])
v(32,55): 4.790779113769531	 ([unfortunately,][russian])
v(32,56): 4.905825614929199	 ([unfortunately,][olympic])
v(32,57): 5.1106672286987305	 ([unfortunately,][spy])
v(32,58): 5.3684611320495605	 ([unfortunately,][eating])
v(32,59): 5.090037822723389	 ([unfortunately,][steroid])
v(32,60): 5.110085487365723	 ([unfortunately,][cereal,])
v(32,61): 4.664977073669434	 ([unfortunately,][superman])
v(32,62): 4.880512237548828	 ([unfortunately,][walking])
v(32,63): 4.788058757781982	 ([unfortunately,][lois,])
v(32,64): 4.922656059265137	 ([unfortunately,][etc. ).])
v(32,65): 5.651751518249512	 ([unfortunately,][" attack])
v(32,66): 6.128464698791504	 ([unfortunately,][killer])
v(32,67): 5.229715347290039	 ([unfortunately,][tomatoes])
