---------- Players ----------
Player 0: suggest
Player 1: anton
Player 2: newcombe
Player 3: brian
Player 4: jonestown
Player 5: massacre
Player 6: could
Player 7: also
Player 8: use
Player 9: therapy
Player 10: putting
Player 11: mildly.
Player 12: dig!
Player 13: grand
Player 14: jury
Player 15: prize
Player 16: sundance,
Player 17: watch
Player 18: band
Player 19: self - sabotage
Player 20: seven
Player 21: years,
Player 22: ex - friends
Player 23: contemporaries
Player 24: dandy
Player 25: warhols
Player 26: rise
Player 27: comparative
Player 28: greatness
Player 29: ( a
Player 30: mobile
Player 31: phone
Player 32: advert,
Player 33: anyway ).
Player 34: elevates
Player 35: dig!
Player 36: contemporaries
Player 37: immense,
Player 38: near - biblical
Player 39: comic - tragedy
Player 40: played
Player 41: out :
Player 42: depressingly
Player 43: honest
Player 44: treatise
Player 45: art
Player 46: versus
Player 47: commerce
Player 48: compromise.
Player 49: look
Player 50: me,
Player 51: i'm
Player 52: bloody
Player 53: genius
Player 54: "
Player 55: posturing,
Player 56: newcombe
Player 57: fact
Player 58: revealed
Player 59: singularly
Player 60: gifted,
Player 61: immensely
Player 62: troubled,
Player 63: musician
Player 64: -
Player 65: far
Player 66: talented
Player 67: rival,
Player 68: dandy's
Player 69: courtney
Player 70: taylor
---------- Rewards ----------
v(): -1.4072906970977783	 ([])
v(28,29): -0.44260990619659424	 ([greatness][( a])
v(28,30): -0.7428234815597534	 ([greatness][mobile])
v(28,31): -0.8586397171020508	 ([greatness][phone])
v(28,32): -2.5704824924468994	 ([greatness][advert,])
v(28,33): -0.5048456192016602	 ([greatness][anyway ).])
v(28,34): 1.5246449708938599	 ([greatness][elevates])
v(28,35): -0.745007336139679	 ([greatness][dig!])
v(28,36): -0.1475534439086914	 ([greatness][contemporaries])
v(28,37): 0.7385535836219788	 ([greatness][immense,])
v(28,38): -0.7449774146080017	 ([greatness][near - biblical])
v(28,39): -0.7841599583625793	 ([greatness][comic - tragedy])
v(28,40): -0.6512749791145325	 ([greatness][played])
v(28,41): -1.1234071254730225	 ([greatness][out :])
v(28,42): -3.4038314819335938	 ([greatness][depressingly])
v(28,43): -0.5372684597969055	 ([greatness][honest])
v(28,44): 0.30989545583724976	 ([greatness][treatise])
v(28,45): -0.19575956463813782	 ([greatness][art])
v(28,46): -1.2754286527633667	 ([greatness][versus])
v(28,47): -0.20308198034763336	 ([greatness][commerce])
v(28,48): 0.05218243598937988	 ([greatness][compromise.])
v(28,49): -1.6365888118743896	 ([greatness][look])
v(28,50): -0.3044593632221222	 ([greatness][me,])
v(28,51): -0.5630981922149658	 ([greatness][i'm])
v(28,52): -2.2878589630126953	 ([greatness][bloody])
v(28,53): -0.5056464672088623	 ([greatness][genius])
v(28,54): -0.8494699001312256	 ([greatness]["])
v(28,55): -0.8345057368278503	 ([greatness][posturing,])
v(28,56): -0.5976514220237732	 ([greatness][newcombe])
v(28,57): -0.5128268003463745	 ([greatness][fact])
v(28,58): -0.7916925549507141	 ([greatness][revealed])
v(28,59): -0.6346839070320129	 ([greatness][singularly])
v(28,60): -0.3865956962108612	 ([greatness][gifted,])
v(28,61): -0.5482444167137146	 ([greatness][immensely])
v(28,62): 0.35375434160232544	 ([greatness][troubled,])
v(28,63): -0.7396847009658813	 ([greatness][musician])
v(28,64): -0.5570541620254517	 ([greatness][-])
v(28,65): -0.22971650958061218	 ([greatness][far])
v(28,66): -0.8340725898742676	 ([greatness][talented])
v(28,67): -1.0019643306732178	 ([greatness][rival,])
v(28,68): 0.12830984592437744	 ([greatness][dandy's])
v(28,69): -1.382197380065918	 ([greatness][courtney])
v(28,70): -0.9372534155845642	 ([greatness][taylor])
v(29,30): -0.9979921579360962	 ([( a][mobile])
v(29,31): -1.2263422012329102	 ([( a][phone])
v(29,32): -2.7137904167175293	 ([( a][advert,])
v(29,33): -1.0921030044555664	 ([( a][anyway ).])
v(29,34): 0.8769985437393188	 ([( a][elevates])
v(29,35): -1.2207614183425903	 ([( a][dig!])
v(29,36): -0.5505023002624512	 ([( a][contemporaries])
v(29,37): -0.1061021089553833	 ([( a][immense,])
v(29,38): -1.4690403938293457	 ([( a][near - biblical])
v(29,39): -1.5470045804977417	 ([( a][comic - tragedy])
v(29,40): -1.248687982559204	 ([( a][played])
v(29,41): -2.029252052307129	 ([( a][out :])
v(29,42): -4.045498371124268	 ([( a][depressingly])
v(29,43): -1.2905800342559814	 ([( a][honest])
v(29,44): -0.011723428964614868	 ([( a][treatise])
v(29,45): -0.8801079988479614	 ([( a][art])
v(29,46): -1.7332655191421509	 ([( a][versus])
v(29,47): -0.8833868503570557	 ([( a][commerce])
v(29,48): -0.40493446588516235	 ([( a][compromise.])
v(29,49): -2.0219054222106934	 ([( a][look])
v(29,50): -1.1709749698638916	 ([( a][me,])
v(29,51): -1.40462327003479	 ([( a][i'm])
v(29,52): -2.8526320457458496	 ([( a][bloody])
v(29,53): -0.8380367755889893	 ([( a][genius])
v(29,54): -1.4411193132400513	 ([( a]["])
v(29,55): -1.4313809871673584	 ([( a][posturing,])
v(29,56): -1.2499140501022339	 ([( a][newcombe])
v(29,57): -1.0884978771209717	 ([( a][fact])
v(29,58): -1.8106906414031982	 ([( a][revealed])
v(29,59): -1.1555798053741455	 ([( a][singularly])
v(29,60): -0.9597777724266052	 ([( a][gifted,])
v(29,61): -1.1061416864395142	 ([( a][immensely])
v(29,62): -0.39504706859588623	 ([( a][troubled,])
v(29,63): -1.3367575407028198	 ([( a][musician])
v(29,64): -1.1813422441482544	 ([( a][-])
v(29,65): -0.8946648836135864	 ([( a][far])
v(29,66): -1.5272313356399536	 ([( a][talented])
v(29,67): -1.5716640949249268	 ([( a][rival,])
v(29,68): -0.5937154293060303	 ([( a][dandy's])
v(29,69): -2.0078155994415283	 ([( a][courtney])
v(29,70): -1.5593748092651367	 ([( a][taylor])
v(30,31): -1.8579306602478027	 ([mobile][phone])
v(30,32): -2.6799867153167725	 ([mobile][advert,])
v(30,33): -1.0432846546173096	 ([mobile][anyway ).])
v(30,34): 1.2330322265625	 ([mobile][elevates])
v(30,35): -1.1416741609573364	 ([mobile][dig!])
v(30,36): -0.8248811960220337	 ([mobile][contemporaries])
v(30,37): 0.014193415641784668	 ([mobile][immense,])
v(30,38): -1.6300238370895386	 ([mobile][near - biblical])
v(30,39): -1.7489359378814697	 ([mobile][comic - tragedy])
v(30,40): -1.344233512878418	 ([mobile][played])
v(30,41): -2.0214030742645264	 ([mobile][out :])
v(30,42): -4.347221851348877	 ([mobile][depressingly])
v(30,43): -1.239555835723877	 ([mobile][honest])
v(30,44): 0.010158568620681763	 ([mobile][treatise])
v(30,45): -0.9400676488876343	 ([mobile][art])
v(30,46): -1.9333903789520264	 ([mobile][versus])
v(30,47): -0.8884373903274536	 ([mobile][commerce])
v(30,48): -0.5051058530807495	 ([mobile][compromise.])
v(30,49): -2.4313278198242188	 ([mobile][look])
v(30,50): -1.1496100425720215	 ([mobile][me,])
v(30,51): -1.3405448198318481	 ([mobile][i'm])
v(30,52): -2.9427852630615234	 ([mobile][bloody])
v(30,53): -1.2457219362258911	 ([mobile][genius])
v(30,54): -1.5451014041900635	 ([mobile]["])
v(30,55): -1.3820351362228394	 ([mobile][posturing,])
v(30,56): -1.3819334506988525	 ([mobile][newcombe])
v(30,57): -1.1501483917236328	 ([mobile][fact])
v(30,58): -1.9775646924972534	 ([mobile][revealed])
v(30,59): -1.2165814638137817	 ([mobile][singularly])
v(30,60): -1.0592437982559204	 ([mobile][gifted,])
v(30,61): -1.3091554641723633	 ([mobile][immensely])
v(30,62): -0.5430708527565002	 ([mobile][troubled,])
v(30,63): -1.5179111957550049	 ([mobile][musician])
v(30,64): -1.2929223775863647	 ([mobile][-])
v(30,65): -1.0492384433746338	 ([mobile][far])
v(30,66): -1.7613879442214966	 ([mobile][talented])
v(30,67): -1.8856210708618164	 ([mobile][rival,])
v(30,68): -0.7701067328453064	 ([mobile][dandy's])
v(30,69): -1.9581823348999023	 ([mobile][courtney])
v(30,70): -1.5872589349746704	 ([mobile][taylor])
v(31,32): -2.7824854850769043	 ([phone][advert,])
v(31,33): -1.2463186979293823	 ([phone][anyway ).])
v(31,34): 0.8524420261383057	 ([phone][elevates])
v(31,35): -1.3622194528579712	 ([phone][dig!])
v(31,36): -1.0004117488861084	 ([phone][contemporaries])
v(31,37): -0.28061366081237793	 ([phone][immense,])
v(31,38): -1.7564022541046143	 ([phone][near - biblical])
v(31,39): -1.8396323919296265	 ([phone][comic - tragedy])
v(31,40): -1.562767505645752	 ([phone][played])
v(31,41): -2.213132381439209	 ([phone][out :])
v(31,42): -4.292708396911621	 ([phone][depressingly])
v(31,43): -1.4017902612686157	 ([phone][honest])
v(31,44): -0.42628127336502075	 ([phone][treatise])
v(31,45): -1.1800379753112793	 ([phone][art])
v(31,46): -2.0842599868774414	 ([phone][versus])
v(31,47): -1.0869783163070679	 ([phone][commerce])
v(31,48): -0.6987233757972717	 ([phone][compromise.])
v(31,49): -2.3819026947021484	 ([phone][look])
v(31,50): -1.4019874334335327	 ([phone][me,])
v(31,51): -1.5851151943206787	 ([phone][i'm])
v(31,52): -3.0614185333251953	 ([phone][bloody])
v(31,53): -1.3845598697662354	 ([phone][genius])
v(31,54): -1.7018996477127075	 ([phone]["])
v(31,55): -1.582361102104187	 ([phone][posturing,])
v(31,56): -1.5502805709838867	 ([phone][newcombe])
v(31,57): -1.378037691116333	 ([phone][fact])
v(31,58): -2.0812418460845947	 ([phone][revealed])
v(31,59): -1.331894874572754	 ([phone][singularly])
v(31,60): -1.272547960281372	 ([phone][gifted,])
v(31,61): -1.4050778150558472	 ([phone][immensely])
v(31,62): -0.730724036693573	 ([phone][troubled,])
v(31,63): -1.6615490913391113	 ([phone][musician])
v(31,64): -1.4488543272018433	 ([phone][-])
v(31,65): -1.2169865369796753	 ([phone][far])
v(31,66): -1.8864549398422241	 ([phone][talented])
v(31,67): -1.9520905017852783	 ([phone][rival,])
v(31,68): -0.8619911670684814	 ([phone][dandy's])
v(31,69): -2.17171311378479	 ([phone][courtney])
v(31,70): -1.7802573442459106	 ([phone][taylor])
v(32,33): -2.8389883041381836	 ([advert,][anyway ).])
v(32,34): -0.8372180461883545	 ([advert,][elevates])
v(32,35): -2.7272536754608154	 ([advert,][dig!])
v(32,36): -2.6050543785095215	 ([advert,][contemporaries])
v(32,37): -1.7332254648208618	 ([advert,][immense,])
v(32,38): -3.2432329654693604	 ([advert,][near - biblical])
v(32,39): -3.299532413482666	 ([advert,][comic - tragedy])
v(32,40): -3.0127758979797363	 ([advert,][played])
v(32,41): -3.879581928253174	 ([advert,][out :])
v(32,42): -5.752769470214844	 ([advert,][depressingly])
v(32,43): -3.0444014072418213	 ([advert,][honest])
v(32,44): -1.6807098388671875	 ([advert,][treatise])
v(32,45): -2.639216423034668	 ([advert,][art])
v(32,46): -3.463928461074829	 ([advert,][versus])
v(32,47): -2.6068994998931885	 ([advert,][commerce])
v(32,48): -2.2924094200134277	 ([advert,][compromise.])
v(32,49): -3.9220635890960693	 ([advert,][look])
v(32,50): -2.884136915206909	 ([advert,][me,])
v(32,51): -3.086850643157959	 ([advert,][i'm])
v(32,52): -4.628176689147949	 ([advert,][bloody])
v(32,53): -2.927292585372925	 ([advert,][genius])
v(32,54): -3.246551513671875	 ([advert,]["])
v(32,55): -3.221111297607422	 ([advert,][posturing,])
v(32,56): -2.9303040504455566	 ([advert,][newcombe])
v(32,57): -2.99540376663208	 ([advert,][fact])
v(32,58): -3.8307952880859375	 ([advert,][revealed])
v(32,59): -2.6205296516418457	 ([advert,][singularly])
v(32,60): -3.0605149269104004	 ([advert,][gifted,])
v(32,61): -2.9250850677490234	 ([advert,][immensely])
v(32,62): -2.4556453227996826	 ([advert,][troubled,])
v(32,63): -3.0075082778930664	 ([advert,][musician])
v(32,64): -3.0728254318237305	 ([advert,][-])
v(32,65): -2.820383071899414	 ([advert,][far])
v(32,66): -3.475703716278076	 ([advert,][talented])
v(32,67): -3.4905500411987305	 ([advert,][rival,])
v(32,68): -2.251223564147949	 ([advert,][dandy's])
v(32,69): -3.613483428955078	 ([advert,][courtney])
v(32,70): -3.239043712615967	 ([advert,][taylor])
v(33,34): 1.8788328170776367	 ([anyway ).][elevates])
v(33,35): -1.219919204711914	 ([anyway ).][dig!])
v(33,36): -0.2842260003089905	 ([anyway ).][contemporaries])
v(33,37): 0.35737353563308716	 ([anyway ).][immense,])
v(33,38): -1.1743805408477783	 ([anyway ).][near - biblical])
v(33,39): -1.407905101776123	 ([anyway ).][comic - tragedy])
v(33,40): -0.8541778922080994	 ([anyway ).][played])
v(33,41): -1.8545937538146973	 ([anyway ).][out :])
v(33,42): -4.352338790893555	 ([anyway ).][depressingly])
v(33,43): -0.9088801145553589	 ([anyway ).][honest])
v(33,44): 0.36064204573631287	 ([anyway ).][treatise])
v(33,45): -0.3563103675842285	 ([anyway ).][art])
v(33,46): -1.5555695295333862	 ([anyway ).][versus])
v(33,47): -0.5623331665992737	 ([anyway ).][commerce])
v(33,48): -0.41569992899894714	 ([anyway ).][compromise.])
v(33,49): -1.9624898433685303	 ([anyway ).][look])
v(33,50): -1.0228710174560547	 ([anyway ).][me,])
v(33,51): -1.2307347059249878	 ([anyway ).][i'm])
v(33,52): -3.1518337726593018	 ([anyway ).][bloody])
v(33,53): -0.6502291560173035	 ([anyway ).][genius])
v(33,54): -1.2568321228027344	 ([anyway ).]["])
v(33,55): -1.156012773513794	 ([anyway ).][posturing,])
v(33,56): -1.0069551467895508	 ([anyway ).][newcombe])
v(33,57): -0.9058889746665955	 ([anyway ).][fact])
v(33,58): -1.61710786819458	 ([anyway ).][revealed])
v(33,59): -1.0493608713150024	 ([anyway ).][singularly])
v(33,60): -0.8034564256668091	 ([anyway ).][gifted,])
v(33,61): -0.8782998323440552	 ([anyway ).][immensely])
v(33,62): -0.20912891626358032	 ([anyway ).][troubled,])
v(33,63): -1.1229921579360962	 ([anyway ).][musician])
v(33,64): -1.0400644540786743	 ([anyway ).][-])
v(33,65): -0.6884157657623291	 ([anyway ).][far])
v(33,66): -1.3045332431793213	 ([anyway ).][talented])
v(33,67): -1.531043529510498	 ([anyway ).][rival,])
v(33,68): -0.2487073838710785	 ([anyway ).][dandy's])
v(33,69): -1.8942842483520508	 ([anyway ).][courtney])
v(33,70): -1.4129533767700195	 ([anyway ).][taylor])
v(34,35): 0.5733095407485962	 ([elevates][dig!])
v(34,36): 5.741826057434082	 ([elevates][contemporaries])
v(34,37): 1.7266137599945068	 ([elevates][immense,])
v(34,38): 1.0803712606430054	 ([elevates][near - biblical])
v(34,39): 2.055544376373291	 ([elevates][comic - tragedy])
v(34,40): 1.675025463104248	 ([elevates][played])
v(34,41): -0.11865752935409546	 ([elevates][out :])
v(34,42): -1.9811265468597412	 ([elevates][depressingly])
v(34,43): 1.4924956560134888	 ([elevates][honest])
v(34,44): 1.9121370315551758	 ([elevates][treatise])
v(34,45): 1.929220199584961	 ([elevates][art])
v(34,46): 0.4822548031806946	 ([elevates][versus])
v(34,47): 1.7052894830703735	 ([elevates][commerce])
v(34,48): 1.6938689947128296	 ([elevates][compromise.])
v(34,49): 0.8720536231994629	 ([elevates][look])
v(34,50): 1.2311415672302246	 ([elevates][me,])
v(34,51): 0.7510936260223389	 ([elevates][i'm])
v(34,52): -0.6882721185684204	 ([elevates][bloody])
v(34,53): 1.3590452671051025	 ([elevates][genius])
v(34,54): 0.9059615731239319	 ([elevates]["])
v(34,55): 0.6405358910560608	 ([elevates][posturing,])
v(34,56): 1.2742116451263428	 ([elevates][newcombe])
v(34,57): 1.5586613416671753	 ([elevates][fact])
v(34,58): 0.706142246723175	 ([elevates][revealed])
v(34,59): 1.0301084518432617	 ([elevates][singularly])
v(34,60): 1.4851140975952148	 ([elevates][gifted,])
v(34,61): 1.2316906452178955	 ([elevates][immensely])
v(34,62): 2.265754222869873	 ([elevates][troubled,])
v(34,63): 1.3478330373764038	 ([elevates][musician])
v(34,64): 1.2013373374938965	 ([elevates][-])
v(34,65): 1.7182142734527588	 ([elevates][far])
v(34,66): 0.8654248118400574	 ([elevates][talented])
v(34,67): 0.9147447347640991	 ([elevates][rival,])
v(34,68): 1.5968135595321655	 ([elevates][dandy's])
v(34,69): 0.5295595526695251	 ([elevates][courtney])
v(34,70): 0.7853820323944092	 ([elevates][taylor])
v(35,36): -0.38188815116882324	 ([dig!][contemporaries])
v(35,37): 0.13214188814163208	 ([dig!][immense,])
v(35,38): -1.4642364978790283	 ([dig!][near - biblical])
v(35,39): -1.437188744544983	 ([dig!][comic - tragedy])
v(35,40): -1.1115564107894897	 ([dig!][played])
v(35,41): -2.1173696517944336	 ([dig!][out :])
v(35,42): -4.247894287109375	 ([dig!][depressingly])
v(35,43): -1.148149847984314	 ([dig!][honest])
v(35,44): -0.04175761342048645	 ([dig!][treatise])
v(35,45): -0.7777082920074463	 ([dig!][art])
v(35,46): -1.670492172241211	 ([dig!][versus])
v(35,47): -0.8004217147827148	 ([dig!][commerce])
v(35,48): -0.5588014125823975	 ([dig!][compromise.])
v(35,49): -2.0710413455963135	 ([dig!][look])
v(35,50): -1.1690583229064941	 ([dig!][me,])
v(35,51): -1.3614487648010254	 ([dig!][i'm])
v(35,52): -2.7727653980255127	 ([dig!][bloody])
v(35,53): -0.9596017599105835	 ([dig!][genius])
v(35,54): -1.4626343250274658	 ([dig!]["])
v(35,55): -1.477527379989624	 ([dig!][posturing,])
v(35,56): -1.1607378721237183	 ([dig!][newcombe])
v(35,57): -1.1164178848266602	 ([dig!][fact])
v(35,58): -1.8001489639282227	 ([dig!][revealed])
v(35,59): -1.1577024459838867	 ([dig!][singularly])
v(35,60): -1.0101200342178345	 ([dig!][gifted,])
v(35,61): -1.0005300045013428	 ([dig!][immensely])
v(35,62): -0.3292725086212158	 ([dig!][troubled,])
v(35,63): -1.2968168258666992	 ([dig!][musician])
v(35,64): -1.2014954090118408	 ([dig!][-])
v(35,65): -0.8822644948959351	 ([dig!][far])
v(35,66): -1.4881858825683594	 ([dig!][talented])
v(35,67): -1.6448578834533691	 ([dig!][rival,])
v(35,68): -0.5260356068611145	 ([dig!][dandy's])
v(35,69): -2.014554977416992	 ([dig!][courtney])
v(35,70): -1.5391266345977783	 ([dig!][taylor])
v(36,37): 0.7886942625045776	 ([contemporaries][immense,])
v(36,38): -0.8175540566444397	 ([contemporaries][near - biblical])
v(36,39): -0.41451093554496765	 ([contemporaries][comic - tragedy])
v(36,40): -0.6359644532203674	 ([contemporaries][played])
v(36,41): -1.6033613681793213	 ([contemporaries][out :])
v(36,42): -3.7394533157348633	 ([contemporaries][depressingly])
v(36,43): -0.4840877056121826	 ([contemporaries][honest])
v(36,44): 0.8418285846710205	 ([contemporaries][treatise])
v(36,45): -0.06231853365898132	 ([contemporaries][art])
v(36,46): -0.9375922679901123	 ([contemporaries][versus])
v(36,47): -0.1363886594772339	 ([contemporaries][commerce])
v(36,48): 0.2574295103549957	 ([contemporaries][compromise.])
v(36,49): -1.1927697658538818	 ([contemporaries][look])
v(36,50): -0.4499620497226715	 ([contemporaries][me,])
v(36,51): -0.6945561170578003	 ([contemporaries][i'm])
v(36,52): -2.3336291313171387	 ([contemporaries][bloody])
v(36,53): -0.4191434383392334	 ([contemporaries][genius])
v(36,54): -0.8152663707733154	 ([contemporaries]["])
v(36,55): -0.8184356689453125	 ([contemporaries][posturing,])
v(36,56): -0.5528246760368347	 ([contemporaries][newcombe])
v(36,57): -0.43299195170402527	 ([contemporaries][fact])
v(36,58): -1.013079285621643	 ([contemporaries][revealed])
v(36,59): -0.580406904220581	 ([contemporaries][singularly])
v(36,60): -0.47691959142684937	 ([contemporaries][gifted,])
v(36,61): -0.46051183342933655	 ([contemporaries][immensely])
v(36,62): 0.14128559827804565	 ([contemporaries][troubled,])
v(36,63): -0.6838379502296448	 ([contemporaries][musician])
v(36,64): -0.5408798456192017	 ([contemporaries][-])
v(36,65): -0.20342126488685608	 ([contemporaries][far])
v(36,66): -0.9650546312332153	 ([contemporaries][talented])
v(36,67): -1.0518344640731812	 ([contemporaries][rival,])
v(36,68): -0.06255337595939636	 ([contemporaries][dandy's])
v(36,69): -1.3363171815872192	 ([contemporaries][courtney])
v(36,70): -0.9034234285354614	 ([contemporaries][taylor])
v(37,38): 1.374411940574646	 ([immense,][near - biblical])
v(37,39): 0.5155867338180542	 ([immense,][comic - tragedy])
v(37,40): -0.15035679936408997	 ([immense,][played])
v(37,41): -0.8502882719039917	 ([immense,][out :])
v(37,42): -3.4622697830200195	 ([immense,][depressingly])
v(37,43): 0.3516135811805725	 ([immense,][honest])
v(37,44): 0.8517599105834961	 ([immense,][treatise])
v(37,45): 0.4223567843437195	 ([immense,][art])
v(37,46): -0.4511813521385193	 ([immense,][versus])
v(37,47): 0.3281404376029968	 ([immense,][commerce])
v(37,48): 0.6458368301391602	 ([immense,][compromise.])
v(37,49): -0.17992213368415833	 ([immense,][look])
v(37,50): 0.3363962173461914	 ([immense,][me,])
v(37,51): -0.17295828461647034	 ([immense,][i'm])
v(37,52): -1.503535270690918	 ([immense,][bloody])
v(37,53): 0.11847507953643799	 ([immense,][genius])
v(37,54): -0.20743146538734436	 ([immense,]["])
v(37,55): -0.40317121148109436	 ([immense,][posturing,])
v(37,56): -0.0676179826259613	 ([immense,][newcombe])
v(37,57): 0.2825097441673279	 ([immense,][fact])
v(37,58): -0.19416290521621704	 ([immense,][revealed])
v(37,59): -0.0184323787689209	 ([immense,][singularly])
v(37,60): 0.20592844486236572	 ([immense,][gifted,])
v(37,61): -0.0523320734500885	 ([immense,][immensely])
v(37,62): 1.0144013166427612	 ([immense,][troubled,])
v(37,63): 0.0036782920360565186	 ([immense,][musician])
v(37,64): 0.07905209064483643	 ([immense,][-])
v(37,65): 0.49395668506622314	 ([immense,][far])
v(37,66): -0.178839772939682	 ([immense,][talented])
v(37,67): -0.16283747553825378	 ([immense,][rival,])
v(37,68): 0.29615071415901184	 ([immense,][dandy's])
v(37,69): -0.8547351956367493	 ([immense,][courtney])
v(37,70): -0.38101497292518616	 ([immense,][taylor])
v(38,39): -1.7595405578613281	 ([near - biblical][comic - tragedy])
v(38,40): -1.4044575691223145	 ([near - biblical][played])
v(38,41): -2.291989803314209	 ([near - biblical][out :])
v(38,42): -4.718429088592529	 ([near - biblical][depressingly])
v(38,43): -1.4530384540557861	 ([near - biblical][honest])
v(38,44): -0.3553374409675598	 ([near - biblical][treatise])
v(38,45): -1.0607826709747314	 ([near - biblical][art])
v(38,46): -2.11418080329895	 ([near - biblical][versus])
v(38,47): -0.9993934631347656	 ([near - biblical][commerce])
v(38,48): -0.7280704379081726	 ([near - biblical][compromise.])
v(38,49): -2.156930923461914	 ([near - biblical][look])
v(38,50): -1.3425542116165161	 ([near - biblical][me,])
v(38,51): -1.5904433727264404	 ([near - biblical][i'm])
v(38,52): -3.4275364875793457	 ([near - biblical][bloody])
v(38,53): -1.3831627368927002	 ([near - biblical][genius])
v(38,54): -1.7357882261276245	 ([near - biblical]["])
v(38,55): -1.613594651222229	 ([near - biblical][posturing,])
v(38,56): -1.548511266708374	 ([near - biblical][newcombe])
v(38,57): -1.3666491508483887	 ([near - biblical][fact])
v(38,58): -2.064277172088623	 ([near - biblical][revealed])
v(38,59): -1.3021488189697266	 ([near - biblical][singularly])
v(38,60): -1.2603325843811035	 ([near - biblical][gifted,])
v(38,61): -1.4329617023468018	 ([near - biblical][immensely])
v(38,62): -0.578324019908905	 ([near - biblical][troubled,])
v(38,63): -1.7091106176376343	 ([near - biblical][musician])
v(38,64): -1.4454537630081177	 ([near - biblical][-])
v(38,65): -1.1111754179000854	 ([near - biblical][far])
v(38,66): -1.9427671432495117	 ([near - biblical][talented])
v(38,67): -1.9099787473678589	 ([near - biblical][rival,])
v(38,68): -0.8811922073364258	 ([near - biblical][dandy's])
v(38,69): -2.4826595783233643	 ([near - biblical][courtney])
v(38,70): -1.8799494504928589	 ([near - biblical][taylor])
v(39,40): -1.5358116626739502	 ([comic - tragedy][played])
v(39,41): -2.767400026321411	 ([comic - tragedy][out :])
v(39,42): -3.6764049530029297	 ([comic - tragedy][depressingly])
v(39,43): -1.2691510915756226	 ([comic - tragedy][honest])
v(39,44): 0.027574747800827026	 ([comic - tragedy][treatise])
v(39,45): -0.9089782238006592	 ([comic - tragedy][art])
v(39,46): -1.8734302520751953	 ([comic - tragedy][versus])
v(39,47): -1.0128206014633179	 ([comic - tragedy][commerce])
v(39,48): -0.17148439586162567	 ([comic - tragedy][compromise.])
v(39,49): -2.4554972648620605	 ([comic - tragedy][look])
v(39,50): -1.104430079460144	 ([comic - tragedy][me,])
v(39,51): -1.674903154373169	 ([comic - tragedy][i'm])
v(39,52): -3.2309787273406982	 ([comic - tragedy][bloody])
v(39,53): -1.272780179977417	 ([comic - tragedy][genius])
v(39,54): -1.8927816152572632	 ([comic - tragedy]["])
v(39,55): -2.3026585578918457	 ([comic - tragedy][posturing,])
v(39,56): -1.8685741424560547	 ([comic - tragedy][newcombe])
v(39,57): -1.4171335697174072	 ([comic - tragedy][fact])
v(39,58): -1.9900286197662354	 ([comic - tragedy][revealed])
v(39,59): -1.2904284000396729	 ([comic - tragedy][singularly])
v(39,60): -1.4275797605514526	 ([comic - tragedy][gifted,])
v(39,61): -1.6905385255813599	 ([comic - tragedy][immensely])
v(39,62): -0.44068971276283264	 ([comic - tragedy][troubled,])
v(39,63): -1.6570515632629395	 ([comic - tragedy][musician])
v(39,64): -1.5372244119644165	 ([comic - tragedy][-])
v(39,65): -1.109649658203125	 ([comic - tragedy][far])
v(39,66): -1.9321184158325195	 ([comic - tragedy][talented])
v(39,67): -2.086275100708008	 ([comic - tragedy][rival,])
v(39,68): -1.0249443054199219	 ([comic - tragedy][dandy's])
v(39,69): -2.3170013427734375	 ([comic - tragedy][courtney])
v(39,70): -1.8413417339324951	 ([comic - tragedy][taylor])
v(40,41): -1.5427740812301636	 ([played][out :])
v(40,42): -3.788015127182007	 ([played][depressingly])
v(40,43): -1.524705171585083	 ([played][honest])
v(40,44): 0.04323175549507141	 ([played][treatise])
v(40,45): -0.9965358972549438	 ([played][art])
v(40,46): -1.8695120811462402	 ([played][versus])
v(40,47): -0.9471860527992249	 ([played][commerce])
v(40,48): -0.4242578148841858	 ([played][compromise.])
v(40,49): -2.304579973220825	 ([played][look])
v(40,50): -1.2015215158462524	 ([played][me,])
v(40,51): -1.554443597793579	 ([played][i'm])
v(40,52): -2.9783244132995605	 ([played][bloody])
v(40,53): -1.5006754398345947	 ([played][genius])
v(40,54): -1.5915858745574951	 ([played]["])
v(40,55): -1.5807660818099976	 ([played][posturing,])
v(40,56): -1.3269758224487305	 ([played][newcombe])
v(40,57): -1.1835074424743652	 ([played][fact])
v(40,58): -1.9582232236862183	 ([played][revealed])
v(40,59): -1.2143224477767944	 ([played][singularly])
v(40,60): -1.1804425716400146	 ([played][gifted,])
v(40,61): -1.3341985940933228	 ([played][immensely])
v(40,62): -0.6309232711791992	 ([played][troubled,])
v(40,63): -1.4441664218902588	 ([played][musician])
v(40,64): -1.2792994976043701	 ([played][-])
v(40,65): -1.065906286239624	 ([played][far])
v(40,66): -1.7212390899658203	 ([played][talented])
v(40,67): -1.6498161554336548	 ([played][rival,])
v(40,68): -0.7393592596054077	 ([played][dandy's])
v(40,69): -2.0611014366149902	 ([played][courtney])
v(40,70): -1.6553956270217896	 ([played][taylor])
v(41,42): -4.688539981842041	 ([out :][depressingly])
v(41,43): -1.9529366493225098	 ([out :][honest])
v(41,44): -0.5988537073135376	 ([out :][treatise])
v(41,45): -1.983902096748352	 ([out :][art])
v(41,46): -2.70910382270813	 ([out :][versus])
v(41,47): -1.7010447978973389	 ([out :][commerce])
v(41,48): -0.9642168283462524	 ([out :][compromise.])
