---------- Players ----------
Player 0: blows
Player 1: mind
Player 2: movie
Player 3: got
Player 4: made.
Player 5: watched
Player 6: worked
Player 7: home
Player 8: writing
Player 9: emails
Player 10: answering
Player 11: phone
Player 12: - -
Player 13: watched
Player 14: hoped
Player 15: revenge
Player 16: "
Player 17: part
Player 18: would
Player 19: good.
Player 20: needless
Player 21: say,
Player 22: revenge
Player 23: forced
Player 24: plot
Player 25: twists
Player 26: worth
Player 27: emails
Player 28: watched.
Player 29: fact,
Player 30: i'm
Player 31: even
Player 32: sure
Player 33: happened
Player 34: end
Player 35: more.
Player 36: acting
Player 37: bad
Player 38: re - enactment
Player 39: scenarios
Player 40: " fbi
Player 41: files
Player 42: "
Player 43: show
Player 44: - -
Player 45: far,
Player 46: worst
Player 47: re - enactments
Player 48: ( really
Player 49: " arrest
Player 50: trial
Player 51: "
Player 52: possibly
Player 53: bad
Player 54: re - enactments ).
Player 55: even
Player 56: know
Player 57: leading
Player 58: man
Player 59: third
Player 60: eye
---------- Rewards ----------
v(): 0.5596803426742554	 ([])
v(14,50): 1.1996201276779175, EP: 24.48200035095215	 ([hoped][trial])
v(36,39): 1.1957579851150513, EP: 24.403182983398438	 ([acting][scenarios])
v(12,54): -1.19266676902771, EP: -24.34009552001953	 ([- -][re - enactments ).])
v(6,11): -1.1799826622009277, EP: -24.08123779296875	 ([worked][phone])
v(46): 1.179230809211731, EP: 24.065893173217773	 ([worst])
v(14,21): 1.175665020942688, EP: 23.993122100830078	 ([hoped][say,])
v(14,22): 1.1748063564300537, EP: 23.97559928894043	 ([hoped][revenge])
v(4,50): -1.170942783355713, EP: -23.89674949645996	 ([made.][trial])
v(7,9): -1.1706881523132324, EP: -23.89155387878418	 ([home][emails])
v(15,52): 1.1693257093429565, EP: 23.86374855041504	 ([revenge][possibly])
v(1,46): 1.1685092449188232, EP: 23.84708595275879	 ([mind][worst])
v(15,21): 1.1634501218795776, EP: 23.743839263916016	 ([revenge][say,])
v(16,46): 1.158523440361023, EP: 23.643295288085938	 (["][worst])
v(5,41): -1.156708002090454, EP: -23.606245040893555	 ([watched][files])
v(18,19): 1.152082085609436, EP: 23.511838912963867	 ([would][good.])
v(15,19): 1.1516844034194946, EP: 23.50372314453125	 ([revenge][good.])
v(7,13): -1.146364450454712, EP: -23.395153045654297	 ([home][watched])
v(46,60): 1.1457599401474, EP: 23.382816314697266	 ([worst][eye])
v(2,7): -1.144454002380371, EP: -23.356163024902344	 ([movie][home])
v(40,50): 1.1364589929580688, EP: 23.19300079345703	 ([" fbi][trial])
v(0,49): 1.1335488557815552, EP: 23.133609771728516	 ([blows][" arrest])
v(36,49): 1.1313434839248657, EP: 23.08860206604004	 ([acting][" arrest])
v(31,36): 1.1309559345245361, EP: 23.0806941986084	 ([even][acting])
v(43,45): -1.1279910802841187, EP: -23.020187377929688	 ([show][far,])
v(12,45): -1.1270116567611694, EP: -23.000198364257812	 ([- -][far,])
v(12,56): -1.1176156997680664, EP: -22.80844497680664	 ([- -][know])
v(15,49): 1.1173198223114014, EP: 22.802406311035156	 ([revenge][" arrest])
v(19,40): 1.1172081232070923, EP: 22.800127029418945	 ([good.][" fbi])
v(17,46): 1.1145460605621338, EP: 22.745798110961914	 ([part][worst])
v(7,44): -1.1138684749603271, EP: -22.731969833374023	 ([home][- -])
v(29,46): 1.1065393686294556, EP: 22.5823974609375	 ([fact,][worst])
v(6,35): -1.1054363250732422, EP: -22.559886932373047	 ([worked][more.])
v(20,39): 1.1034700870513916, EP: 22.519758224487305	 ([needless][scenarios])
v(2,20): 1.1034146547317505, EP: 22.518627166748047	 ([movie][needless])
v(15,25): 1.103355050086975, EP: 22.517410278320312	 ([revenge][twists])
v(36,38): 1.1030606031417847, EP: 22.511402130126953	 ([acting][re - enactment])
v(14,51): 1.1016775369644165, EP: 22.483177185058594	 ([hoped]["])
v(14,24): 1.0983519554138184, EP: 22.415307998657227	 ([hoped][plot])
v(15,51): 1.0983188152313232, EP: 22.414630889892578	 ([revenge]["])
v(33,45): -1.097558856010437, EP: -22.39912223815918	 ([happened][far,])
v(20,57): 1.0975230932235718, EP: 22.398391723632812	 ([needless][leading])
v(6,12): -1.0972176790237427, EP: -22.39215850830078	 ([worked][- -])
v(2,14): 1.0965546369552612, EP: 22.37862777709961	 ([movie][hoped])
v(40,49): 1.0942744016647339, EP: 22.33209228515625	 ([" fbi][" arrest])
v(20,24): 1.091922640800476, EP: 22.28409767150879	 ([needless][plot])
v(7,38): -1.0896409749984741, EP: -22.237531661987305	 ([home][re - enactment])
v(39,45): -1.0810548067092896, EP: -22.062305450439453	 ([scenarios][far,])
v(7,17): -1.0789588689804077, EP: -22.01953125	 ([home][part])
v(28,40): 1.0786023139953613, EP: 22.01225471496582	 ([watched.][" fbi])
v(20,60): 1.0783591270446777, EP: 22.007291793823242	 ([needless][eye])
v(46,59): 1.0763742923736572, EP: 21.96678352355957	 ([worst][third])
v(15,57): 1.0738084316253662, EP: 21.914419174194336	 ([revenge][leading])
v(31,50): 1.0735434293746948, EP: 21.909011840820312	 ([even][trial])
v(3,15): 1.0709809064865112, EP: 21.85671615600586	 ([got][revenge])
v(7,59): -1.0702805519104004, EP: -21.842422485351562	 ([home][third])
v(46,49): 1.06612229347229, EP: 21.75756072998047	 ([worst][" arrest])
v(1,14): 1.0633608102798462, EP: 21.701204299926758	 ([mind][hoped])
v(35,41): -1.0608326196670532, EP: -21.649608612060547	 ([more.][files])
v(0,52): 1.0603488683700562, EP: 21.63973617553711	 ([blows][possibly])
v(29,41): -1.0594325065612793, EP: -21.621034622192383	 ([fact,][files])
v(30,46): 1.0585883855819702, EP: 21.60380744934082	 ([i'm][worst])
v(5,15): 1.0571010112762451, EP: 21.57345199584961	 ([watched][revenge])
v(7,16): -1.0544763803482056, EP: -21.51988983154297	 ([home]["])
v(40,51): 1.0540415048599243, EP: 21.511014938354492	 ([" fbi]["])
v(24,49): 1.0526643991470337, EP: 21.48291015625	 ([plot][" arrest])
v(44,45): -1.052592396736145, EP: -21.4814395904541	 ([- -][far,])
v(15,30): 1.0482252836227417, EP: 21.392316818237305	 ([revenge][i'm])
v(0,36): 1.047922968864441, EP: 21.386146545410156	 ([blows][acting])
v(2,54): -1.0465717315673828, EP: -21.358570098876953	 ([movie][re - enactments ).])
v(49,60): 1.0432111024856567, EP: 21.28998565673828	 ([" arrest][eye])
v(29,54): -1.039553165435791, EP: -21.215333938598633	 ([fact,][re - enactments ).])
v(47,56): -1.0394283533096313, EP: -21.212787628173828	 ([re - enactments][know])
v(24,31): 1.0382198095321655, EP: 21.18812370300293	 ([plot][even])
v(20,30): 1.0312267541885376, EP: 21.045408248901367	 ([needless][i'm])
v(44,46): 1.0309094190597534, EP: 21.038930892944336	 ([- -][worst])
v(15,38): 1.0302997827529907, EP: 21.0264892578125	 ([revenge][re - enactment])
v(11,46): 1.0301263332366943, EP: 21.022951126098633	 ([phone][worst])
v(7,11): -1.0293744802474976, EP: -21.007606506347656	 ([home][phone])
v(36,52): 1.0274691581726074, EP: 20.968721389770508	 ([acting][possibly])
v(31,39): 1.0262399911880493, EP: 20.94363784790039	 ([even][scenarios])
v(11,56): -1.0232551097869873, EP: -20.882720947265625	 ([phone][know])
v(0,7): -1.0212335586547852, EP: -20.84146499633789	 ([blows][home])
v(7): -1.0211819410324097, EP: -20.840412139892578	 ([home])
v(7,25): -1.0191062688827515, EP: -20.798051834106445	 ([home][twists])
v(9,41): -1.0178757905960083, EP: -20.772939682006836	 ([emails][files])
v(14,39): 1.0149954557418823, EP: 20.714157104492188	 ([hoped][scenarios])
v(10,56): -1.0149919986724854, EP: -20.714086532592773	 ([answering][know])
v(7,58): -1.0145567655563354, EP: -20.705204010009766	 ([home][man])
v(6,33): -1.014280915260315, EP: -20.699575424194336	 ([worked][happened])
v(7,34): -1.01017427444458, EP: -20.615766525268555	 ([home][end])
v(38,40): 1.0089486837387085, EP: 20.59075355529785	 ([re - enactment][" fbi])
v(22,36): 1.0081735849380493, EP: 20.574935913085938	 ([revenge][acting])
v(20,47): 1.0064555406570435, EP: 20.539873123168945	 ([needless][re - enactments])
v(15,46): 1.0053681135177612, EP: 20.517681121826172	 ([revenge][worst])
v(2,49): 1.0050861835479736, EP: 20.511926651000977	 ([movie][" arrest])
v(23,46): 1.0042719841003418, EP: 20.495311737060547	 ([forced][worst])
v(49,52): 1.003480315208435, EP: 20.479154586791992	 ([" arrest][possibly])
v(13,49): 1.0033416748046875, EP: 20.47632598876953	 ([watched][" arrest])
v(29,56): -1.0030947923660278, EP: -20.47128677368164	 ([fact,][know])
v(20,48): 1.0026404857635498, EP: 20.46201515197754	 ([needless][( really])
v(1,31): 1.0024610757827759, EP: 20.458354949951172	 ([mind][even])
v(29,45): -0.998964250087738, EP: -20.38698959350586	 ([fact,][far,])
v(10,45): -0.99687260389328, EP: -20.344303131103516	 ([answering][far,])
v(33,54): -0.9965643882751465, EP: -20.338014602661133	 ([happened][re - enactments ).])
v(31,51): 0.996209979057312, EP: 20.330780029296875	 ([even]["])
v(12,46): 0.9935064315795898, EP: 20.275606155395508	 ([- -][worst])
v(20,23): 0.9933956861495972, EP: 20.273345947265625	 ([needless][forced])
v(50,52): 0.9932452440261841, EP: 20.27027702331543	 ([trial][possibly])
v(20,38): 0.9885138273239136, EP: 20.173717498779297	 ([needless][re - enactment])
v(15,47): 0.9876726865768433, EP: 20.156551361083984	 ([revenge][re - enactments])
v(39,49): 0.9875977039337158, EP: 20.155019760131836	 ([scenarios][" arrest])
v(34,56): -0.9864034652709961, EP: -20.130647659301758	 ([end][know])
v(5,27): -0.9843559265136719, EP: -20.0888614654541	 ([watched][emails])
v(40,60): 0.9839557409286499, EP: 20.0806941986084	 ([" fbi][eye])
v(6,25): -0.9835027456283569, EP: -20.071449279785156	 ([worked][twists])
v(20,25): 0.9817177057266235, EP: 20.03502082824707	 ([needless][twists])
v(7,42): -0.9815659523010254, EP: -20.031923294067383	 ([home]["])
v(10,46): 0.9802342653274536, EP: 20.00474739074707	 ([answering][worst])
v(11,45): -0.97945237159729, EP: -19.988788604736328	 ([phone][far,])
v(7,47): -0.9793241620063782, EP: -19.986173629760742	 ([home][re - enactments])
v(12,41): -0.9750878214836121, EP: -19.899717330932617	 ([- -][files])
v(21,49): 0.973804235458374, EP: 19.87352180480957	 ([say,][" arrest])
v(24,36): 0.9737071990966797, EP: 19.87154197692871	 ([plot][acting])
v(6,8): -0.972646951675415, EP: -19.849903106689453	 ([worked][writing])
v(15,48): 0.9696958065032959, EP: 19.789676666259766	 ([revenge][( really])
v(1,49): 0.9696768522262573, EP: 19.789289474487305	 ([mind][" arrest])
v(6,39): -0.9677258133888245, EP: -19.74947166442871	 ([worked][scenarios])
v(25,56): -0.9677154421806335, EP: -19.74925994873047	 ([twists][know])
v(13,31): 0.9643621444702148, EP: 19.68082618713379	 ([watched][even])
v(32,46): 0.9642949104309082, EP: 19.679454803466797	 ([sure][worst])
v(14,38): 0.9636365175247192, EP: 19.666017532348633	 ([hoped][re - enactment])
v(6,47): -0.9600579738616943, EP: -19.592987060546875	 ([worked][re - enactments])
v(9,12): -0.959205150604248, EP: -19.57558250427246	 ([emails][- -])
v(20,42): 0.9585005044937134, EP: 19.561201095581055	 ([needless]["])
v(33,56): -0.9572614431381226, EP: -19.535913467407227	 ([happened][know])
v(15,42): 0.9564464092254639, EP: 19.5192813873291	 ([revenge]["])
v(5,35): -0.956368088722229, EP: -19.517683029174805	 ([watched][more.])
v(2,36): 0.9559438228607178, EP: 19.509023666381836	 ([movie][acting])
v(2,45): -0.9540494680404663, EP: -19.47036361694336	 ([movie][far,])
v(14,58): 0.9534204006195068, EP: 19.4575252532959	 ([hoped][man])
v(9,29): -0.9515510201454163, EP: -19.419374465942383	 ([emails][fact,])
v(19,52): 0.9474195241928101, EP: 19.335058212280273	 ([good.][possibly])
v(7,32): -0.9473996162414551, EP: -19.334651947021484	 ([home][sure])
v(39,54): -0.944225549697876, EP: -19.26987648010254	 ([scenarios][re - enactments ).])
v(20,58): 0.9418541193008423, EP: 19.221479415893555	 ([needless][man])
v(6,38): -0.9372860193252563, EP: -19.128253936767578	 ([worked][re - enactment])
v(20): 0.9363305568695068, EP: 19.108753204345703	 ([needless])
v(7,18): -0.9356675744056702, EP: -19.095224380493164	 ([home][would])
v(43,54): -0.9307031035423279, EP: -18.993907928466797	 ([show][re - enactments ).])
v(14,60): 0.9299538135528564, EP: 18.97861671447754	 ([hoped][eye])
v(31,57): 0.9293903112411499, EP: 18.967117309570312	 ([even][leading])
v(33,41): -0.9291433691978455, EP: -18.96207618713379	 ([happened][files])
v(25,54): -0.928961455821991, EP: -18.958364486694336	 ([twists][re - enactments ).])
v(4,40): -0.9282755255699158, EP: -18.944366455078125	 ([made.][" fbi])
v(6,29): -0.9279360175132751, EP: -18.937437057495117	 ([worked][fact,])
v(31,38): 0.9275325536727905, EP: 18.929203033447266	 ([even][re - enactment])
v(6,55): 0.9264873266220093, EP: 18.90787124633789	 ([worked][even])
v(44,54): -0.9257975816726685, EP: -18.893795013427734	 ([- -][re - enactments ).])
v(10,54): -0.9235846996307373, EP: -18.848634719848633	 ([answering][re - enactments ).])
v(0,15): 0.9227087497711182, EP: 18.830759048461914	 ([blows][revenge])
v(24,40): 0.9214855432510376, EP: 18.805795669555664	 ([plot][" fbi])
v(15,60): 0.9196515083312988, EP: 18.76836585998535	 ([revenge][eye])
v(15,43): 0.9187873601913452, EP: 18.750730514526367	 ([revenge][show])
v(15,59): 0.9187781810760498, EP: 18.75054359436035	 ([revenge][third])
v(40,57): 0.9180432558059692, EP: 18.735544204711914	 ([" fbi][leading])
v(35,43): -0.9158462285995483, EP: -18.690706253051758	 ([more.][show])
v(3,20): 0.9148827791213989, EP: 18.671045303344727	 ([got][needless])
v(14,30): 0.9139329195022583, EP: 18.651660919189453	 ([hoped][i'm])
v(7,30): -0.9131974577903748, EP: -18.63665008544922	 ([home][i'm])
v(38,45): -0.909821629524231, EP: -18.56775665283203	 ([re - enactment][far,])
v(20,59): 0.9095573425292969, EP: 18.562362670898438	 ([needless][third])
v(8,20): 0.9071872234344482, EP: 18.513992309570312	 ([writing][needless])
v(13,54): -0.9058284759521484, EP: -18.486263275146484	 ([watched][re - enactments ).])
v(49,57): 0.9036194086074829, EP: 18.441181182861328	 ([" arrest][leading])
v(18,49): 0.9028345346450806, EP: 18.42516326904297	 ([would][" arrest])
v(16,45): -0.9006228446960449, EP: -18.38002586364746	 (["][far,])
v(34,54): -0.8998982906341553, EP: -18.3652400970459	 ([end][re - enactments ).])
v(21,40): 0.8996461629867554, EP: 18.36009407043457	 ([say,][" fbi])
v(5,46): 0.8988797664642334, EP: 18.344453811645508	 ([watched][worst])
v(21,31): 0.8987207412719727, EP: 18.34120750427246	 ([say,][even])
v(22,40): 0.8982478380203247, EP: 18.33155632019043	 ([revenge][" fbi])
v(28,49): 0.8958250284194946, EP: 18.28211212158203	 ([watched.][" arrest])
v(2,6): -0.8953338861465454, EP: -18.2720890045166	 ([movie][worked])
v(38,46): 0.8934633731842041, EP: 18.233915328979492	 ([re - enactment][worst])
v(23,28): 0.8932900428771973, EP: 18.230377197265625	 ([forced][watched.])
v(14,57): 0.8921704292297363, EP: 18.207529067993164	 ([hoped][leading])
v(1,7): -0.8913630247116089, EP: -18.191051483154297	 ([mind][home])
v(15,29): 0.8890699148178101, EP: 18.14425277709961	 ([revenge][fact,])
v(45,55): 0.8882960081100464, EP: 18.12845802307129	 ([far,][even])
v(14,28): 0.8877582550048828, EP: 18.11748504638672	 ([hoped][watched.])
v(9,35): -0.8867738246917725, EP: -18.097393035888672	 ([emails][more.])
v(31,60): 0.8834824562072754, EP: 18.030223846435547	 ([even][eye])
v(18,40): 0.8833831548690796, EP: 18.028196334838867	 ([would][" fbi])
v(19,50): 0.8800046443939209, EP: 17.959247589111328	 ([good.][trial])
v(46,56): 0.8792881965637207, EP: 17.944625854492188	 ([worst][know])
v(38,56): -0.8791302442550659, EP: -17.941402435302734	 ([re - enactment][know])
v(34,45): -0.8791101574897766, EP: -17.94099235534668	 ([end][far,])
v(45): -0.8775888085365295, EP: -17.909944534301758	 ([far,])
v(3,7): -0.8773611783981323, EP: -17.90530014038086	 ([got][home])
v(0,50): 0.8757616281509399, EP: 17.872655868530273	 ([blows][trial])
v(25,45): -0.8737034797668457, EP: -17.830652236938477	 ([twists][far,])
v(6,34): -0.8725109100341797, EP: -17.80631446838379	 ([worked][end])
v(0,57): 0.8722652196884155, EP: 17.801300048828125	 ([blows][leading])
v(8,15): 0.8714094161987305, EP: 17.78383445739746	 ([writing][revenge])
v(8,56): -0.8703836798667908, EP: -17.762901306152344	 ([writing][know])
v(6,10): -0.8695834875106812, EP: -17.746570587158203	 ([worked][answering])
v(5,11): -0.8687571287155151, EP: -17.729707717895508	 ([watched][phone])
v(30,40): 0.8683644533157349, EP: 17.72169303894043	 ([i'm][" fbi])
v(27,54): -0.8673866987228394, EP: -17.701738357543945	 ([emails][re - enactments ).])
v(15,32): 0.8672177791595459, EP: 17.698291778564453	 ([revenge][sure])
v(41,42): -0.866521418094635, EP: -17.684080123901367	 ([files]["])
v(40,47): 0.8657488822937012, EP: 17.66831398010254	 ([" fbi][re - enactments])
v(23,40): 0.8644530773162842, EP: 17.641868591308594	 ([forced][" fbi])
v(14,23): 0.8640106916427612, EP: 17.632841110229492	 ([hoped][forced])
v(4,55): 0.863339900970459, EP: 17.619152069091797	 ([made.][even])
v(33,35): -0.8629274964332581, EP: -17.610734939575195	 ([happened][more.])
v(28,54): -0.8611574172973633, EP: -17.57461166381836	 ([watched.][re - enactments ).])
v(14,48): 0.8610634803771973, EP: 17.57269287109375	 ([hoped][( really])
v(14,59): 0.8580812215805054, EP: 17.511831283569336	 ([hoped][third])
v(9,43): -0.8574075102806091, EP: -17.498083114624023	 ([emails][show])
v(7,48): -0.8566163778305054, EP: -17.481937408447266	 ([home][( really])
v(23,36): 0.8565673828125, EP: 17.48093605041504	 ([forced][acting])
v(42,54): -0.8557571172714233, EP: -17.464401245117188	 (["][re - enactments ).])
v(50,51): 0.8553544282913208, EP: 17.4561824798584	 ([trial]["])
v(16,54): -0.8524715900421143, EP: -17.397350311279297	 (["][re - enactments ).])
v(17,56): -0.8513027429580688, EP: -17.37349510192871	 ([part][know])
v(8,54): -0.850771963596344, EP: -17.36266326904297	 ([writing][re - enactments ).])
v(3,14): 0.8496389389038086, EP: 17.339540481567383	 ([got][hoped])
v(17,45): -0.8493016362190247, EP: -17.332656860351562	 ([part][far,])
v(8,45): -0.8463059663772583, EP: -17.271520614624023	 ([writing][far,])
v(16,49): 0.8434414863586426, EP: 17.213062286376953	 (["][" arrest])
v(16,20): 0.8425894975662231, EP: 17.195674896240234	 (["][needless])
v(39,40): 0.840697169303894, EP: 17.157054901123047	 ([scenarios][" fbi])
v(13,40): 0.8403830528259277, EP: 17.150644302368164	 ([watched][" fbi])
v(2,41): -0.8393391966819763, EP: -17.12934112548828	 ([movie][files])
v(6,17): -0.8387629985809326, EP: -17.117582321166992	 ([worked][part])
v(17,54): -0.8383753895759583, EP: -17.10967254638672	 ([part][re - enactments ).])
v(15): 0.8378690481185913, EP: 17.09933853149414	 ([revenge])
v(30,36): 0.8346191644668579, EP: 17.03301429748535	 ([i'm][acting])
v(7,28): -0.8341101408004761, EP: -17.022626876831055	 ([home][watched.])
v(0,21): 0.8335434198379517, EP: 17.01106071472168	 ([blows][say,])
v(2,31): 0.831051230430603, EP: 16.9601993560791	 ([movie][even])
v(1,15): 0.8297537565231323, EP: 16.9337215423584	 ([mind][revenge])
v(5,12): -0.8269939422607422, EP: -16.877397537231445	 ([watched][- -])
v(14,42): 0.8258413076400757, EP: 16.8538761138916	 ([hoped]["])
v(0,24): 0.824254035949707, EP: 16.821481704711914	 ([blows][plot])
v(44,56): -0.8230336308479309, EP: -16.79657554626465	 ([- -][know])
v(43,46): 0.8218905925750732, EP: 16.77324867248535	 ([show][worst])
v(2,56): -0.821346640586853, EP: -16.762147903442383	 ([movie][know])
v(6): -0.8200032711029053, EP: -16.734731674194336	 ([worked])
v(7,57): -0.8188849687576294, EP: -16.711910247802734	 ([home][leading])
v(11,15): 0.8185770511627197, EP: 16.705625534057617	 ([phone][revenge])
v(39,50): 0.8182131052017212, EP: 16.698198318481445	 ([scenarios][trial])
v(31,48): 0.8161112070083618, EP: 16.655302047729492	 ([even][( really])
v(54): -0.8158454895019531, EP: -16.649879455566406	 ([re - enactments ).])
v(5,33): -0.8147281408309937, EP: -16.627077102661133	 ([watched][happened])
v(38,49): 0.8141273260116577, EP: 16.61481475830078	 ([re - enactment][" arrest])
v(4,46): 0.8135882616043091, EP: 16.60381317138672	 ([made.][worst])
v(30,49): 0.8131401538848877, EP: 16.594669342041016	 ([i'm][" arrest])
v(15,34): 0.8129268884658813, EP: 16.590316772460938	 ([revenge][end])
v(6,16): -0.8122206926345825, EP: -16.575904846191406	 ([worked]["])
v(46,58): 0.8100153207778931, EP: 16.53089714050293	 ([worst][man])
v(0,39): 0.8082767724990845, EP: 16.49541664123535	 ([blows][scenarios])
v(36,51): 0.807903528213501, EP: 16.4877986907959	 ([acting]["])
v(7,23): -0.8069114685058594, EP: -16.467552185058594	 ([home][forced])
v(6,20): 0.8058733940124512, EP: 16.446367263793945	 ([worked][needless])
v(1,40): 0.8027970790863037, EP: 16.38358497619629	 ([mind][" fbi])
v(6,44): -0.8026564121246338, EP: -16.380714416503906	 ([worked][- -])
v(6,42): -0.8024681210517883, EP: -16.376873016357422	 ([worked]["])
v(0,13): 0.8017231225967407, EP: 16.36166763305664	 ([blows][watched])
v(11,54): -0.8012298345565796, EP: -16.351600646972656	 ([phone][re - enactments ).])
v(31,42): 0.8007651567459106, EP: 16.342117309570312	 ([even]["])
v(23,31): 0.7997273206710815, EP: 16.320938110351562	 ([forced][even])
v(20,34): 0.7979961633682251, EP: 16.285608291625977	 ([needless][end])
v(3,45): -0.7977084517478943, EP: -16.279735565185547	 ([got][far,])
v(32,49): 0.796294093132019, EP: 16.250871658325195	 ([sure][" arrest])
v(42,45): -0.7940652370452881, EP: -16.205385208129883	 (["][far,])
v(16,56): -0.7930977940559387, EP: -16.18564224243164	 (["][know])
v(10,41): -0.7924128770828247, EP: -16.171663284301758	 ([answering][files])
v(34,40): 0.7912427186965942, EP: 16.147783279418945	 ([end][" fbi])
v(0,51): 0.7892850637435913, EP: 16.107830047607422	 ([blows]["])
v(14,17): 0.7885746955871582, EP: 16.093334197998047	 ([hoped][part])
v(41,44): -0.7883436679840088, EP: -16.088619232177734	 ([files][- -])
v(40,48): 0.7880545854568481, EP: 16.082719802856445	 ([" fbi][( really])
v(0,19): 0.7872233390808105, EP: 16.065753936767578	 ([blows][good.])
v(27,41): -0.7846553325653076, EP: -16.01334571838379	 ([emails][files])
v(31,32): 0.7833466529846191, EP: 15.986639022827148	 ([even][sure])
v(14): 0.7825493812561035, EP: 15.970368385314941	 ([hoped])
v(28,45): -0.7817755937576294, EP: -15.95457649230957	 ([watched.][far,])
v(19,36): 0.7805689573287964, EP: 15.929951667785645	 ([good.][acting])
v(1,56): -0.7757293581962585, EP: -15.831184387207031	 ([mind][know])
v(20,43): 0.7748271226882935, EP: 15.81277084350586	 ([needless][show])
v(36,50): 0.7741906642913818, EP: 15.799781799316406	 ([acting][trial])
v(5,25): -0.7740260362625122, EP: -15.796422958374023	 ([watched][twists])
v(9,44): -0.773617148399353, EP: -15.788078308105469	 ([emails][- -])
v(22,31): 0.7726913690567017, EP: 15.769184112548828	 ([revenge][even])
v(56): -0.7721160650253296, EP: -15.75744342803955	 ([know])
v(6,59): -0.7717857360839844, EP: -15.750701904296875	 ([worked][third])
v(45,59): -0.7711247205734253, EP: -15.737212181091309	 ([far,][third])
v(5,14): 0.7706204652786255, EP: 15.726921081542969	 ([watched][hoped])
v(19,51): 0.770227313041687, EP: 15.718897819519043	 ([good.]["])
v(25,49): 0.7698309421539307, EP: 15.710808753967285	 ([twists][" arrest])
v(9,33): -0.7692075967788696, EP: -15.698086738586426	 ([emails][happened])
v(3,49): 0.768749475479126, EP: 15.688737869262695	 ([got][" arrest])
v(41,46): 0.768195629119873, EP: 15.677434921264648	 ([files][worst])
v(17,20): 0.7675336599349976, EP: 15.663925170898438	 ([part][needless])
v(18,31): 0.7637816667556763, EP: 15.587353706359863	 ([would][even])
v(19,28): 0.7597233057022095, EP: 15.504530906677246	 ([good.][watched.])
v(12,35): -0.7572920322418213, EP: -15.454913139343262	 ([- -][more.])
v(3,41): -0.7563191056251526, EP: -15.435057640075684	 ([got][files])
v(32,45): -0.7561042308807373, EP: -15.430671691894531	 ([sure][far,])
v(13,36): 0.7560927867889404, EP: 15.430438041687012	 ([watched][acting])
v(7,60): -0.7531005144119263, EP: -15.36937141418457	 ([home][eye])
v(6,58): -0.7528150081634521, EP: -15.363545417785645	 ([worked][man])
v(11,41): -0.749316930770874, EP: -15.292156219482422	 ([phone][files])
v(12,27): -0.7466417551040649, EP: -15.237560272216797	 ([- -][emails])
v(23,52): 0.7464500665664673, EP: 15.233648300170898	 ([forced][possibly])
v(13,45): -0.7463643550872803, EP: -15.23189926147461	 ([watched][far,])
v(5,6): -0.7421237230300903, EP: -15.145356178283691	 ([watched][worked])
v(54,57): -0.7417744398117065, EP: -15.138227462768555	 ([re - enactments ).][leading])
v(0,1): 0.7401047945022583, EP: 15.104153633117676	 ([blows][mind])
v(8,40): 0.738740086555481, EP: 15.076302528381348	 ([writing][" fbi])
v(17,40): 0.7374650239944458, EP: 15.050280570983887	 ([part][" fbi])
v(39,56): -0.7344626784324646, EP: -14.989008903503418	 ([scenarios][know])
v(19,30): 0.7337609529495239, EP: 14.974687576293945	 ([good.][i'm])
v(36,57): 0.7335044145584106, EP: 14.969451904296875	 ([acting][leading])
v(27,35): -0.7329171299934387, EP: -14.957467079162598	 ([emails][more.])
v(0,2): 0.7327847480773926, EP: 14.954765319824219	 ([blows][movie])
v(40): 0.7327228784561157, EP: 14.953502655029297	 ([" fbi])
v(54,59): -0.7326325178146362, EP: -14.951658248901367	 ([re - enactments ).][third])
v(41,47): -0.7321385145187378, EP: -14.941576957702637	 ([files][re - enactments])
v(16,40): 0.7321339845657349, EP: 14.941484451293945	 (["][" fbi])
v(4,36): -0.7318745851516724, EP: -14.936190605163574	 ([made.][acting])
v(9,46): 0.7318065166473389, EP: 14.93480110168457	 ([emails][worst])
v(49): 0.730790376663208, EP: 14.914063453674316	 ([" arrest])
v(27,29): -0.7305244207382202, EP: -14.908636093139648	 ([emails][fact,])
v(45,57): -0.7303828001022339, EP: -14.905745506286621	 ([far,][leading])
v(0,23): 0.7300807237625122, EP: 14.899580955505371	 ([blows][forced])
v(2,40): 0.7293977737426758, EP: 14.885643005371094	 ([movie][" fbi])
v(42,56): -0.7292596697807312, EP: -14.882824897766113	 (["][know])
v(38,54): -0.7265827655792236, EP: -14.828194618225098	 ([re - enactment][re - enactments ).])
v(32,40): 0.726353645324707, EP: 14.823517799377441	 ([sure][" fbi])
v(1,45): -0.7262907028198242, EP: -14.822234153747559	 ([mind][far,])
v(17,49): 0.7260019779205322, EP: 14.816341400146484	 ([part][" arrest])
v(6,57): -0.725249171257019, EP: -14.80097770690918	 ([worked][leading])
v(24,52): 0.7250357866287231, EP: 14.796623229980469	 ([plot][possibly])
v(28,36): 0.7249693870544434, EP: 14.795268058776855	 ([watched.][acting])
v(45,48): -0.7245196104049683, EP: -14.786088943481445	 ([far,][( really])
v(47,54): -0.7236566543579102, EP: -14.768477439880371	 ([re - enactments][re - enactments ).])
v(3,6): -0.7229015827178955, EP: -14.753067970275879	 ([got][worked])
v(7,51): -0.7225381135940552, EP: -14.745650291442871	 ([home]["])
