---------- Players ----------
Player 0: -
Player 1: sons
Player 2: sentenced
Player 3: life
Player 4: prison,
Player 5: adelle
Player 6: ( debbie
Player 7: reynolds )
Player 8: helen
Player 9: ( shirley
Player 10: winters )
Player 11: begin
Player 12: receiving
Player 13: threatening
Player 14: phone
Player 15: calls
Player 16: someone
Player 17: fells
Player 18: sons
Player 19: got
Player 20: easy.
Player 21: pair
Player 22: decides
Player 23: move
Player 24: california
Player 25: escape
Player 26: publicity
Player 27: trial
Player 28: start
Player 29: new
Player 30: life.
Player 31: start
Player 32: dance
Player 33: school
Player 34: soon
Player 35: successful.
Player 36: one
Player 37: students
Player 38: rich
Player 39: unmarried
Player 40: father
Player 41: adelle
Player 42: quickly
Player 43: falls
Player 44: love.
Player 45: meantime,
Player 46: helen
Player 47: busy
Player 48: raising
Player 49: rabbits
Player 50: becoming
Player 51: little
Player 52: infatuated
Player 53: evangelist
Player 54: radio.
Player 55: mater
Player 56: time
Player 57: everything
Player 58: falls
Player 59: apart
Player 60: women
Player 61: enter
Player 62: world
Player 63: madness
---------- AND Interactions (Pairwise Only) ----------
I(6,7): 2.5559804439544678	 ([( debbie][reynolds )])
I(37,58): -0.18121469020843506	 ([students][falls])
I(1,60): -0.18100732564926147	 ([sons][women])
I(4,26): 0.18100076913833618	 ([prison,][publicity])
I(36,53): 0.18097108602523804	 ([one][evangelist])
I(47,60): 0.17970094084739685	 ([busy][women])
I(30,41): 0.1793520450592041	 ([life.][adelle])
I(41,53): 0.17913800477981567	 ([adelle][evangelist])
I(2,16): 0.17910808324813843	 ([sentenced][someone])
I(43,50): -0.17882204055786133	 ([falls][becoming])
I(29,63): -0.17858195304870605	 ([new][madness])
I(0,3): -0.17829060554504395	 ([-][life])
I(29,33): 0.1777670979499817	 ([new][school])
I(3,53): -0.1776587963104248	 ([life][evangelist])
I(35,42): 0.17719560861587524	 ([successful.][quickly])
I(30,39): -0.17708945274353027	 ([life.][unmarried])
I(4,31): 0.17695683240890503	 ([prison,][start])
I(30,33): -0.17675137519836426	 ([life.][school])
I(26,58): -0.17629528045654297	 ([publicity][falls])
I(14,33): -0.1758773922920227	 ([phone][school])
I(24,31): 0.17581969499588013	 ([california][start])
I(0,56): 0.17571783065795898	 ([-][time])
I(20,60): 0.175705224275589	 ([easy.][women])
I(32,45): -0.1756320595741272	 ([dance][meantime,])
I(38,53): -0.1755123734474182	 ([rich][evangelist])
I(25,60): -0.1745581030845642	 ([escape][women])
I(22,50): 0.17436271905899048	 ([decides][becoming])
I(20,42): 0.1742854118347168	 ([easy.][quickly])
I(0,61): 0.173384428024292	 ([-][enter])
I(20,33): 0.17333918809890747	 ([easy.][school])
I(30,40): -0.17256379127502441	 ([life.][father])
I(36,38): -0.17210209369659424	 ([one][rich])
I(42,48): 0.17195183038711548	 ([quickly][raising])
I(16,20): -0.1715630292892456	 ([someone][easy.])
I(18,41): 0.17085492610931396	 ([sons][adelle])
I(10,17): -0.170721173286438	 ([winters )][fells])
I(41,45): 0.1707136034965515	 ([adelle][meantime,])
I(25,53): -0.17041701078414917	 ([escape][evangelist])
I(13,37): -0.17005395889282227	 ([threatening][students])
I(33,41): 0.16962963342666626	 ([school][adelle])
I(13,52): -0.16917753219604492	 ([threatening][infatuated])
I(33,51): 0.16909807920455933	 ([school][little])
I(13,46): -0.16898488998413086	 ([threatening][helen])
I(9,10): 0.168806791305542	 ([( shirley][winters )])
I(4,10): -0.1686611771583557	 ([prison,][winters )])
I(35,51): 0.1686030626296997	 ([successful.][little])
I(6,25): -0.16838079690933228	 ([( debbie][escape])
I(19,33): 0.16798877716064453	 ([got][school])
I(47,61): -0.16691559553146362	 ([busy][enter])
I(46,49): -0.1665799617767334	 ([helen][rabbits])
I(37,50): 0.1658894419670105	 ([students][becoming])
I(6,43): 0.16583514213562012	 ([( debbie][falls])
I(38,54): 0.16571086645126343	 ([rich][radio.])
I(16,22): 0.16567176580429077	 ([someone][decides])
I(10,41): 0.1654607057571411	 ([winters )][adelle])
I(20,49): 0.16517138481140137	 ([easy.][rabbits])
I(27,43): -0.16495192050933838	 ([trial][falls])
I(20,36): 0.16492486000061035	 ([easy.][one])
I(26,29): 0.16484397649765015	 ([publicity][new])
I(59,62): 0.16449689865112305	 ([apart][world])
I(37,39): -0.16444867849349976	 ([students][unmarried])
I(30,38): -0.16422009468078613	 ([life.][rich])
I(14,32): -0.16419363021850586	 ([phone][dance])
I(3,34): 0.1641530990600586	 ([life][soon])
I(22,44): -0.1635858416557312	 ([decides][love.])
I(20,30): 0.16344165802001953	 ([easy.][life.])
I(4,55): -0.16326594352722168	 ([prison,][mater])
I(33,43): -0.1631758213043213	 ([school][falls])
I(40,62): -0.163102388381958	 ([father][world])
I(25,62): -0.1629321575164795	 ([escape][world])
I(10,26): 0.16262048482894897	 ([winters )][publicity])
I(4,53): 0.1619212031364441	 ([prison,][evangelist])
I(17,53): -0.1618778109550476	 ([fells][evangelist])
I(33,53): -0.16170334815979004	 ([school][evangelist])
I(34,48): 0.16169995069503784	 ([soon][raising])
I(20,52): -0.1615753173828125	 ([easy.][infatuated])
I(52,59): 0.16143828630447388	 ([infatuated][apart])
I(37,61): 0.16143304109573364	 ([students][enter])
I(34,45): -0.16133564710617065	 ([soon][meantime,])
I(4,33): 0.16103363037109375	 ([prison,][school])
I(14,53): -0.1609102487564087	 ([phone][evangelist])
I(2,50): 0.16058772802352905	 ([sentenced][becoming])
I(0,63): -0.16025853157043457	 ([-][madness])
I(38,56): -0.1601765751838684	 ([rich][time])
I(19,32): -0.15994906425476074	 ([got][dance])
I(35,37): 0.1598374843597412	 ([successful.][students])
I(12,32): -0.1596941351890564	 ([receiving][dance])
I(10,61): 0.15859901905059814	 ([winters )][enter])
I(1,58): 0.15855979919433594	 ([sons][falls])
I(45,49): -0.1580231785774231	 ([meantime,][rabbits])
I(47,53): 0.15788155794143677	 ([busy][evangelist])
I(15,54): 0.15774714946746826	 ([calls][radio.])
I(39,47): 0.15710657835006714	 ([unmarried][busy])
I(11,24): -0.1569783091545105	 ([begin][california])
I(48,55): -0.1567842960357666	 ([raising][mater])
I(31,54): 0.15641790628433228	 ([start][radio.])
I(20,41): 0.15633946657180786	 ([easy.][adelle])
I(14,47): 0.15597426891326904	 ([phone][busy])
I(22,63): -0.15558838844299316	 ([decides][madness])
I(26,36): -0.15555185079574585	 ([publicity][one])
I(6,28): 0.15548193454742432	 ([( debbie][start])
I(1,31): 0.15534603595733643	 ([sons][start])
I(13,38): -0.15441805124282837	 ([threatening][rich])
I(24,46): 0.15434777736663818	 ([california][helen])
I(18,38): -0.1538730263710022	 ([sons][rich])
I(10,22): 0.1536603569984436	 ([winters )][decides])
I(21,34): 0.1533207893371582	 ([pair][soon])
I(13,56): 0.1532609462738037	 ([threatening][time])
I(3,31): -0.15312695503234863	 ([life][start])
I(21,39): 0.1527179479598999	 ([pair][unmarried])
I(28,52): -0.1524803638458252	 ([start][infatuated])
I(11,61): 0.15193724632263184	 ([begin][enter])
I(8,31): 0.1517651081085205	 ([helen][start])
I(6,13): -0.15165793895721436	 ([( debbie][threatening])
I(6,30): 0.15069997310638428	 ([( debbie][life.])
I(2,23): 0.1506866216659546	 ([sentenced][move])
I(25,36): -0.15053069591522217	 ([escape][one])
I(3,29): -0.15041232109069824	 ([life][new])
I(18,53): -0.14984679222106934	 ([sons][evangelist])
I(46,57): 0.1498112678527832	 ([helen][everything])
I(17,49): -0.14978450536727905	 ([fells][rabbits])
I(7,9): -0.1497124433517456	 ([reynolds )][( shirley])
I(33,46): -0.14895892143249512	 ([school][helen])
I(46,50): 0.14871203899383545	 ([helen][becoming])
I(39,52): -0.1486976146697998	 ([unmarried][infatuated])
I(6,36): 0.14865517616271973	 ([( debbie][one])
I(21,26): 0.14831507205963135	 ([pair][publicity])
I(51,63): -0.1481795310974121	 ([little][madness])
I(48,54): 0.14807289838790894	 ([raising][radio.])
I(33,48): 0.1476576328277588	 ([school][raising])
I(48,50): 0.14765560626983643	 ([raising][becoming])
I(13,20): 0.1476459503173828	 ([threatening][easy.])
I(26,28): -0.14744353294372559	 ([publicity][start])
I(38,47): 0.14740246534347534	 ([rich][busy])
I(25,29): -0.14733374118804932	 ([escape][new])
I(22,62): 0.14733362197875977	 ([decides][world])
I(22,33): -0.14711779356002808	 ([decides][school])
I(18,58): 0.14711296558380127	 ([sons][falls])
I(45,47): -0.14707964658737183	 ([meantime,][busy])
I(15,19): -0.1470721960067749	 ([calls][got])
I(44,56): -0.14705097675323486	 ([love.][time])
I(26,27): 0.14667761325836182	 ([publicity][trial])
I(33,57): -0.14664244651794434	 ([school][everything])
I(17,41): 0.1461361050605774	 ([fells][adelle])
I(40,42): 0.14608055353164673	 ([father][quickly])
I(0,32): -0.14562255144119263	 ([-][dance])
I(8,61): -0.14561760425567627	 ([helen][enter])
I(6,46): 0.1456012725830078	 ([( debbie][helen])
I(4,62): 0.14534831047058105	 ([prison,][world])
I(1,49): -0.14525294303894043	 ([sons][rabbits])
I(10,60): -0.14473658800125122	 ([winters )][women])
I(15,35): 0.14470410346984863	 ([calls][successful.])
I(14,17): -0.14457857608795166	 ([phone][fells])
I(6,41): 0.1440284252166748	 ([( debbie][adelle])
I(12,44): -0.14396053552627563	 ([receiving][love.])
I(15,41): 0.14394861459732056	 ([calls][adelle])
I(11,58): 0.14347290992736816	 ([begin][falls])
I(3,15): -0.14347195625305176	 ([life][calls])
I(38,58): 0.14304178953170776	 ([rich][falls])
I(24,41): 0.14252376556396484	 ([california][adelle])
I(1,17): -0.1418771743774414	 ([sons][fells])
I(7,22): -0.1418502926826477	 ([reynolds )][decides])
I(17,63): 0.1416456699371338	 ([fells][madness])
I(25,55): -0.14139866828918457	 ([escape][mater])
I(15,58): 0.1407688856124878	 ([calls][falls])
I(34,63): -0.14074325561523438	 ([soon][madness])
I(6,61): -0.14007484912872314	 ([( debbie][enter])
I(31,41): 0.13989567756652832	 ([start][adelle])
I(27,53): 0.1398632526397705	 ([trial][evangelist])
I(1,37): -0.13984543085098267	 ([sons][students])
I(6,14): 0.1393854022026062	 ([( debbie][phone])
I(41,57): 0.13935482501983643	 ([adelle][everything])
I(52,61): 0.13933485746383667	 ([infatuated][enter])
I(6,59): 0.13830941915512085	 ([( debbie][apart])
I(15,16): 0.137833833694458	 ([calls][someone])
I(10,39): -0.13761264085769653	 ([winters )][unmarried])
I(13,14): 0.137332022190094	 ([threatening][phone])
I(9,16): -0.1372159719467163	 ([( shirley][someone])
I(8,52): -0.1371215581893921	 ([helen][infatuated])
I(31,38): 0.13705605268478394	 ([start][rich])
I(25,34): -0.13678628206253052	 ([escape][soon])
I(32,51): 0.13664042949676514	 ([dance][little])
I(23,35): -0.13634204864501953	 ([move][successful.])
I(32,40): -0.1362873911857605	 ([dance][father])
I(26,51): 0.1362760066986084	 ([publicity][little])
I(39,56): -0.13622719049453735	 ([unmarried][time])
I(44,48): 0.1358550786972046	 ([love.][raising])
I(18,59): -0.13572055101394653	 ([sons][apart])
I(10,53): -0.13567066192626953	 ([winters )][evangelist])
I(4,52): -0.13553476333618164	 ([prison,][infatuated])
I(11,63): -0.13535034656524658	 ([begin][madness])
I(12,25): -0.1351407766342163	 ([receiving][escape])
I(1,33): -0.13475394248962402	 ([sons][school])
I(3,35): 0.13471293449401855	 ([life][successful.])
I(4,54): 0.1346096396446228	 ([prison,][radio.])
I(14,31): -0.13435745239257812	 ([phone][start])
I(6,18): 0.13409721851348877	 ([( debbie][sons])
I(54,55): 0.13407713174819946	 ([radio.][mater])
I(13,57): 0.1340656280517578	 ([threatening][everything])
I(31,39): 0.13396793603897095	 ([start][unmarried])
I(6,39): 0.13395512104034424	 ([( debbie][unmarried])
I(4,58): -0.13388079404830933	 ([prison,][falls])
I(41,59): 0.13383269309997559	 ([adelle][apart])
I(20,55): -0.1338023543357849	 ([easy.][mater])
I(22,61): 0.13344812393188477	 ([decides][enter])
I(20,24): 0.1330556869506836	 ([easy.][california])
I(39,50): 0.13303303718566895	 ([unmarried][becoming])
I(12,62): -0.1329960823059082	 ([receiving][world])
I(23,63): -0.13293951749801636	 ([move][madness])
I(4,5): -0.13230067491531372	 ([prison,][adelle])
I(8,46): 0.1321331262588501	 ([helen][helen])
I(6,12): 0.13210684061050415	 ([( debbie][receiving])
I(2,17): -0.13121342658996582	 ([sentenced][fells])
I(46,58): -0.13098788261413574	 ([helen][falls])
I(1,61): 0.13090479373931885	 ([sons][enter])
I(9,13): -0.13082289695739746	 ([( shirley][threatening])
I(26,43): -0.13063299655914307	 ([publicity][falls])
I(0,37): 0.13051307201385498	 ([-][students])
I(19,56): -0.13032829761505127	 ([got][time])
I(49,55): -0.13002872467041016	 ([rabbits][mater])
I(9,57): -0.12987393140792847	 ([( shirley][everything])
I(42,47): 0.1296689510345459	 ([quickly][busy])
I(14,62): -0.12958002090454102	 ([phone][world])
I(21,44): 0.12905818223953247	 ([pair][love.])
I(9,44): -0.12893539667129517	 ([( shirley][love.])
I(4,18): -0.12860149145126343	 ([prison,][sons])
I(4,46): -0.12852567434310913	 ([prison,][helen])
I(49,50): -0.12774378061294556	 ([rabbits][becoming])
I(44,53): 0.12751924991607666	 ([love.][evangelist])
I(15,46): 0.12747836112976074	 ([calls][helen])
I(10,35): 0.1274307370185852	 ([winters )][successful.])
I(8,22): -0.127166748046875	 ([helen][decides])
I(30,43): 0.12705278396606445	 ([life.][falls])
I(6,11): 0.12700796127319336	 ([( debbie][begin])
I(39,63): 0.12652587890625	 ([unmarried][madness])
I(21,56): 0.12604141235351562	 ([pair][time])
I(21,55): -0.12572115659713745	 ([pair][mater])
I(28,29): 0.1252245306968689	 ([start][new])
I(46,55): -0.12519443035125732	 ([helen][mater])
I(19,24): 0.1251264214515686	 ([got][california])
I(43,48): -0.12486785650253296	 ([falls][raising])
I(41,52): 0.1248369812965393	 ([adelle][infatuated])
I(1,56): -0.1246567964553833	 ([sons][time])
I(26,46): -0.12422597408294678	 ([publicity][helen])
I(45,60): -0.12414851784706116	 ([meantime,][women])
I(21,53): 0.12414824962615967	 ([pair][evangelist])
I(21,38): 0.12389183044433594	 ([pair][rich])
I(6,57): -0.12387168407440186	 ([( debbie][everything])
I(35,48): -0.12369990348815918	 ([successful.][raising])
I(10,27): 0.12365221977233887	 ([winters )][trial])
I(3,24): -0.12362408638000488	 ([life][california])
I(34,39): 0.12359803915023804	 ([soon][unmarried])
I(17,62): -0.12346172332763672	 ([fells][world])
I(6,38): -0.122935950756073	 ([( debbie][rich])
I(26,45): 0.12291771173477173	 ([publicity][meantime,])
I(29,31): 0.12291455268859863	 ([new][start])
I(27,40): 0.12291395664215088	 ([trial][father])
I(51,62): -0.12267351150512695	 ([little][world])
I(3,59): -0.12263375520706177	 ([life][apart])
I(29,62): -0.12237334251403809	 ([new][world])
I(42,50): 0.12213784456253052	 ([quickly][becoming])
I(24,47): 0.12204724550247192	 ([california][busy])
I(5,26): -0.12183499336242676	 ([adelle][publicity])
I(11,31): -0.12180459499359131	 ([begin][start])
I(22,27): -0.12148815393447876	 ([decides][trial])
I(18,39): -0.12130492925643921	 ([sons][unmarried])
I(8,30): 0.12099349498748779	 ([helen][life.])
I(24,37): 0.12085074186325073	 ([california][students])
I(43,53): -0.1207655668258667	 ([falls][evangelist])
I(41,50): 0.12051045894622803	 ([adelle][becoming])
I(57,62): -0.12030434608459473	 ([everything][world])
I(2,8): -0.12022572755813599	 ([sentenced][helen])
I(44,45): -0.1200827956199646	 ([love.][meantime,])
I(18,33): -0.11970508098602295	 ([sons][school])
I(1,20): 0.11937111616134644	 ([sons][easy.])
I(27,30): 0.1192317008972168	 ([trial][life.])
I(37,54): -0.11887490749359131	 ([students][radio.])
I(14,55): -0.11872929334640503	 ([phone][mater])
I(4,8): -0.11854004859924316	 ([prison,][helen])
I(17,21): 0.11831426620483398	 ([fells][pair])
I(1,8): -0.11808192729949951	 ([sons][helen])
I(17,27): 0.11802637577056885	 ([fells][trial])
I(40,54): 0.11781972646713257	 ([father][radio.])
I(36,47): -0.11775743961334229	 ([one][busy])
I(25,37): -0.11732810735702515	 ([escape][students])
I(19,60): -0.1173090934753418	 ([got][women])
I(40,60): -0.1172780990600586	 ([father][women])
I(3,39): -0.11722397804260254	 ([life][unmarried])
I(38,46): -0.11651045083999634	 ([rich][helen])
I(16,40): 0.11628657579421997	 ([someone][father])
I(1,25): -0.11627715826034546	 ([sons][escape])
I(37,46): -0.11623984575271606	 ([students][helen])
I(46,63): -0.11592495441436768	 ([helen][madness])
I(21,27): 0.11574548482894897	 ([pair][trial])
I(35,36): 0.1156315803527832	 ([successful.][one])
I(13,21): 0.11540806293487549	 ([threatening][pair])
I(27,31): -0.11524057388305664	 ([trial][start])
I(47,52): -0.11495035886764526	 ([busy][infatuated])
I(17,23): 0.11468130350112915	 ([fells][move])
I(2,47): 0.1146538257598877	 ([sentenced][busy])
I(3,58): 0.11460721492767334	 ([life][falls])
I(4,21): 0.11447203159332275	 ([prison,][pair])
I(15,55): -0.11299914121627808	 ([calls][mater])
I(35,39): 0.11296224594116211	 ([successful.][unmarried])
I(21,58): 0.11262166500091553	 ([pair][falls])
I(15,61): 0.11258465051651001	 ([calls][enter])
I(26,50): 0.11253929138183594	 ([publicity][becoming])
I(1,28): 0.11239850521087646	 ([sons][start])
I(15,44): -0.11223834753036499	 ([calls][love.])
I(2,32): -0.1120079755783081	 ([sentenced][dance])
I(8,54): -0.11176192760467529	 ([helen][radio.])
I(12,15): 0.11151331663131714	 ([receiving][calls])
I(5,32): 0.11142539978027344	 ([adelle][dance])
I(2,59): 0.1110997200012207	 ([sentenced][apart])
I(20,61): 0.11107784509658813	 ([easy.][enter])
I(25,54): 0.11101514101028442	 ([escape][radio.])
I(4,41): -0.11090439558029175	 ([prison,][adelle])
I(28,53): -0.11076009273529053	 ([start][evangelist])
I(37,49): 0.11074778437614441	 ([students][rabbits])
I(11,37): 0.11033105850219727	 ([begin][students])
I(10,32): -0.11007809638977051	 ([winters )][dance])
I(32,37): -0.1100359559059143	 ([dance][students])
I(25,59): -0.10989683866500854	 ([escape][apart])
I(13,60): -0.10988903045654297	 ([threatening][women])
I(2,29): -0.10983115434646606	 ([sentenced][new])
I(53,61): 0.10920339822769165	 ([evangelist][enter])
I(26,33): -0.10919785499572754	 ([publicity][school])
I(10,34): 0.10900413990020752	 ([winters )][soon])
I(6,22): -0.10893630981445312	 ([( debbie][decides])
I(47,50): 0.10886609554290771	 ([busy][becoming])
I(6,50): 0.1084408164024353	 ([( debbie][becoming])
I(37,55): -0.108370840549469	 ([students][mater])
I(36,39): 0.10831636190414429	 ([one][unmarried])
I(53,54): -0.10812026262283325	 ([evangelist][radio.])
I(59,61): 0.10788726806640625	 ([apart][enter])
I(34,43): -0.1077890396118164	 ([soon][falls])
I(17,45): 0.10758429765701294	 ([fells][meantime,])
I(18,61): 0.107535719871521	 ([sons][enter])
I(34,62): 0.10707592964172363	 ([soon][world])
I(52,60): -0.10700932145118713	 ([infatuated][women])
I(34,46): 0.10673564672470093	 ([soon][helen])
I(8,50): -0.10651302337646484	 ([helen][becoming])
I(31,51): 0.10648858547210693	 ([start][little])
I(27,56): 0.10627591609954834	 ([trial][time])
I(7,27): -0.10624510049819946	 ([reynolds )][trial])
I(8,62): 0.10568809509277344	 ([helen][world])
I(41,54): -0.10564899444580078	 ([adelle][radio.])
I(3,60): -0.10557585954666138	 ([life][women])
I(9,58): -0.10553562641143799	 ([( shirley][falls])
I(7,24): -0.10545521974563599	 ([reynolds )][california])
I(15,27): 0.10530328750610352	 ([calls][trial])
I(2,5): -0.10512000322341919	 ([sentenced][adelle])
I(38,57): -0.10501253604888916	 ([rich][everything])
I(7,8): -0.10485440492630005	 ([reynolds )][helen])
I(24,50): -0.10483169555664062	 ([california][becoming])
I(10,40): -0.10482251644134521	 ([winters )][father])
I(35,62): -0.10466408729553223	 ([successful.][world])
I(47,56): 0.10458272695541382	 ([busy][time])
I(8,21): 0.10434764623641968	 ([helen][pair])
I(14,38): -0.10360801219940186	 ([phone][rich])
I(6,53): -0.10360103845596313	 ([( debbie][evangelist])
I(29,47): 0.10348635911941528	 ([new][busy])
I(18,27): 0.10341298580169678	 ([sons][trial])
I(3,52): -0.10312199592590332	 ([life][infatuated])
I(45,53): -0.10306590795516968	 ([meantime,][evangelist])
I(12,26): 0.10268110036849976	 ([receiving][publicity])
I(28,38): 0.10263347625732422	 ([start][rich])
I(8,26): -0.10254549980163574	 ([helen][publicity])
I(7,58): -0.10251963138580322	 ([reynolds )][falls])
I(7,25): -0.1025189757347107	 ([reynolds )][escape])
I(14,34): -0.10232871770858765	 ([phone][soon])
I(30,49): -0.10219144821166992	 ([life.][rabbits])
I(5,58): -0.10190832614898682	 ([adelle][falls])
I(19,21): 0.10176587104797363	 ([got][pair])
I(9,25): -0.10172063112258911	 ([( shirley][escape])
I(9,30): -0.10160517692565918	 ([( shirley][life.])
I(12,30): -0.10140681266784668	 ([receiving][life.])
I(26,57): -0.10139346122741699	 ([publicity][everything])
I(25,27): -0.10119402408599854	 ([escape][trial])
I(32,42): 0.1010940670967102	 ([dance][quickly])
I(3,45): 0.10055464506149292	 ([life][meantime,])
I(3,40): -0.1004629135131836	 ([life][father])
I(4,7): -0.10044413805007935	 ([prison,][reynolds )])
I(26,44): -0.10016816854476929	 ([publicity][love.])
I(2,46): -0.09989970922470093	 ([sentenced][helen])
I(8,17): 0.09986507892608643	 ([helen][fells])
I(9,27): 0.09982633590698242	 ([( shirley][trial])
I(20,43): -0.09965986013412476	 ([easy.][falls])
I(6,23): 0.09923243522644043	 ([( debbie][move])
I(25,61): -0.0991983413696289	 ([escape][enter])
I(4,23): 0.09915298223495483	 ([prison,][move])
I(0,47): 0.09914934635162354	 ([-][busy])
I(31,36): 0.09888511896133423	 ([start][one])
I(24,53): 0.09877723455429077	 ([california][evangelist])
I(22,43): 0.09866869449615479	 ([decides][falls])
I(5,20): 0.0986512303352356	 ([adelle][easy.])
I(4,57): -0.09839928150177002	 ([prison,][everything])
I(7,26): -0.09831094741821289	 ([reynolds )][publicity])
I(18,37): -0.09803491830825806	 ([sons][students])
I(9,24): 0.0979951024055481	 ([( shirley][california])
I(4,37): 0.09761756658554077	 ([prison,][students])
I(35,60): 0.09715521335601807	 ([successful.][women])
I(20,62): 0.0967559814453125	 ([easy.][world])
I(8,24): 0.09656751155853271	 ([helen][california])
I(32,56): -0.09644347429275513	 ([dance][time])
I(21,61): 0.09624606370925903	 ([pair][enter])
I(2,27): 0.09620368480682373	 ([sentenced][trial])
I(8,44): -0.09606194496154785	 ([helen][love.])
I(13,34): 0.0957646369934082	 ([threatening][soon])
I(29,56): -0.09573113918304443	 ([new][time])
I(9,53): 0.09572070837020874	 ([( shirley][evangelist])
I(41,42): -0.09553033113479614	 ([adelle][quickly])
I(4,47): 0.09552663564682007	 ([prison,][busy])
I(5,22): -0.09547656774520874	 ([adelle][decides])
I(40,56): -0.09544062614440918	 ([father][time])
I(23,39): 0.09531742334365845	 ([move][unmarried])
I(7,53): 0.09527724981307983	 ([reynolds )][evangelist])
I(29,43): -0.09526127576828003	 ([new][falls])
I(15,33): -0.09502285718917847	 ([calls][school])
I(30,48): -0.09490156173706055	 ([life.][raising])
I(17,33): 0.09471642971038818	 ([fells][school])
I(33,61): -0.09451079368591309	 ([school][enter])
I(14,56): -0.09435123205184937	 ([phone][time])
I(22,30): -0.09420216083526611	 ([decides][life.])
I(14,24): -0.09331464767456055	 ([phone][california])
I(27,29): -0.09282219409942627	 ([trial][new])
I(10,20): -0.09269320964813232	 ([winters )][easy.])
I(33,60): -0.09258872270584106	 ([school][women])
I(0,31): -0.0925413966178894	 ([-][start])
I(16,37): 0.09208959341049194	 ([someone][students])
I(0,54): -0.09202775359153748	 ([-][radio.])
I(23,40): 0.09183603525161743	 ([move][father])
I(41,51): 0.09159445762634277	 ([adelle][little])
I(26,40): 0.09145373106002808	 ([publicity][father])
I(9,54): 0.0914427638053894	 ([( shirley][radio.])
I(19,36): -0.09118181467056274	 ([got][one])
I(3,48): -0.09078121185302734	 ([life][raising])
I(31,52): 0.09061354398727417	 ([start][infatuated])
I(15,52): -0.09048038721084595	 ([calls][infatuated])
I(24,48): 0.09046965837478638	 ([california][raising])
I(28,47): -0.09037899971008301	 ([start][busy])
I(1,4): -0.09032493829727173	 ([sons][prison,])
I(34,44): -0.09032374620437622	 ([soon][love.])
I(18,49): -0.0902935266494751	 ([sons][rabbits])
I(14,27): 0.09016141295433044	 ([phone][trial])
I(8,34): 0.09011757373809814	 ([helen][soon])
I(27,54): 0.08966588973999023	 ([trial][radio.])
I(0,11): 0.08964720368385315	 ([-][begin])
I(28,39): 0.08931827545166016	 ([start][unmarried])
I(45,52): -0.08930423855781555	 ([meantime,][infatuated])
I(54,62): 0.08927416801452637	 ([radio.][world])
I(5,25): -0.08926761150360107	 ([adelle][escape])
I(15,63): -0.0892486572265625	 ([calls][madness])
I(11,50): 0.08914774656295776	 ([begin][becoming])
I(28,58): 0.08913850784301758	 ([start][falls])
I(9,50): 0.08899539709091187	 ([( shirley][becoming])
I(49,61): -0.08876442909240723	 ([rabbits][enter])
I(40,51): 0.08831572532653809	 ([father][little])
I(1,36): 0.088314950466156	 ([sons][one])
I(27,46): 0.08828288316726685	 ([trial][helen])
I(0,10): 0.08799958229064941	 ([-][winters )])
I(26,42): 0.08788847923278809	 ([publicity][quickly])
I(0,16): 0.08783864974975586	 ([-][someone])
I(5,16): -0.08776694536209106	 ([adelle][someone])
I(26,59): 0.08775937557220459	 ([publicity][apart])
I(14,19): -0.08764714002609253	 ([phone][got])
I(30,61): -0.08763241767883301	 ([life.][enter])
I(27,47): 0.08762413263320923	 ([trial][busy])
I(42,57): 0.08750283718109131	 ([quickly][everything])
I(32,52): -0.08721143007278442	 ([dance][infatuated])
I(8,28): -0.08702856302261353	 ([helen][start])
I(43,60): -0.0870199203491211	 ([falls][women])
I(32,61): -0.08695775270462036	 ([dance][enter])
I(55,60): -0.0866585373878479	 ([mater][women])
I(22,60): -0.08636894822120667	 ([decides][women])
I(28,60): 0.08629292249679565	 ([start][women])
I(58,59): 0.08574539422988892	 ([falls][apart])
I(2,7): -0.08572268486022949	 ([sentenced][reynolds )])
I(8,48): 0.08551514148712158	 ([helen][raising])
I(8,35): 0.08539474010467529	 ([helen][successful.])
I(36,60): 0.08537536859512329	 ([one][women])
I(27,36): 0.08531665802001953	 ([trial][one])
I(17,38): 0.08512204885482788	 ([fells][rich])
I(26,49): -0.0850902795791626	 ([publicity][rabbits])
I(30,59): -0.08508062362670898	 ([life.][apart])
I(31,46): 0.08487164974212646	 ([start][helen])
I(33,58): -0.08466827869415283	 ([school][falls])
I(1,5): 0.0845944881439209	 ([sons][adelle])
I(17,28): -0.08459335565567017	 ([fells][start])
I(56,59): -0.08453899621963501	 ([time][apart])
I(0,55): -0.08445703983306885	 ([-][mater])
I(0,1): -0.08434104919433594	 ([-][sons])
I(19,54): 0.08397704362869263	 ([got][radio.])
I(1,53): -0.08393323421478271	 ([sons][evangelist])
I(4,49): -0.08392664790153503	 ([prison,][rabbits])
I(4,56): 0.08387815952301025	 ([prison,][time])
I(4,20): -0.08378124237060547	 ([prison,][easy.])
I(2,31): 0.08366227149963379	 ([sentenced][start])
I(31,56): -0.0836106538772583	 ([start][time])
I(15,28): 0.08353149890899658	 ([calls][start])
I(39,43): 0.08329927921295166	 ([unmarried][falls])
I(2,34): 0.08309388160705566	 ([sentenced][soon])
I(28,45): -0.08283430337905884	 ([start][meantime,])
I(8,14): -0.08262473344802856	 ([helen][phone])
I(1,19): -0.08244121074676514	 ([sons][got])
I(1,15): 0.08224457502365112	 ([sons][calls])
I(41,47): 0.08220785856246948	 ([adelle][busy])
