---------- Players ----------
Player 0: -
Player 1: sons
Player 2: sentenced
Player 3: life
Player 4: prison,
Player 5: adelle
Player 6: ( debbie
Player 7: reynolds )
Player 8: helen
Player 9: ( shirley
Player 10: winters )
Player 11: begin
Player 12: receiving
Player 13: threatening
Player 14: phone
Player 15: calls
Player 16: someone
Player 17: fells
Player 18: sons
Player 19: got
Player 20: easy.
Player 21: pair
Player 22: decides
Player 23: move
Player 24: california
Player 25: escape
Player 26: publicity
Player 27: trial
Player 28: start
Player 29: new
Player 30: life.
Player 31: start
Player 32: dance
Player 33: school
Player 34: soon
Player 35: successful.
Player 36: one
Player 37: students
Player 38: rich
Player 39: unmarried
Player 40: father
Player 41: adelle
Player 42: quickly
Player 43: falls
Player 44: love.
Player 45: meantime,
Player 46: helen
Player 47: busy
Player 48: raising
Player 49: rabbits
Player 50: becoming
Player 51: little
Player 52: infatuated
Player 53: evangelist
Player 54: radio.
Player 55: mater
Player 56: time
Player 57: everything
Player 58: falls
Player 59: apart
Player 60: women
Player 61: enter
Player 62: world
Player 63: madness
---------- Rewards ----------
v(): 0.7320371270179749	 ([])
v(30,53): 1.4077281951904297, EP: -1.2359529733657837	 ([life.][evangelist])
v(3,7): 1.4072065353393555, EP: -1.23549485206604	 ([life][reynolds )])
v(32,36): 1.4057254791259766, EP: -1.2341946363449097	 ([dance][one])
v(35,39): 1.404740810394287, EP: -1.2333300113677979	 ([successful.][unmarried])
v(1,56): 1.4034414291381836, EP: -1.2321891784667969	 ([sons][time])
v(18,30): 1.3999195098876953, EP: -1.2290971279144287	 ([sons][life.])
v(26,36): -1.3975824117660522, EP: 1.2270451784133911	 ([publicity][one])
v(17,56): 1.3962554931640625, EP: -1.2258801460266113	 ([fells][time])
v(6,28): -1.3925364017486572, EP: 1.2226148843765259	 ([( debbie][start])
v(26,62): 1.3922019004821777, EP: -1.2223211526870728	 ([publicity][world])
v(6,50): -1.391756534576416, EP: 1.2219301462173462	 ([( debbie][becoming])
v(2,32): 1.391753911972046, EP: -1.2219278812408447	 ([sentenced][dance])
v(5,32): 1.3910346031188965, EP: -1.2212963104248047	 ([adelle][dance])
v(13,24): -1.3829708099365234, EP: 1.2142164707183838	 ([threatening][california])
v(33,55): 1.378605604171753, EP: -1.2103840112686157	 ([school][mater])
v(30,48): 1.3765900135040283, EP: -1.2086143493652344	 ([life.][raising])
v(3,36): 1.374567985534668, EP: -1.2068389654159546	 ([life][one])
v(1,44): 1.3730976581573486, EP: -1.2055480480194092	 ([sons][love.])
v(19,55): 1.3713464736938477, EP: -1.2040106058120728	 ([got][mater])
v(35,59): 1.370302438735962, EP: -1.2030940055847168	 ([successful.][apart])
v(42,58): -1.3688440322875977, EP: 1.2018134593963623	 ([quickly][falls])
v(3,42): 1.366569995880127, EP: -1.1998169422149658	 ([life][quickly])
v(30,59): 1.365771770477295, EP: -1.1991161108016968	 ([life.][apart])
v(14,58): -1.3644354343414307, EP: 1.197942852973938	 ([phone][falls])
v(7,30): 1.3635473251342773, EP: -1.1971631050109863	 ([reynolds )][life.])
v(32,42): 1.3635413646697998, EP: -1.197157859802246	 ([dance][quickly])
v(35,43): 1.362699270248413, EP: -1.1964185237884521	 ([successful.][falls])
v(6,42): -1.3601628541946411, EP: 1.1941916942596436	 ([( debbie][quickly])
v(18,55): 1.3598835468292236, EP: -1.193946361541748	 ([sons][mater])
v(32,47): 1.3561451435089111, EP: -1.1906641721725464	 ([dance][busy])
v(32,43): 1.3539867401123047, EP: -1.1887691020965576	 ([dance][falls])
v(11,58): -1.3431329727172852, EP: 1.1792397499084473	 ([begin][falls])
v(17,55): 1.3423762321472168, EP: -1.1785753965377808	 ([fells][mater])
v(1,54): 1.341857671737671, EP: -1.1781201362609863	 ([sons][radio.])
v(10,63): -1.3417681455612183, EP: 1.1780414581298828	 ([winters )][madness])
v(33,44): 1.339529037475586, EP: -1.1760755777359009	 ([school][love.])
v(13,14): -1.3377368450164795, EP: 1.1745021343231201	 ([threatening][phone])
v(6,27): -1.3326241970062256, EP: 1.1700133085250854	 ([( debbie][trial])
v(13,37): -1.3317363262176514, EP: 1.169233798980713	 ([threatening][students])
v(32,37): 1.327920913696289, EP: -1.165884017944336	 ([dance][students])
v(6,14): -1.312624216079712, EP: 1.1524537801742554	 ([( debbie][phone])
v(26,27): -1.3121196031570435, EP: 1.1520107984542847	 ([publicity][trial])
v(8,35): 1.3093788623809814, EP: -1.1496044397354126	 ([helen][successful.])
v(26,42): -1.308579921722412, EP: 1.1489030122756958	 ([publicity][quickly])
v(3,27): 1.3080313205718994, EP: -1.1484214067459106	 ([life][trial])
v(3,30): 1.3033044338226318, EP: -1.1442712545394897	 ([life][life.])
v(15,26): -1.301995038986206, EP: 1.143121600151062	 ([calls][publicity])
v(12,32): 1.3015947341918945, EP: -1.1427701711654663	 ([receiving][dance])
v(30,51): 1.3011693954467773, EP: -1.1423966884613037	 ([life.][little])
v(30,38): 1.3002190589904785, EP: -1.1415623426437378	 ([life.][rich])
v(33,34): 1.2993905544281006, EP: -1.140834927558899	 ([school][soon])
v(18,56): 1.2961947917938232, EP: -1.1380290985107422	 ([sons][time])
v(8,58): -1.2957645654678345, EP: 1.1376514434814453	 ([helen][falls])
v(45,58): -1.2930619716644287, EP: 1.135278582572937	 ([meantime,][falls])
v(13,50): -1.2911021709442139, EP: 1.133557915687561	 ([threatening][becoming])
v(13,42): -1.2897610664367676, EP: 1.132380485534668	 ([threatening][quickly])
v(28,30): 1.2875874042510986, EP: -1.1304720640182495	 ([start][life.])
v(1,55): 1.2867441177368164, EP: -1.1297316551208496	 ([sons][mater])
v(1,31): 1.2835285663604736, EP: -1.126908540725708	 ([sons][start])
v(29,35): 1.2827239036560059, EP: -1.1262019872665405	 ([new][successful.])
v(10,33): 1.2796931266784668, EP: -1.1235411167144775	 ([winters )][school])
v(3,15): 1.2793736457824707, EP: -1.1232606172561646	 ([life][calls])
v(30,63): -1.279017686843872, EP: 1.1229480504989624	 ([life.][madness])
v(3,46): 1.278921365737915, EP: -1.122863531112671	 ([life][helen])
v(4,33): 1.273547649383545, EP: -1.11814546585083	 ([prison,][school])
v(35,51): 1.2709760665893555, EP: -1.1158876419067383	 ([successful.][little])
v(24,58): -1.2697334289550781, EP: 1.1147966384887695	 ([california][falls])
v(0,58): -1.2657525539398193, EP: 1.1113015413284302	 ([-][falls])
v(25,32): 1.263962984085083, EP: -1.1097303628921509	 ([escape][dance])
v(6,11): -1.2632384300231934, EP: 1.109094262123108	 ([( debbie][begin])
v(32,33): 1.2629292011260986, EP: -1.1088227033615112	 ([dance][school])
v(25,30): 1.2615978717803955, EP: -1.1076538562774658	 ([escape][life.])
v(3,47): 1.2604007720947266, EP: -1.1066027879714966	 ([life][busy])
v(30,57): 1.2594897747039795, EP: -1.1058030128479004	 ([life.][everything])
v(41,61): -1.2571362257003784, EP: 1.1037366390228271	 ([adelle][enter])
v(30,39): 1.254490852355957, EP: -1.1014140844345093	 ([life.][unmarried])
v(3,5): 1.2536804676055908, EP: -1.1007025241851807	 ([life][adelle])
v(20,32): 1.252216100692749, EP: -1.0994168519973755	 ([easy.][dance])
v(33,48): 1.2516772747039795, EP: -1.098943829536438	 ([school][raising])
v(26,43): -1.2509716749191284, EP: 1.0983242988586426	 ([publicity][falls])
v(44,48): 1.2507178783416748, EP: -1.0981014966964722	 ([love.][raising])
v(13,36): -1.246912956237793, EP: 1.0947608947753906	 ([threatening][one])
v(3,37): 1.2431919574737549, EP: -1.091493844985962	 ([life][students])
v(58): -1.2430254220962524, EP: 1.0913476943969727	 ([falls])
v(26,57): -1.2373807430267334, EP: 1.086391806602478	 ([publicity][everything])
v(18,44): 1.2371516227722168, EP: -1.0861905813217163	 ([sons][love.])
v(54,55): 1.2367393970489502, EP: -1.0858286619186401	 ([radio.][mater])
v(21,30): 1.236725091934204, EP: -1.0858161449432373	 ([pair][life.])
v(13,53): -1.2353246212005615, EP: 1.084586501121521	 ([threatening][evangelist])
v(22,58): -1.2352628707885742, EP: 1.084532380104065	 ([decides][falls])
v(9,58): -1.231238842010498, EP: 1.0809993743896484	 ([( shirley][falls])
v(13,61): -1.2290961742401123, EP: 1.0791181325912476	 ([threatening][enter])
v(26): -1.229001760482788, EP: 1.0790352821350098	 ([publicity])
v(35,37): 1.2289400100708008, EP: -1.0789810419082642	 ([successful.][students])
v(16,41): -1.2270559072494507, EP: 1.077326774597168	 ([someone][adelle])
v(3,52): 1.2238092422485352, EP: -1.0744763612747192	 ([life][infatuated])
v(53,56): 1.22348952293396, EP: -1.0741956233978271	 ([evangelist][time])
v(31,44): 1.22171950340271, EP: -1.0726416110992432	 ([start][love.])
v(9,30): 1.216578483581543, EP: -1.0681278705596924	 ([( shirley][life.])
v(0,13): -1.2150309085845947, EP: 1.0667691230773926	 ([-][threatening])
v(31,55): 1.215003252029419, EP: -1.0667448043823242	 ([start][mater])
v(7,55): 1.21370530128479, EP: -1.0656052827835083	 ([reynolds )][mater])
v(6,46): -1.2123608589172363, EP: 1.0644248723983765	 ([( debbie][helen])
v(36,58): -1.2113096714019775, EP: 1.0635019540786743	 ([one][falls])
v(24,33): 1.2106711864471436, EP: -1.0629414319992065	 ([california][school])
v(13,15): -1.2090275287628174, EP: 1.0614982843399048	 ([threatening][calls])
v(23,30): 1.208538293838501, EP: -1.0610687732696533	 ([move][life.])
v(35,48): 1.2079899311065674, EP: -1.0605872869491577	 ([successful.][raising])
v(13,45): -1.2078588008880615, EP: 1.0604722499847412	 ([threatening][meantime,])
v(11,32): 1.2061047554016113, EP: -1.0589321851730347	 ([begin][dance])
v(32,52): 1.206012487411499, EP: -1.0588511228561401	 ([dance][infatuated])
v(41,49): -1.2033079862594604, EP: 1.0564767122268677	 ([adelle][rabbits])
v(30,45): 1.2032983303070068, EP: -1.0564682483673096	 ([life.][meantime,])
v(41,47): -1.2021235227584839, EP: 1.0554367303848267	 ([adelle][busy])
v(1,34): 1.2018458843231201, EP: -1.0551929473876953	 ([sons][soon])
v(30,36): 1.2014164924621582, EP: -1.0548160076141357	 ([life.][one])
v(30): 1.2008614540100098, EP: -1.0543286800384521	 ([life.])
v(5,35): 1.1984293460845947, EP: -1.0521934032440186	 ([adelle][successful.])
v(1,10): 1.1980278491973877, EP: -1.051840901374817	 ([sons][winters )])
v(34,55): 1.1896519660949707, EP: -1.0444869995117188	 ([soon][mater])
v(28,41): -1.1895434856414795, EP: 1.0443917512893677	 ([start][adelle])
v(18,31): 1.1850230693817139, EP: -1.0404229164123535	 ([sons][start])
v(18,35): 1.1840016841888428, EP: -1.0395262241363525	 ([sons][successful.])
v(32,45): 1.1833760738372803, EP: -1.0389769077301025	 ([dance][meantime,])
v(9,13): -1.1832258701324463, EP: 1.0388450622558594	 ([( shirley][threatening])
v(30,37): 1.1787290573120117, EP: -1.034896969795227	 ([life.][students])
v(6,57): -1.177523136138916, EP: 1.033838152885437	 ([( debbie][everything])
v(26,45): -1.1769899129867554, EP: 1.033370018005371	 ([publicity][meantime,])
v(13): -1.1697251796722412, EP: 1.0269917249679565	 ([threatening])
v(8,26): -1.1686228513717651, EP: 1.0260239839553833	 ([helen][publicity])
v(3,60): 1.168198585510254, EP: -1.025651454925537	 ([life][women])
v(4,56): 1.1661019325256348, EP: -1.023810625076294	 ([prison,][time])
v(24,44): 1.1659910678863525, EP: -1.023713231086731	 ([california][love.])
v(15,35): 1.1649880409240723, EP: -1.0228326320648193	 ([calls][successful.])
v(29,33): 1.164165735244751, EP: -1.0221107006072998	 ([new][school])
v(35,36): 1.1636624336242676, EP: -1.021668791770935	 ([successful.][one])
v(0,41): -1.1620469093322754, EP: 1.0202504396438599	 ([-][adelle])
v(13,31): -1.1609991788864136, EP: 1.0193305015563965	 ([threatening][start])
v(1,17): 1.1600205898284912, EP: -1.018471360206604	 ([sons][fells])
v(40,56): 1.1595234870910645, EP: -1.0180349349975586	 ([father][time])
v(14,41): -1.1557590961456299, EP: 1.0147298574447632	 ([phone][adelle])
v(32,46): 1.1554787158966064, EP: -1.0144836902618408	 ([dance][helen])
v(15,30): 1.1537864208221436, EP: -1.0129978656768799	 ([calls][life.])
v(7,58): -1.1532435417175293, EP: 1.0125212669372559	 ([reynolds )][falls])
v(10,18): 1.1511030197143555, EP: -1.0106419324874878	 ([winters )][sons])
v(26,54): -1.1509650945663452, EP: 1.0105208158493042	 ([publicity][radio.])
v(13,51): -1.1501097679138184, EP: 1.0097699165344238	 ([threatening][little])
v(18,34): 1.1474738121032715, EP: -1.007455587387085	 ([sons][soon])
v(6): -1.1466659307479858, EP: 1.0067462921142578	 ([( debbie])
v(3,11): 1.1464831829071045, EP: -1.0065858364105225	 ([life][begin])
v(6,15): -1.1449602842330933, EP: 1.005248785018921	 ([( debbie][calls])
v(15,58): -1.1430323123931885, EP: 1.0035560131072998	 ([calls][falls])
v(2,56): 1.1419909000396729, EP: -1.0026416778564453	 ([sentenced][time])
v(10,19): 1.1418650150299072, EP: -1.0025311708450317	 ([winters )][got])
v(18,54): 1.1413516998291016, EP: -1.0020804405212402	 ([sons][radio.])
v(25,56): 1.1391932964324951, EP: -1.000185489654541	 ([escape][time])
v(62,63): -1.1389820575714111, EP: 1.0	 ([world][madness])
v(25,55): 1.1374163627624512, EP: -0.9986253380775452	 ([escape][mater])
v(10,17): 1.137037754058838, EP: -0.9982929229736328	 ([winters )][fells])
v(11,41): -1.1355124711990356, EP: 0.9969537854194641	 ([begin][adelle])
v(17,34): 1.1353633403778076, EP: -0.9968228340148926	 ([fells][soon])
v(7,26): -1.1350111961364746, EP: 0.9965136647224426	 ([reynolds )][publicity])
v(10,31): 1.1341979503631592, EP: -0.9957996606826782	 ([winters )][start])
v(12,30): 1.1308295726776123, EP: -0.9928423166275024	 ([receiving][life.])
v(49,61): -1.1295312643051147, EP: 0.9917024374008179	 ([rabbits][enter])
v(3,16): 1.1284172534942627, EP: -0.9907243251800537	 ([life][someone])
v(51,58): -1.12815523147583, EP: 0.9904943108558655	 ([little][falls])
v(2,6): -1.1267507076263428, EP: 0.9892611503601074	 ([sentenced][( debbie])
v(29,55): 1.1231591701507568, EP: -0.9861078858375549	 ([new][mater])
v(31,56): 1.1226720809936523, EP: -0.9856802225112915	 ([start][time])
v(4,44): 1.1202061176300049, EP: -0.9835151433944702	 ([prison,][love.])
v(33,53): 1.117018699645996, EP: -0.9807167053222656	 ([school][evangelist])
v(4,55): 1.1155338287353516, EP: -0.9794129729270935	 ([prison,][mater])
v(48,55): 1.1135210990905762, EP: -0.9776458740234375	 ([raising][mater])
v(7,44): 1.1117737293243408, EP: -0.9761117100715637	 ([reynolds )][love.])
v(22,26): -1.1112415790557861, EP: 0.9756445288658142	 ([decides][publicity])
v(24,56): 1.1106774806976318, EP: -0.9751492142677307	 ([california][time])
v(33,36): 1.108996868133545, EP: -0.9736737012863159	 ([school][one])
v(52,58): -1.1078736782073975, EP: 0.9726875424385071	 ([infatuated][falls])
v(41,42): -1.107409954071045, EP: 0.9722804427146912	 ([adelle][quickly])
v(22,41): -1.1054202318191528, EP: 0.9705334901809692	 ([decides][adelle])
v(23,32): 1.101975679397583, EP: -0.9675092697143555	 ([move][dance])
v(21,58): -1.1012555360794067, EP: 0.9668769836425781	 ([pair][falls])
v(6,21): -1.1009204387664795, EP: 0.9665827751159668	 ([( debbie][pair])
v(1,24): 1.1003994941711426, EP: -0.9661253690719604	 ([sons][california])
v(8,55): 1.0996124744415283, EP: -0.9654344320297241	 ([helen][mater])
v(4,58): -1.0977816581726074, EP: 0.9638270139694214	 ([prison,][falls])
v(12,26): -1.0949457883834839, EP: 0.961337149143219	 ([receiving][publicity])
v(33,59): 1.0928657054901123, EP: -0.9595109224319458	 ([school][apart])
v(43,58): -1.0923421382904053, EP: 0.959051251411438	 ([falls][falls])
v(31,40): 1.0921072959899902, EP: -0.9588450193405151	 ([start][father])
v(35,57): 1.0913078784942627, EP: -0.9581431746482849	 ([successful.][everything])
v(23,55): 1.090580940246582, EP: -0.95750492811203	 ([move][mater])
v(27,30): 1.0902976989746094, EP: -0.9572562575340271	 ([trial][life.])
v(20,41): -1.0885571241378784, EP: 0.9557280540466309	 ([easy.][adelle])
v(49,50): -1.0884113311767578, EP: 0.9556000828742981	 ([rabbits][becoming])
v(5,30): 1.0880634784698486, EP: -0.955294668674469	 ([adelle][life.])
v(1,53): 1.0863983631134033, EP: -0.953832745552063	 ([sons][evangelist])
v(19,56): 1.0849592685699463, EP: -0.9525692462921143	 ([got][time])
v(40,55): 1.0827624797821045, EP: -0.9506404995918274	 ([father][mater])
v(34,56): 1.082594871520996, EP: -0.950493335723877	 ([soon][time])
v(42,44): 1.079298496246338, EP: -0.9475992321968079	 ([quickly][love.])
v(30,42): 1.0788135528564453, EP: -0.9471734166145325	 ([life.][quickly])
v(10,40): 1.0779025554656982, EP: -0.9463735818862915	 ([winters )][father])
v(41,50): -1.0774339437484741, EP: 0.9459621906280518	 ([adelle][becoming])
v(9,55): 1.0720553398132324, EP: -0.9412398934364319	 ([( shirley][mater])
v(35,42): 1.0707886219024658, EP: -0.9401277303695679	 ([successful.][quickly])
v(3,23): 1.0702953338623047, EP: -0.9396946430206299	 ([life][move])
v(50,58): -1.0693280696868896, EP: 0.9388453960418701	 ([becoming][falls])
v(27,41): -1.066542625427246, EP: 0.9363998770713806	 ([trial][adelle])
v(13,23): -1.0658578872680664, EP: 0.9357986450195312	 ([threatening][move])
v(10,25): 1.065457820892334, EP: -0.9354473948478699	 ([winters )][escape])
v(35): 1.0610597133636475, EP: -0.931585967540741	 ([successful.])
v(39,58): -1.0609253644943237, EP: 0.9314680099487305	 ([unmarried][falls])
v(13,62): 1.0607998371124268, EP: -0.9313578009605408	 ([threatening][world])
v(13,38): -1.0605655908584595, EP: 0.9311521649360657	 ([threatening][rich])
v(10,34): 1.059753179550171, EP: -0.9304388761520386	 ([winters )][soon])
v(17,40): 1.059250831604004, EP: -0.9299978017807007	 ([fells][father])
v(6,60): -1.056965708732605, EP: 0.927991509437561	 ([( debbie][women])
v(1,19): 1.054746150970459, EP: -0.9260427951812744	 ([sons][got])
v(7,13): -1.0536859035491943, EP: 0.9251119494438171	 ([reynolds )][threatening])
v(36,55): 1.0527575016021729, EP: -0.9242968559265137	 ([one][mater])
v(21,26): -1.0515384674072266, EP: 0.923226535320282	 ([pair][publicity])
v(26,51): -1.0514124631881714, EP: 0.9231159090995789	 ([publicity][little])
v(10,54): 1.050978660583496, EP: -0.9227350354194641	 ([winters )][radio.])
v(48,56): 1.0447337627410889, EP: -0.9172521829605103	 ([raising][time])
v(19,44): 1.0443150997161865, EP: -0.9168846011161804	 ([got][love.])
v(33,51): 1.0438008308410645, EP: -0.9164330959320068	 ([school][little])
v(6,51): -1.0433764457702637, EP: 0.9160604476928711	 ([( debbie][little])
v(25,33): 1.042917251586914, EP: -0.9156573414802551	 ([escape][school])
v(3,28): 1.0419774055480957, EP: -0.9148321747779846	 ([life][start])
v(10,53): 1.0405220985412598, EP: -0.9135544300079346	 ([winters )][evangelist])
v(47,61): -1.0404647588729858, EP: 0.9135040640830994	 ([busy][enter])
v(55,59): 1.0387508869171143, EP: -0.9119993448257446	 ([mater][apart])
v(18,24): 1.036595344543457, EP: -0.9101068377494812	 ([sons][california])
v(7,56): 1.0360002517700195, EP: -0.9095843434333801	 ([reynolds )][time])
v(6,25): -1.0359069108963013, EP: 0.909502387046814	 ([( debbie][escape])
v(33,40): 1.035607099533081, EP: -0.9092391729354858	 ([school][father])
v(3,50): 1.0318570137023926, EP: -0.905946671962738	 ([life][becoming])
v(22,32): 1.030120849609375, EP: -0.9044223427772522	 ([decides][dance])
v(34,58): -1.0283836126327515, EP: 0.9028971195220947	 ([soon][falls])
v(39,55): 1.027311086654663, EP: -0.9019554853439331	 ([unmarried][mater])
v(44,59): 1.0261116027832031, EP: -0.9009023308753967	 ([love.][apart])
v(13,21): -1.0251688957214355, EP: 0.9000746607780457	 ([threatening][pair])
v(13,43): -1.0250107049942017, EP: 0.899935781955719	 ([threatening][falls])
v(53,55): 1.0194957256317139, EP: -0.8950937390327454	 ([evangelist][mater])
v(12,55): 1.0169928073883057, EP: -0.8928962349891663	 ([receiving][mater])
v(9,10): 1.0169892311096191, EP: -0.8928931355476379	 ([( shirley][winters )])
v(16,49): -1.0166797637939453, EP: 0.8926213979721069	 ([someone][rabbits])
v(7,33): 1.0134875774383545, EP: -0.8898187279701233	 ([reynolds )][school])
v(30,52): 1.012618064880371, EP: -0.8890553116798401	 ([life.][infatuated])
v(12,58): -1.0116482973098755, EP: 0.8882039189338684	 ([receiving][falls])
v(6,36): -1.0110394954681396, EP: 0.8876693844795227	 ([( debbie][one])
v(1,48): 1.0107409954071045, EP: -0.8874073028564453	 ([sons][raising])
v(38,55): 1.0097897052764893, EP: -0.8865720629692078	 ([rich][mater])
v(6,38): -1.0060242414474487, EP: 0.8832660913467407	 ([( debbie][rich])
v(8,33): 1.0028061866760254, EP: -0.8804407119750977	 ([helen][school])
v(21,44): 1.002439022064209, EP: -0.8801183700561523	 ([pair][love.])
v(9,33): 1.0020146369934082, EP: -0.8797457814216614	 ([( shirley][school])
v(18,53): 1.0010557174682617, EP: -0.878903865814209	 ([sons][evangelist])
v(55): 0.9996752142906189, EP: -0.8776918053627014	 ([mater])
v(8,56): 0.9957148432731628, EP: -0.8742147088050842	 ([helen][time])
v(55,56): 0.9955911040306091, EP: -0.8741060495376587	 ([mater][time])
v(51,55): 0.9952206015586853, EP: -0.8737807273864746	 ([little][mater])
v(13,40): -0.993854284286499, EP: 0.8725811839103699	 ([threatening][father])
v(30,46): 0.9936484694480896, EP: -0.8724004626274109	 ([life.][helen])
v(13,27): -0.9907861948013306, EP: 0.8698874711990356	 ([threatening][trial])
v(23,58): -0.9904930591583252, EP: 0.8696300983428955	 ([move][falls])
v(30,47): 0.989980161190033, EP: -0.8691797852516174	 ([life.][busy])
v(17,54): 0.9867123961448669, EP: -0.8663107752799988	 ([fells][radio.])
v(23,35): 0.9863712191581726, EP: -0.8660112023353577	 ([move][successful.])
v(6,29): -0.9860658645629883, EP: 0.865743100643158	 ([( debbie][new])
v(6,23): -0.9857800006866455, EP: 0.8654921054840088	 ([( debbie][move])
v(46,49): -0.9850122928619385, EP: 0.8648180961608887	 ([helen][rabbits])
v(44,57): 0.984835684299469, EP: -0.8646630644798279	 ([love.][everything])
v(31,33): 0.9846342206001282, EP: -0.8644861578941345	 ([start][school])
v(6,12): -0.9831842184066772, EP: 0.863213062286377	 ([( debbie][receiving])
v(0,3): 0.9824530482292175, EP: -0.862571120262146	 ([-][life])
v(35,47): 0.9824067950248718, EP: -0.862530529499054	 ([successful.][busy])
v(0,32): 0.9814137816429138, EP: -0.8616586923599243	 ([-][dance])
v(10,59): 0.9792255759239197, EP: -0.8597375154495239	 ([winters )][apart])
v(3,61): 0.9774237275123596, EP: -0.8581554889678955	 ([life][enter])
v(13,48): -0.9762660264968872, EP: 0.8571390509605408	 ([threatening][raising])
v(34,44): 0.9737977385520935, EP: -0.8549719452857971	 ([soon][love.])
v(6,54): -0.9705280065536499, EP: 0.85210120677948	 ([( debbie][radio.])
v(10,38): 0.9704714417457581, EP: -0.8520515561103821	 ([winters )][rich])
v(23,33): 0.9694491028785706, EP: -0.8511539697647095	 ([move][school])
v(6,9): -0.9690725803375244, EP: 0.8508234024047852	 ([( debbie][( shirley])
v(17,18): 0.968620240688324, EP: -0.8504262566566467	 ([fells][sons])
v(56,59): 0.9685512185096741, EP: -0.8503656387329102	 ([time][apart])
v(35,60): 0.9683679938316345, EP: -0.8502047657966614	 ([successful.][women])
v(13,29): -0.9658162593841553, EP: 0.8479644060134888	 ([threatening][new])
v(13,22): -0.9653099775314331, EP: 0.8475199341773987	 ([threatening][decides])
v(13,39): -0.9642424583435059, EP: 0.8465826511383057	 ([threatening][unmarried])
v(20,30): 0.9638194441795349, EP: -0.8462112545967102	 ([easy.][life.])
v(23,26): -0.9635022878646851, EP: 0.8459327816963196	 ([move][publicity])
v(6,34): -0.962986946105957, EP: 0.8454803228378296	 ([( debbie][soon])
v(10,48): 0.9613468050956726, EP: -0.8440403342247009	 ([winters )][raising])
v(14,32): 0.9603766798973083, EP: -0.8431885838508606	 ([phone][dance])
v(35,41): 0.9593703150749207, EP: -0.8423050045967102	 ([successful.][adelle])
v(21,56): 0.958288848400116, EP: -0.8413555026054382	 ([pair][time])
v(31,32): 0.95708829164505, EP: -0.8403014540672302	 ([start][dance])
v(17,24): 0.956927478313446, EP: -0.8401602506637573	 ([fells][california])
v(28,49): -0.9554766416549683, EP: 0.8388864994049072	 ([start][rabbits])
v(31,34): 0.9528276324272156, EP: -0.8365607261657715	 ([start][soon])
v(17,31): 0.9514805674552917, EP: -0.8353779911994934	 ([fells][start])
v(26,34): -0.9504895210266113, EP: 0.8345078825950623	 ([publicity][soon])
v(42,43): -0.9490734338760376, EP: 0.8332645893096924	 ([quickly][falls])
v(34,40): 0.9466373324394226, EP: -0.8311257362365723	 ([soon][father])
v(18,48): 0.9448381066322327, EP: -0.8295460939407349	 ([sons][raising])
v(24,31): 0.9436859488487244, EP: -0.8285345435142517	 ([california][start])
v(6,8): -0.9435057640075684, EP: 0.828376293182373	 ([( debbie][helen])
v(13,57): -0.9426450133323669, EP: 0.8276206254959106	 ([threatening][everything])
v(3,41): 0.9401541352272034, EP: -0.8254336714744568	 ([life][adelle])
v(16,20): -0.9352000951766968, EP: 0.8210841417312622	 ([someone][easy.])
v(28,47): -0.9316498637199402, EP: 0.8179671168327332	 ([start][busy])
v(27,28): -0.9293796420097351, EP: 0.8159739375114441	 ([trial][start])
v(40,48): 0.927705705165863, EP: -0.8145042061805725	 ([father][raising])
v(17,38): 0.9255984425544739, EP: -0.8126540780067444	 ([fells][rich])
v(6,37): -0.925594687461853, EP: 0.8126507997512817	 ([( debbie][students])
v(22,30): 0.9253390431404114, EP: -0.8124263286590576	 ([decides][life.])
v(2,30): 0.9253000617027283, EP: -0.8123921155929565	 ([sentenced][life.])
v(4,40): 0.923170268535614, EP: -0.810522198677063	 ([prison,][father])
v(21,33): 0.9225326180458069, EP: -0.8099623918533325	 ([pair][school])
v(4,6): -0.9198048114776611, EP: 0.8075674176216125	 ([prison,][( debbie])
v(1,7): 0.9153500199317932, EP: -0.8036562204360962	 ([sons][reynolds )])
v(32,41): 0.9142391085624695, EP: -0.8026808500289917	 ([dance][adelle])
v(1,4): 0.9137986302375793, EP: -0.802294135093689	 ([sons][prison,])
v(26,29): -0.9111486077308655, EP: 0.7999674677848816	 ([publicity][new])
v(8,44): 0.9110950827598572, EP: -0.7999204993247986	 ([helen][love.])
v(51,52): -0.9103817939758301, EP: 0.7992942333221436	 ([little][infatuated])
v(30,50): 0.9102992415428162, EP: -0.7992217540740967	 ([life.][becoming])
v(32,61): 0.9093255400657654, EP: -0.7983668446540833	 ([dance][enter])
v(24,53): 0.9087925553321838, EP: -0.7978989481925964	 ([california][evangelist])
v(58,59): -0.9072890281677246, EP: 0.7965788841247559	 ([falls][apart])
v(38,56): 0.9065002799034119, EP: -0.7958863377571106	 ([rich][time])
v(11,30): 0.9038966298103333, EP: -0.7936004400253296	 ([begin][life.])
v(21,55): 0.9031022191047668, EP: -0.792902946472168	 ([pair][mater])
v(19,24): 0.9019975066184998, EP: -0.791933000087738	 ([got][california])
v(37,55): 0.8993472456932068, EP: -0.7896061539649963	 ([students][mater])
v(39,56): 0.8975908160209656, EP: -0.7880640625953674	 ([unmarried][time])
v(20,35): 0.8971351981163025, EP: -0.7876640558242798	 ([easy.][successful.])
v(1,59): 0.8971049189567566, EP: -0.78763747215271	 ([sons][apart])
v(22,55): 0.8967458605766296, EP: -0.7873222231864929	 ([decides][mater])
