---------- Players ----------
Player A: -
Player B: sons
Player C: sentenced
Player D: life
Player E: prison,
Player F: adelle
Player G: ( debbie
Player H: reynolds )
Player I: helen
Player J: ( shirley
Player K: winters )
Player L: begin
Player M: receiving
Player N: threatening
Player O: phone
Player P: calls
Player Q: someone
Player R: fells
Player S: sons
Player T: got
Player U: easy.
Player V: pair
Player W: decides
Player X: move
Player Y: california
Player Z: escape
Player [: publicity
Player \: trial
Player ]: start
Player ^: new
Player _: life.
Player `: start
Player a: dance
Player b: school
Player c: soon
Player d: successful.
Player e: one
Player f: students
Player g: rich
Player h: unmarried
Player i: father
Player j: adelle
Player k: quickly
Player l: falls
Player m: love.
Player n: meantime,
Player o: helen
Player p: busy
Player q: raising
Player r: rabbits
Player s: becoming
Player t: little
Player u: infatuated
Player v: evangelist
Player w: radio.
Player x: mater
Player y: time
Player z: everything
Player {: falls
Player |: apart
Player }: women
Player ~: enter
Player : world
Player : madness
---------- Rewards ----------
v(): 0.7320371270179749	 ([])
v(N~): -1.2290961742401123, EP: 1.0791181325912476	 ([threatening][enter])
v([): -1.229001760482788, EP: 1.0790352821350098	 ([publicity])
v(df): 1.2289400100708008, EP: -1.0789810419082642	 ([successful.][students])
v(Qj): -1.2270559072494507, EP: 1.077326774597168	 ([someone][adelle])
v(Du): 1.2238092422485352, EP: -1.0744763612747192	 ([life][infatuated])
v(vy): 1.22348952293396, EP: -1.0741956233978271	 ([evangelist][time])
v(`m): 1.22171950340271, EP: -1.0726416110992432	 ([start][love.])
v(J_): 1.216578483581543, EP: -1.0681278705596924	 ([( shirley][life.])
v(AN): -1.2150309085845947, EP: 1.0667691230773926	 ([-][threatening])
v(`x): 1.215003252029419, EP: -1.0667448043823242	 ([start][mater])
v(Hx): 1.21370530128479, EP: -1.0656052827835083	 ([reynolds )][mater])
v(Go): -1.2123608589172363, EP: 1.0644248723983765	 ([( debbie][helen])
v(e{): -1.2113096714019775, EP: 1.0635019540786743	 ([one][falls])
v(Yb): 1.2106711864471436, EP: -1.0629414319992065	 ([california][school])
v(NP): -1.2090275287628174, EP: 1.0614982843399048	 ([threatening][calls])
v(X_): 1.208538293838501, EP: -1.0610687732696533	 ([move][life.])
v(dq): 1.2079899311065674, EP: -1.0605872869491577	 ([successful.][raising])
v(Nn): -1.2078588008880615, EP: 1.0604722499847412	 ([threatening][meantime,])
v(La): 1.2061047554016113, EP: -1.0589321851730347	 ([begin][dance])
v(au): 1.206012487411499, EP: -1.0588511228561401	 ([dance][infatuated])
v(jr): -1.2033079862594604, EP: 1.0564767122268677	 ([adelle][rabbits])
v(_n): 1.2032983303070068, EP: -1.0564682483673096	 ([life.][meantime,])
v(jp): -1.2021235227584839, EP: 1.0554367303848267	 ([adelle][busy])
v(Bc): 1.2018458843231201, EP: -1.0551929473876953	 ([sons][soon])
v(_e): 1.2014164924621582, EP: -1.0548160076141357	 ([life.][one])
v(_): 1.2008614540100098, EP: -1.0543286800384521	 ([life.])
v(Fd): 1.1984293460845947, EP: -1.0521934032440186	 ([adelle][successful.])
v(BK): 1.1980278491973877, EP: -1.051840901374817	 ([sons][winters )])
v(cx): 1.1896519660949707, EP: -1.0444869995117188	 ([soon][mater])
v(]j): -1.1895434856414795, EP: 1.0443917512893677	 ([start][adelle])
v(S`): 1.1850230693817139, EP: -1.0404229164123535	 ([sons][start])
v(Sd): 1.1840016841888428, EP: -1.0395262241363525	 ([sons][successful.])
v(an): 1.1833760738372803, EP: -1.0389769077301025	 ([dance][meantime,])
v(JN): -1.1832258701324463, EP: 1.0388450622558594	 ([( shirley][threatening])
v(_f): 1.1787290573120117, EP: -1.034896969795227	 ([life.][students])
v(Gz): -1.177523136138916, EP: 1.033838152885437	 ([( debbie][everything])
v([n): -1.1769899129867554, EP: 1.033370018005371	 ([publicity][meantime,])
v(N): -1.1697251796722412, EP: 1.0269917249679565	 ([threatening])
v(I[): -1.1686228513717651, EP: 1.0260239839553833	 ([helen][publicity])
v(D}): 1.168198585510254, EP: -1.025651454925537	 ([life][women])
v(Ey): 1.1661019325256348, EP: -1.023810625076294	 ([prison,][time])
v(Ym): 1.1659910678863525, EP: -1.023713231086731	 ([california][love.])
v(Pd): 1.1649880409240723, EP: -1.0228326320648193	 ([calls][successful.])
v(^b): 1.164165735244751, EP: -1.0221107006072998	 ([new][school])
v(de): 1.1636624336242676, EP: -1.021668791770935	 ([successful.][one])
v(Aj): -1.1620469093322754, EP: 1.0202504396438599	 ([-][adelle])
v(N`): -1.1609991788864136, EP: 1.0193305015563965	 ([threatening][start])
v(BR): 1.1600205898284912, EP: -1.018471360206604	 ([sons][fells])
v(iy): 1.1595234870910645, EP: -1.0180349349975586	 ([father][time])
v(Oj): -1.1557590961456299, EP: 1.0147298574447632	 ([phone][adelle])
v(ao): 1.1554787158966064, EP: -1.0144836902618408	 ([dance][helen])
v(P_): 1.1537864208221436, EP: -1.0129978656768799	 ([calls][life.])
v(H{): -1.1532435417175293, EP: 1.0125212669372559	 ([reynolds )][falls])
v(KS): 1.1511030197143555, EP: -1.0106419324874878	 ([winters )][sons])
v([w): -1.1509650945663452, EP: 1.0105208158493042	 ([publicity][radio.])
v(Nt): -1.1501097679138184, EP: 1.0097699165344238	 ([threatening][little])
v(Sc): 1.1474738121032715, EP: -1.007455587387085	 ([sons][soon])
v(G): -1.1466659307479858, EP: 1.0067462921142578	 ([( debbie])
v(DL): 1.1464831829071045, EP: -1.0065858364105225	 ([life][begin])
v(GP): -1.1449602842330933, EP: 1.005248785018921	 ([( debbie][calls])
v(P{): -1.1430323123931885, EP: 1.0035560131072998	 ([calls][falls])
v(Cy): 1.1419909000396729, EP: -1.0026416778564453	 ([sentenced][time])
v(KT): 1.1418650150299072, EP: -1.0025311708450317	 ([winters )][got])
v(Sw): 1.1413516998291016, EP: -1.0020804405212402	 ([sons][radio.])
v(Zy): 1.1391932964324951, EP: -1.000185489654541	 ([escape][time])
v(): -1.1389820575714111, EP: 1.0	 ([world][madness])
v(Zx): 1.1374163627624512, EP: -0.9986253380775452	 ([escape][mater])
v(KR): 1.137037754058838, EP: -0.9982929229736328	 ([winters )][fells])
v(Lj): -1.1355124711990356, EP: 0.9969537854194641	 ([begin][adelle])
v(Rc): 1.1353633403778076, EP: -0.9968228340148926	 ([fells][soon])
v(H[): -1.1350111961364746, EP: 0.9965136647224426	 ([reynolds )][publicity])
v(K`): 1.1341979503631592, EP: -0.9957996606826782	 ([winters )][start])
v(M_): 1.1308295726776123, EP: -0.9928423166275024	 ([receiving][life.])
v(r~): -1.1295312643051147, EP: 0.9917024374008179	 ([rabbits][enter])
v(DQ): 1.1284172534942627, EP: -0.9907243251800537	 ([life][someone])
v(t{): -1.12815523147583, EP: 0.9904943108558655	 ([little][falls])
v(CG): -1.1267507076263428, EP: 0.9892611503601074	 ([sentenced][( debbie])
v(^x): 1.1231591701507568, EP: -0.9861078858375549	 ([new][mater])
v(`y): 1.1226720809936523, EP: -0.9856802225112915	 ([start][time])
v(Em): 1.1202061176300049, EP: -0.9835151433944702	 ([prison,][love.])
v(bv): 1.117018699645996, EP: -0.9807167053222656	 ([school][evangelist])
v(Ex): 1.1155338287353516, EP: -0.9794129729270935	 ([prison,][mater])
v(qx): 1.1135210990905762, EP: -0.9776458740234375	 ([raising][mater])
v(Hm): 1.1117737293243408, EP: -0.9761117100715637	 ([reynolds )][love.])
v(W[): -1.1112415790557861, EP: 0.9756445288658142	 ([decides][publicity])
v(Yy): 1.1106774806976318, EP: -0.9751492142677307	 ([california][time])
v(be): 1.108996868133545, EP: -0.9736737012863159	 ([school][one])
v(u{): -1.1078736782073975, EP: 0.9726875424385071	 ([infatuated][falls])
v(jk): -1.107409954071045, EP: 0.9722804427146912	 ([adelle][quickly])
v(Wj): -1.1054202318191528, EP: 0.9705334901809692	 ([decides][adelle])
v(Xa): 1.101975679397583, EP: -0.9675092697143555	 ([move][dance])
v(V{): -1.1012555360794067, EP: 0.9668769836425781	 ([pair][falls])
v(GV): -1.1009204387664795, EP: 0.9665827751159668	 ([( debbie][pair])
v(BY): 1.1003994941711426, EP: -0.9661253690719604	 ([sons][california])
v(Ix): 1.0996124744415283, EP: -0.9654344320297241	 ([helen][mater])
v(E{): -1.0977816581726074, EP: 0.9638270139694214	 ([prison,][falls])
v(M[): -1.0949457883834839, EP: 0.961337149143219	 ([receiving][publicity])
v(b|): 1.0928657054901123, EP: -0.9595109224319458	 ([school][apart])
v(l{): -1.0923421382904053, EP: 0.959051251411438	 ([falls][falls])
v(`i): 1.0921072959899902, EP: -0.9588450193405151	 ([start][father])
v(dz): 1.0913078784942627, EP: -0.9581431746482849	 ([successful.][everything])
v(Xx): 1.090580940246582, EP: -0.95750492811203	 ([move][mater])
v(\_): 1.0902976989746094, EP: -0.9572562575340271	 ([trial][life.])
v(Uj): -1.0885571241378784, EP: 0.9557280540466309	 ([easy.][adelle])
v(rs): -1.0884113311767578, EP: 0.9556000828742981	 ([rabbits][becoming])
v(F_): 1.0880634784698486, EP: -0.955294668674469	 ([adelle][life.])
v(Bv): 1.0863983631134033, EP: -0.953832745552063	 ([sons][evangelist])
v(Ty): 1.0849592685699463, EP: -0.9525692462921143	 ([got][time])
v(ix): 1.0827624797821045, EP: -0.9506404995918274	 ([father][mater])
v(cy): 1.082594871520996, EP: -0.950493335723877	 ([soon][time])
v(km): 1.079298496246338, EP: -0.9475992321968079	 ([quickly][love.])
v(_k): 1.0788135528564453, EP: -0.9471734166145325	 ([life.][quickly])
v(Ki): 1.0779025554656982, EP: -0.9463735818862915	 ([winters )][father])
v(js): -1.0774339437484741, EP: 0.9459621906280518	 ([adelle][becoming])
v(Jx): 1.0720553398132324, EP: -0.9412398934364319	 ([( shirley][mater])
v(dk): 1.0707886219024658, EP: -0.9401277303695679	 ([successful.][quickly])
v(DX): 1.0702953338623047, EP: -0.9396946430206299	 ([life][move])
v(s{): -1.0693280696868896, EP: 0.9388453960418701	 ([becoming][falls])
v(\j): -1.066542625427246, EP: 0.9363998770713806	 ([trial][adelle])
v(NX): -1.0658578872680664, EP: 0.9357986450195312	 ([threatening][move])
v(KZ): 1.065457820892334, EP: -0.9354473948478699	 ([winters )][escape])
v(d): 1.0610597133636475, EP: -0.931585967540741	 ([successful.])
v(h{): -1.0609253644943237, EP: 0.9314680099487305	 ([unmarried][falls])
v(N): 1.0607998371124268, EP: -0.9313578009605408	 ([threatening][world])
v(Ng): -1.0605655908584595, EP: 0.9311521649360657	 ([threatening][rich])
v(Kc): 1.059753179550171, EP: -0.9304388761520386	 ([winters )][soon])
v(Ri): 1.059250831604004, EP: -0.9299978017807007	 ([fells][father])
v(G}): -1.056965708732605, EP: 0.927991509437561	 ([( debbie][women])
v(BT): 1.054746150970459, EP: -0.9260427951812744	 ([sons][got])
v(HN): -1.0536859035491943, EP: 0.9251119494438171	 ([reynolds )][threatening])
v(ex): 1.0527575016021729, EP: -0.9242968559265137	 ([one][mater])
v(V[): -1.0515384674072266, EP: 0.923226535320282	 ([pair][publicity])
v([t): -1.0514124631881714, EP: 0.9231159090995789	 ([publicity][little])
v(Kw): 1.050978660583496, EP: -0.9227350354194641	 ([winters )][radio.])
v(qy): 1.0447337627410889, EP: -0.9172521829605103	 ([raising][time])
v(Tm): 1.0443150997161865, EP: -0.9168846011161804	 ([got][love.])
v(bt): 1.0438008308410645, EP: -0.9164330959320068	 ([school][little])
v(Gt): -1.0433764457702637, EP: 0.9160604476928711	 ([( debbie][little])
v(Zb): 1.042917251586914, EP: -0.9156573414802551	 ([escape][school])
v(D]): 1.0419774055480957, EP: -0.9148321747779846	 ([life][start])
v(Kv): 1.0405220985412598, EP: -0.9135544300079346	 ([winters )][evangelist])
v(p~): -1.0404647588729858, EP: 0.9135040640830994	 ([busy][enter])
v(x|): 1.0387508869171143, EP: -0.9119993448257446	 ([mater][apart])
v(SY): 1.036595344543457, EP: -0.9101068377494812	 ([sons][california])
v(Hy): 1.0360002517700195, EP: -0.9095843434333801	 ([reynolds )][time])
v(GZ): -1.0359069108963013, EP: 0.909502387046814	 ([( debbie][escape])
v(bi): 1.035607099533081, EP: -0.9092391729354858	 ([school][father])
v(Ds): 1.0318570137023926, EP: -0.905946671962738	 ([life][becoming])
v(Wa): 1.030120849609375, EP: -0.9044223427772522	 ([decides][dance])
v(c{): -1.0283836126327515, EP: 0.9028971195220947	 ([soon][falls])
v(hx): 1.027311086654663, EP: -0.9019554853439331	 ([unmarried][mater])
v(m|): 1.0261116027832031, EP: -0.9009023308753967	 ([love.][apart])
v(NV): -1.0251688957214355, EP: 0.9000746607780457	 ([threatening][pair])
v(Nl): -1.0250107049942017, EP: 0.899935781955719	 ([threatening][falls])
v(vx): 1.0194957256317139, EP: -0.8950937390327454	 ([evangelist][mater])
v(Mx): 1.0169928073883057, EP: -0.8928962349891663	 ([receiving][mater])
v(JK): 1.0169892311096191, EP: -0.8928931355476379	 ([( shirley][winters )])
v(Qr): -1.0166797637939453, EP: 0.8926213979721069	 ([someone][rabbits])
v(Hb): 1.0134875774383545, EP: -0.8898187279701233	 ([reynolds )][school])
v(_u): 1.012618064880371, EP: -0.8890553116798401	 ([life.][infatuated])
v(M{): -1.0116482973098755, EP: 0.8882039189338684	 ([receiving][falls])
v(Ge): -1.0110394954681396, EP: 0.8876693844795227	 ([( debbie][one])
v(Bq): 1.0107409954071045, EP: -0.8874073028564453	 ([sons][raising])
v(gx): 1.0097897052764893, EP: -0.8865720629692078	 ([rich][mater])
v(Gg): -1.0060242414474487, EP: 0.8832660913467407	 ([( debbie][rich])
v(Ib): 1.0028061866760254, EP: -0.8804407119750977	 ([helen][school])
v(Vm): 1.002439022064209, EP: -0.8801183700561523	 ([pair][love.])
v(Jb): 1.0020146369934082, EP: -0.8797457814216614	 ([( shirley][school])
v(Sv): 1.0010557174682617, EP: -0.878903865814209	 ([sons][evangelist])
v(x): 0.9996752142906189, EP: -0.8776918053627014	 ([mater])
v(Iy): 0.9957148432731628, EP: -0.8742147088050842	 ([helen][time])
v(xy): 0.9955911040306091, EP: -0.8741060495376587	 ([mater][time])
v(tx): 0.9952206015586853, EP: -0.8737807273864746	 ([little][mater])
v(Ni): -0.993854284286499, EP: 0.8725811839103699	 ([threatening][father])
v(_o): 0.9936484694480896, EP: -0.8724004626274109	 ([life.][helen])
v(N\): -0.9907861948013306, EP: 0.8698874711990356	 ([threatening][trial])
v(X{): -0.9904930591583252, EP: 0.8696300983428955	 ([move][falls])
v(_p): 0.989980161190033, EP: -0.8691797852516174	 ([life.][busy])
v(Rw): 0.9867123961448669, EP: -0.8663107752799988	 ([fells][radio.])
v(Xd): 0.9863712191581726, EP: -0.8660112023353577	 ([move][successful.])
v(G^): -0.9860658645629883, EP: 0.865743100643158	 ([( debbie][new])
v(GX): -0.9857800006866455, EP: 0.8654921054840088	 ([( debbie][move])
v(or): -0.9850122928619385, EP: 0.8648180961608887	 ([helen][rabbits])
v(mz): 0.984835684299469, EP: -0.8646630644798279	 ([love.][everything])
v(`b): 0.9846342206001282, EP: -0.8644861578941345	 ([start][school])
v(GM): -0.9831842184066772, EP: 0.863213062286377	 ([( debbie][receiving])
v(AD): 0.9824530482292175, EP: -0.862571120262146	 ([-][life])
v(dp): 0.9824067950248718, EP: -0.862530529499054	 ([successful.][busy])
v(Aa): 0.9814137816429138, EP: -0.8616586923599243	 ([-][dance])
v(K|): 0.9792255759239197, EP: -0.8597375154495239	 ([winters )][apart])
v(D~): 0.9774237275123596, EP: -0.8581554889678955	 ([life][enter])
v(Nq): -0.9762660264968872, EP: 0.8571390509605408	 ([threatening][raising])
v(cm): 0.9737977385520935, EP: -0.8549719452857971	 ([soon][love.])
v(Gw): -0.9705280065536499, EP: 0.85210120677948	 ([( debbie][radio.])
v(Kg): 0.9704714417457581, EP: -0.8520515561103821	 ([winters )][rich])
v(Xb): 0.9694491028785706, EP: -0.8511539697647095	 ([move][school])
v(GJ): -0.9690725803375244, EP: 0.8508234024047852	 ([( debbie][( shirley])
v(RS): 0.968620240688324, EP: -0.8504262566566467	 ([fells][sons])
v(y|): 0.9685512185096741, EP: -0.8503656387329102	 ([time][apart])
v(d}): 0.9683679938316345, EP: -0.8502047657966614	 ([successful.][women])
v(N^): -0.9658162593841553, EP: 0.8479644060134888	 ([threatening][new])
v(NW): -0.9653099775314331, EP: 0.8475199341773987	 ([threatening][decides])
v(Nh): -0.9642424583435059, EP: 0.8465826511383057	 ([threatening][unmarried])
v(U_): 0.9638194441795349, EP: -0.8462112545967102	 ([easy.][life.])
v(X[): -0.9635022878646851, EP: 0.8459327816963196	 ([move][publicity])
v(Gc): -0.962986946105957, EP: 0.8454803228378296	 ([( debbie][soon])
v(Kq): 0.9613468050956726, EP: -0.8440403342247009	 ([winters )][raising])
v(Oa): 0.9603766798973083, EP: -0.8431885838508606	 ([phone][dance])
v(dj): 0.9593703150749207, EP: -0.8423050045967102	 ([successful.][adelle])
v(Vy): 0.958288848400116, EP: -0.8413555026054382	 ([pair][time])
v(`a): 0.95708829164505, EP: -0.8403014540672302	 ([start][dance])
v(RY): 0.956927478313446, EP: -0.8401602506637573	 ([fells][california])
v(]r): -0.9554766416549683, EP: 0.8388864994049072	 ([start][rabbits])
v(`c): 0.9528276324272156, EP: -0.8365607261657715	 ([start][soon])
v(R`): 0.9514805674552917, EP: -0.8353779911994934	 ([fells][start])
v([c): -0.9504895210266113, EP: 0.8345078825950623	 ([publicity][soon])
v(kl): -0.9490734338760376, EP: 0.8332645893096924	 ([quickly][falls])
v(ci): 0.9466373324394226, EP: -0.8311257362365723	 ([soon][father])
v(Sq): 0.9448381066322327, EP: -0.8295460939407349	 ([sons][raising])
v(Y`): 0.9436859488487244, EP: -0.8285345435142517	 ([california][start])
v(GI): -0.9435057640075684, EP: 0.828376293182373	 ([( debbie][helen])
v(Nz): -0.9426450133323669, EP: 0.8276206254959106	 ([threatening][everything])
v(Dj): 0.9401541352272034, EP: -0.8254336714744568	 ([life][adelle])
v(QU): -0.9352000951766968, EP: 0.8210841417312622	 ([someone][easy.])
v(]p): -0.9316498637199402, EP: 0.8179671168327332	 ([start][busy])
v(\]): -0.9293796420097351, EP: 0.8159739375114441	 ([trial][start])
v(iq): 0.927705705165863, EP: -0.8145042061805725	 ([father][raising])
v(Rg): 0.9255984425544739, EP: -0.8126540780067444	 ([fells][rich])
v(Gf): -0.925594687461853, EP: 0.8126507997512817	 ([( debbie][students])
v(W_): 0.9253390431404114, EP: -0.8124263286590576	 ([decides][life.])
v(C_): 0.9253000617027283, EP: -0.8123921155929565	 ([sentenced][life.])
v(Ei): 0.923170268535614, EP: -0.810522198677063	 ([prison,][father])
v(Vb): 0.9225326180458069, EP: -0.8099623918533325	 ([pair][school])
v(EG): -0.9198048114776611, EP: 0.8075674176216125	 ([prison,][( debbie])
v(BH): 0.9153500199317932, EP: -0.8036562204360962	 ([sons][reynolds )])
v(aj): 0.9142391085624695, EP: -0.8026808500289917	 ([dance][adelle])
v(BE): 0.9137986302375793, EP: -0.802294135093689	 ([sons][prison,])
v([^): -0.9111486077308655, EP: 0.7999674677848816	 ([publicity][new])
v(Im): 0.9110950827598572, EP: -0.7999204993247986	 ([helen][love.])
v(tu): -0.9103817939758301, EP: 0.7992942333221436	 ([little][infatuated])
v(_s): 0.9102992415428162, EP: -0.7992217540740967	 ([life.][becoming])
v(a~): 0.9093255400657654, EP: -0.7983668446540833	 ([dance][enter])
v(Yv): 0.9087925553321838, EP: -0.7978989481925964	 ([california][evangelist])
v({|): -0.9072890281677246, EP: 0.7965788841247559	 ([falls][apart])
v(gy): 0.9065002799034119, EP: -0.7958863377571106	 ([rich][time])
v(L_): 0.9038966298103333, EP: -0.7936004400253296	 ([begin][life.])
v(Vx): 0.9031022191047668, EP: -0.792902946472168	 ([pair][mater])
v(TY): 0.9019975066184998, EP: -0.791933000087738	 ([got][california])
v(fx): 0.8993472456932068, EP: -0.7896061539649963	 ([students][mater])
v(hy): 0.8975908160209656, EP: -0.7880640625953674	 ([unmarried][time])
v(Ud): 0.8971351981163025, EP: -0.7876640558242798	 ([easy.][successful.])
v(B|): 0.8971049189567566, EP: -0.78763747215271	 ([sons][apart])
v(Wx): 0.8967458605766296, EP: -0.7873222231864929	 ([decides][mater])
v(Lr): -0.895622730255127, EP: 0.7863361239433289	 ([begin][rabbits])
v(^{): -0.8947651386260986, EP: 0.7855831980705261	 ([new][falls])
v(Fx): 0.8941208720207214, EP: -0.7850175499916077	 ([adelle][mater])
v(Rq): 0.8926473259925842, EP: -0.783723771572113	 ([fells][raising])
v([|): -0.8912513852119446, EP: 0.7824981808662415	 ([publicity][apart])
v(BZ): 0.8878616690635681, EP: -0.7795220613479614	 ([sons][escape])
v(mt): 0.8873788714408875, EP: -0.7790982127189636	 ([love.][little])
v(Ev): 0.8863783478736877, EP: -0.7782197594642639	 ([prison,][evangelist])
v(Tv): 0.8848350644111633, EP: -0.776864767074585	 ([got][evangelist])
v(KY): 0.8844150900840759, EP: -0.7764960527420044	 ([winters )][california])
v([}): -0.8826696872711182, EP: 0.7749636173248291	 ([publicity][women])
v(Qa): 0.8819971680641174, EP: -0.7743731737136841	 ([someone][dance])
v(DO): 0.8799063563346863, EP: -0.7725375294685364	 ([life][phone])
v(bw): 0.8783716559410095, EP: -0.7711900472640991	 ([school][radio.])
v(UW): -0.8753068447113037, EP: 0.7684992551803589	 ([easy.][decides])
v(x~): 0.8748909831047058, EP: -0.7681341171264648	 ([mater][enter])
v(B^): 0.874631941318512, EP: -0.767906665802002	 ([sons][new])
v(BJ): 0.8742013573646545, EP: -0.7675286531448364	 ([sons][( shirley])
v(x{): -0.8741883039474487, EP: 0.7675172090530396	 ([mater][falls])
v(Gl): -0.872167706489563, EP: 0.7657431364059448	 ([( debbie][falls])
v([f): -0.8700731992721558, EP: 0.7639042139053345	 ([publicity][students])
v(]~): -0.8684457540512085, EP: 0.7624753713607788	 ([start][enter])
v(Ti): 0.8645383715629578, EP: -0.7590447664260864	 ([got][father])
v(a}): 0.8628537058830261, EP: -0.7575656771659851	 ([dance][women])
v(K^): 0.8624252676963806, EP: -0.7571895122528076	 ([winters )][new])
v(Jy): 0.8617469668388367, EP: -0.7565940022468567	 ([( shirley][time])
v(HS): 0.8617420792579651, EP: -0.7565897107124329	 ([reynolds )][sons])
v(^y): 0.8603772521018982, EP: -0.7553914189338684	 ([new][time])
v(Rv): 0.8603535294532776, EP: -0.755370557308197	 ([fells][evangelist])
v(E`): 0.8592649102210999, EP: -0.7544147968292236	 ([prison,][start])
v(Or): -0.8588111996650696, EP: 0.7540164589881897	 ([phone][rabbits])
v(KX): 0.8586192727088928, EP: -0.7538479566574097	 ([winters )][move])
v(kx): 0.8575995564460754, EP: -0.7529526352882385	 ([quickly][mater])
v(BX): 0.8573920130729675, EP: -0.7527704238891602	 ([sons][move])
v(v{): -0.8572201132774353, EP: 0.7526195049285889	 ([evangelist][falls])
v(Xm): 0.8569936156272888, EP: -0.7524206638336182	 ([move][love.])
v(bh): 0.8566126227378845, EP: -0.7520861625671387	 ([school][unmarried])
v(ju): -0.8562660217285156, EP: 0.7517818212509155	 ([adelle][infatuated])
v(CK): 0.8561205267906189, EP: -0.7516540884971619	 ([sentenced][winters )])
v(ES): 0.8560929894447327, EP: -0.7516298890113831	 ([prison,][sons])
v(A_): 0.8556199669837952, EP: -0.7512146234512329	 ([-][life.])
v(wy): 0.8543177247047424, EP: -0.7500712871551514	 ([radio.][time])
v(Nc): -0.8540716171264648, EP: 0.7498552203178406	 ([threatening][soon])
v(Zm): 0.853200376033783, EP: -0.7490902543067932	 ([escape][love.])
v(\m): 0.851655900478363, EP: -0.7477342486381531	 ([trial][love.])
v(xz): 0.85051029920578, EP: -0.7467284202575684	 ([mater][everything])
v(Ar): -0.8501055240631104, EP: 0.7463730573654175	 ([-][rabbits])
v(Bl): 0.8500805497169495, EP: -0.7463511228561401	 ([sons][falls])
v(IS): 0.8487722277641296, EP: -0.7452024817466736	 ([helen][sons])
v(Yi): 0.8471730351448059, EP: -0.7437983751296997	 ([california][father])
v(jw): -0.8470749258995056, EP: 0.7437122464179993	 ([adelle][radio.])
v(Px): 0.8459002375602722, EP: -0.7426809072494507	 ([calls][mater])
v(Up): -0.8451648950576782, EP: 0.7420353293418884	 ([easy.][busy])
v(ly): 0.8445703387260437, EP: -0.7415133118629456	 ([falls][time])
v(j): -0.8444129228591919, EP: 0.7413750886917114	 ([adelle])
v(m): 0.8442326188087463, EP: -0.741216778755188	 ([love.])
v(Xy): 0.8440317511558533, EP: -0.7410404086112976	 ([move][time])
v(Md): 0.8436980843544006, EP: -0.7407474517822266	 ([receiving][successful.])
v(Wr): -0.843428373336792, EP: 0.7405107021331787	 ([decides][rabbits])
v(Ur): -0.8424484729766846, EP: 0.7396503686904907	 ([easy.][rabbits])
v(Q]): -0.8418225646018982, EP: 0.7391008138656616	 ([someone][start])
v(EK): 0.8413235545158386, EP: -0.7386627197265625	 ([prison,][winters )])
v(J[): -0.8404083847999573, EP: 0.7378591895103455	 ([( shirley][publicity])
v(IR): 0.839688241481781, EP: -0.7372269034385681	 ([helen][fells])
v(RZ): 0.8382971882820129, EP: -0.7360056042671204	 ([fells][escape])
v(Wy): 0.8366183638572693, EP: -0.7345316410064697	 ([decides][time])
v(g{): -0.8364059925079346, EP: 0.7343451976776123	 ([rich][falls])
v(\r): -0.8361164331436157, EP: 0.7340909838676453	 ([trial][rabbits])
v(nr): -0.8360651731491089, EP: 0.7340459823608398	 ([meantime,][rabbits])
v(ej): -0.8359070420265198, EP: 0.7339071035385132	 ([one][adelle])
v(b): 0.8333894610404968, EP: -0.7316967248916626	 ([school])
v(Jm): 0.8326194882392883, EP: -0.7310207486152649	 ([( shirley][love.])
v(Q_): 0.8283886313438416, EP: -0.7273061275482178	 ([someone][life.])
v(Bz): 0.8264977335929871, EP: -0.7256459593772888	 ([sons][everything])
v(S^): 0.8247618079185486, EP: -0.7241218686103821	 ([sons][new])
v(ey): 0.8241340517997742, EP: -0.723570704460144	 ([one][time])
v(Kh): 0.8239663243293762, EP: -0.723423421382904	 ([winters )][unmarried])
v(SX): 0.8210319876670837, EP: -0.7208471894264221	 ([sons][move])
v(S|): 0.8198403716087341, EP: -0.7198009490966797	 ([sons][apart])
v(ER): 0.8196839690208435, EP: -0.7196636199951172	 ([prison,][fells])
v(T{): -0.8192043900489807, EP: 0.7192425727844238	 ([got][falls])
v(Mb): 0.8185994029045105, EP: -0.7187114357948303	 ([receiving][school])
v(T`): 0.8182953000068665, EP: -0.7184444069862366	 ([got][start])
v(Sg): 0.8152745366096497, EP: -0.7157922387123108	 ([sons][rich])
v(Py): 0.8152020573616028, EP: -0.7157286405563354	 ([calls][time])
v(Sh): 0.8149837851524353, EP: -0.7155370116233826	 ([sons][unmarried])
v(ty): 0.8146743178367615, EP: -0.7152652740478516	 ([little][time])
v(Y[): -0.8144506812095642, EP: 0.7150689363479614	 ([california][publicity])
v([h): -0.8140150904655457, EP: 0.7146865129470825	 ([publicity][unmarried])
v(do): 0.8140086531639099, EP: -0.7146808505058289	 ([successful.][helen])
v(Kz): 0.8132734894752502, EP: -0.7140353918075562	 ([winters )][everything])
v(DW): 0.8124584555625916, EP: -0.7133197784423828	 ([life][decides])
v(Kl): 0.8123201727867126, EP: -0.7131983637809753	 ([winters )][falls])
v(lx): 0.8104061484336853, EP: -0.7115179300308228	 ([falls][mater])
v(Vj): -0.8095521330833435, EP: 0.7107681035995483	 ([pair][adelle])
v(Bt): 0.8088470101356506, EP: -0.7101490497589111	 ([sons][little])
v(`v): 0.8054379820823669, EP: -0.7071560025215149	 ([start][evangelist])
v(Gv): -0.8049343824386597, EP: 0.706713855266571	 ([( debbie][evangelist])
