---------- Players ----------
Player 0: first
Player 1: moment,
Player 2: thing
Player 3: "
Player 4: awful
Player 5: sequence
Player 6: extremely
Player 7: short
Player 8: cuts
Player 9: blurry
Player 10: camera
Player 11: work.
Player 12: overall
Player 13: plot
Player 14: every
Player 15: potential
Player 16: thriller,
Player 17: story
Player 18: badly
Player 19: told
Player 20: i'm
Player 21: unable
Player 22: buy
Player 23: it.
Player 24: middle
Player 25: film,
Player 26: actions
Player 27: characters
Player 28: make
Player 29: sense
Player 30: me.
Player 31: stop
Player 32: reading
Player 33: avoid
Player 34: spoilers.
Player 35: instance,
Player 36: ed's
Player 37: idea
Player 38: edna
Player 39: make
Player 40: coffee
Player 41: shot
Player 42: son's
Player 43: arm
Player 44: way
Player 45: alleged
Player 46: experience ;
Player 47: extremely
Player 48: stupid
Player 49: idea.
Player 50: domino
Player 51: questioning
Player 52: fragmentary
Player 53: orders
Player 54: receives
Player 55: claremont
Player 56: williams
Player 57: breaking - up
Player 58: phone
Player 59: connection
Player 60: eludes
Player 61: me ;
---------- AND Interactions (Pairwise Only) ----------
I(47,48): -1.8643560409545898	 ([extremely][stupid])
I(21,30): -0.14090967178344727	 ([unable][me.])
I(11,35): -0.14078736305236816	 ([work.][instance,])
I(1,38): 0.14023971557617188	 ([moment,][edna])
I(2,44): 0.1401519775390625	 ([thing][way])
I(10,53): 0.14013361930847168	 ([camera][orders])
I(25,42): -0.13977265357971191	 ([film,][son's])
I(22,40): -0.13944387435913086	 ([buy][coffee])
I(0,57): -0.13935184478759766	 ([first][breaking - up])
I(16,22): -0.13928461074829102	 ([thriller,][buy])
I(26,53): -0.13883614540100098	 ([actions][orders])
I(35,48): -0.13858342170715332	 ([instance,][stupid])
I(10,22): -0.13857316970825195	 ([camera][buy])
I(22,56): 0.13833141326904297	 ([buy][williams])
I(42,55): -0.1383044719696045	 ([son's][claremont])
I(27,29): 0.13730287551879883	 ([characters][sense])
I(42,59): 0.13710236549377441	 ([son's][connection])
I(34,43): -0.1370835304260254	 ([spoilers.][arm])
I(8,59): 0.13701200485229492	 ([cuts][connection])
I(41,52): -0.13649225234985352	 ([shot][fragmentary])
I(29,51): 0.13629209995269775	 ([sense][questioning])
I(7,9): -0.13570356369018555	 ([short][blurry])
I(20,53): 0.1356971263885498	 ([i'm][orders])
I(13,48): -0.1356825828552246	 ([plot][stupid])
I(1,45): 0.13541793823242188	 ([moment,][alleged])
I(1,30): -0.1352829933166504	 ([moment,][me.])
I(8,55): -0.13524389266967773	 ([cuts][claremont])
I(13,18): -0.13517284393310547	 ([plot][badly])
I(30,39): 0.13511323928833008	 ([me.][make])
I(32,43): -0.1350092887878418	 ([reading][arm])
I(11,47): -0.13424253463745117	 ([work.][extremely])
I(7,60): 0.13419008255004883	 ([short][eludes])
I(38,51): 0.1341477632522583	 ([edna][questioning])
I(30,37): 0.13411808013916016	 ([me.][idea])
I(40,61): 0.1341109275817871	 ([coffee][me ;])
I(8,60): 0.13376641273498535	 ([cuts][eludes])
I(16,39): 0.13355445861816406	 ([thriller,][make])
I(13,19): 0.1335153579711914	 ([plot][told])
I(33,45): -0.1333448886871338	 ([avoid][alleged])
I(8,39): -0.1329646110534668	 ([cuts][make])
I(48,58): -0.1328439712524414	 ([stupid][phone])
I(15,42): 0.13274550437927246	 ([potential][son's])
I(26,41): 0.13260221481323242	 ([actions][shot])
I(9,44): -0.13219881057739258	 ([blurry][way])
I(55,59): 0.13176774978637695	 ([claremont][connection])
I(41,45): -0.13129663467407227	 ([shot][alleged])
I(17,36): 0.13116145133972168	 ([story][ed's])
I(11,17): 0.13092660903930664	 ([work.][story])
I(26,58): 0.13076567649841309	 ([actions][phone])
I(36,59): 0.13068485260009766	 ([ed's][connection])
I(2,5): -0.13066744804382324	 ([thing][sequence])
I(8,42): -0.12886595726013184	 ([cuts][son's])
I(5,13): 0.12874341011047363	 ([sequence][plot])
I(17,42): 0.128401517868042	 ([story][son's])
I(30,42): -0.12796759605407715	 ([me.][son's])
I(8,25): 0.12774419784545898	 ([cuts][film,])
I(34,45): -0.12752199172973633	 ([spoilers.][alleged])
I(10,41): 0.12715530395507812	 ([camera][shot])
I(34,42): -0.1269538402557373	 ([spoilers.][son's])
I(32,48): 0.1267404556274414	 ([reading][stupid])
I(27,40): -0.1266007423400879	 ([characters][coffee])
I(8,32): -0.12648677825927734	 ([cuts][reading])
I(32,57): -0.1263408660888672	 ([reading][breaking - up])
I(44,61): 0.12621259689331055	 ([way][me ;])
I(46,55): 0.1260685920715332	 ([experience ;][claremont])
I(9,29): -0.12551021575927734	 ([blurry][sense])
I(5,8): 0.12550568580627441	 ([sequence][cuts])
I(13,51): 0.12498056888580322	 ([plot][questioning])
I(44,59): 0.12498044967651367	 ([way][connection])
I(15,46): 0.12486457824707031	 ([potential][experience ;])
I(33,52): -0.12457776069641113	 ([avoid][fragmentary])
I(1,35): -0.12438225746154785	 ([moment,][instance,])
I(34,61): 0.12423515319824219	 ([spoilers.][me ;])
I(1,32): -0.12419652938842773	 ([moment,][reading])
I(4,7): 0.12414789199829102	 ([awful][short])
I(4,23): -0.12344598770141602	 ([awful][it.])
I(9,61): -0.12338495254516602	 ([blurry][me ;])
I(32,47): 0.12334728240966797	 ([reading][extremely])
I(22,59): 0.1230311393737793	 ([buy][connection])
I(1,18): 0.12301301956176758	 ([moment,][badly])
I(21,34): -0.12268257141113281	 ([unable][spoilers.])
I(1,56): 0.12255668640136719	 ([moment,][williams])
I(43,55): -0.12244081497192383	 ([arm][claremont])
I(23,60): -0.12228310108184814	 ([it.][eludes])
I(3,46): -0.12227106094360352	 (["][experience ;])
I(11,24): -0.12212467193603516	 ([work.][middle])
I(42,43): -0.12177491188049316	 ([son's][arm])
I(13,50): 0.12162256240844727	 ([plot][domino])
I(2,18): 0.12148332595825195	 ([thing][badly])
I(9,37): -0.12137269973754883	 ([blurry][idea])
I(18,58): -0.12117433547973633	 ([badly][phone])
I(13,16): -0.121124267578125	 ([plot][thriller,])
I(40,52): 0.12094688415527344	 ([coffee][fragmentary])
I(8,47): -0.12083625793457031	 ([cuts][extremely])
I(38,52): -0.12078523635864258	 ([edna][fragmentary])
I(13,56): -0.12053608894348145	 ([plot][williams])
I(3,57): 0.12019991874694824	 (["][breaking - up])
I(1,41): 0.12006092071533203	 ([moment,][shot])
I(13,15): -0.11995983123779297	 ([plot][potential])
I(1,60): -0.11992549896240234	 ([moment,][eludes])
I(10,56): -0.11977386474609375	 ([camera][williams])
I(9,46): 0.11967754364013672	 ([blurry][experience ;])
I(27,34): 0.11944198608398438	 ([characters][spoilers.])
I(4,31): 0.1193990707397461	 ([awful][stop])
I(9,15): 0.11926460266113281	 ([blurry][potential])
I(23,53): -0.1191713809967041	 ([it.][orders])
I(22,47): -0.11903619766235352	 ([buy][extremely])
I(11,60): -0.11900520324707031	 ([work.][eludes])
I(18,46): 0.11890363693237305	 ([badly][experience ;])
I(27,61): -0.1187586784362793	 ([characters][me ;])
I(45,58): -0.11843013763427734	 ([alleged][phone])
I(27,53): -0.11837267875671387	 ([characters][orders])
I(3,49): -0.1182713508605957	 (["][idea.])
I(12,26): 0.11818861961364746	 ([overall][actions])
I(3,59): 0.1180877685546875	 (["][connection])
I(37,57): 0.11759066581726074	 ([idea][breaking - up])
I(9,49): -0.11680459976196289	 ([blurry][idea.])
I(17,25): -0.11649799346923828	 ([story][film,])
I(49,55): 0.1163945198059082	 ([idea.][claremont])
I(2,46): 0.11609649658203125	 ([thing][experience ;])
I(16,27): 0.1158761978149414	 ([thriller,][characters])
I(2,56): 0.11570596694946289	 ([thing][williams])
I(3,34): -0.1155705451965332	 (["][spoilers.])
I(41,58): 0.1151876449584961	 ([shot][phone])
I(5,10): -0.1149604320526123	 ([sequence][camera])
I(12,42): -0.11475205421447754	 ([overall][son's])
I(10,18): -0.11458158493041992	 ([camera][badly])
I(26,32): 0.11406612396240234	 ([actions][reading])
I(25,49): 0.11405515670776367	 ([film,][idea.])
I(1,21): 0.1140127182006836	 ([moment,][unable])
I(13,33): -0.11395525932312012	 ([plot][avoid])
I(25,52): 0.11378192901611328	 ([film,][fragmentary])
I(54,61): 0.11377453804016113	 ([receives][me ;])
I(49,57): 0.1137089729309082	 ([idea.][breaking - up])
I(33,44): -0.11363959312438965	 ([avoid][way])
I(46,50): -0.11347103118896484	 ([experience ;][domino])
I(32,42): -0.11315441131591797	 ([reading][son's])
I(11,19): -0.11294364929199219	 ([work.][told])
I(13,42): 0.11276125907897949	 ([plot][son's])
I(32,33): 0.1126716136932373	 ([reading][avoid])
I(2,49): -0.11255073547363281	 ([thing][idea.])
I(19,35): -0.11250662803649902	 ([told][instance,])
I(16,53): 0.1124427318572998	 ([thriller,][orders])
I(26,56): 0.11242222785949707	 ([actions][williams])
I(34,54): -0.11203432083129883	 ([spoilers.][receives])
I(49,52): 0.11149883270263672	 ([idea.][fragmentary])
I(9,43): -0.11144208908081055	 ([blurry][arm])
I(51,53): -0.1113746166229248	 ([questioning][orders])
I(35,56): -0.1113126277923584	 ([instance,][williams])
I(55,60): -0.11116397380828857	 ([claremont][eludes])
I(54,59): -0.1111290454864502	 ([receives][connection])
I(18,29): -0.11104059219360352	 ([badly][sense])
I(32,45): 0.11103439331054688	 ([reading][alleged])
I(6,9): 0.11084270477294922	 ([extremely][blurry])
I(40,44): 0.11069488525390625	 ([coffee][way])
I(10,55): -0.11049175262451172	 ([camera][claremont])
I(18,25): -0.11040973663330078	 ([badly][film,])
I(19,46): 0.11030149459838867	 ([told][experience ;])
I(25,55): 0.10998201370239258	 ([film,][claremont])
I(8,26): 0.10951399803161621	 ([cuts][actions])
I(19,23): -0.10917329788208008	 ([told][it.])
I(29,46): -0.10882186889648438	 ([sense][experience ;])
I(16,40): -0.1088099479675293	 ([thriller,][coffee])
I(2,40): 0.10874319076538086	 ([thing][coffee])
I(54,58): 0.1084294319152832	 ([receives][phone])
I(27,52): 0.1081688404083252	 ([characters][fragmentary])
I(27,47): 0.10807132720947266	 ([characters][extremely])
I(8,36): -0.10788154602050781	 ([cuts][ed's])
I(23,29): 0.10784101486206055	 ([it.][sense])
I(34,53): -0.1077878475189209	 ([spoilers.][orders])
I(41,44): -0.1076817512512207	 ([shot][way])
I(1,36): 0.10733270645141602	 ([moment,][ed's])
I(30,45): 0.1072688102722168	 ([me.][alleged])
I(2,9): -0.10723638534545898	 ([thing][blurry])
I(32,49): 0.1071481704711914	 ([reading][idea.])
I(40,51): 0.10704481601715088	 ([coffee][questioning])
I(36,61): 0.10696029663085938	 ([ed's][me ;])
I(43,48): -0.1068258285522461	 ([arm][stupid])
I(38,53): 0.10681891441345215	 ([edna][orders])
I(23,48): 0.1065225601196289	 ([it.][stupid])
I(1,59): -0.10617899894714355	 ([moment,][connection])
I(4,61): 0.10564708709716797	 ([awful][me ;])
I(22,34): -0.10558462142944336	 ([buy][spoilers.])
I(4,43): -0.10553836822509766	 ([awful][arm])
I(2,61): 0.1054229736328125	 ([thing][me ;])
I(30,49): 0.10518407821655273	 ([me.][idea.])
I(26,39): -0.10517501831054688	 ([actions][make])
I(29,45): -0.1049799919128418	 ([sense][alleged])
I(40,47): -0.10489606857299805	 ([coffee][extremely])
I(17,49): 0.10474514961242676	 ([story][idea.])
I(11,43): -0.10460567474365234	 ([work.][arm])
I(10,46): 0.10430288314819336	 ([camera][experience ;])
I(4,24): 0.10393714904785156	 ([awful][middle])
I(8,40): -0.10378789901733398	 ([cuts][coffee])
I(2,59): -0.10375404357910156	 ([thing][connection])
I(5,47): 0.10327363014221191	 ([sequence][extremely])
I(10,49): -0.10277986526489258	 ([camera][idea.])
I(10,42): -0.10265493392944336	 ([camera][son's])
I(22,32): -0.1024470329284668	 ([buy][reading])
I(17,43): 0.10238265991210938	 ([story][arm])
I(3,35): -0.10230612754821777	 (["][instance,])
I(24,55): -0.1022026538848877	 ([middle][claremont])
I(30,40): 0.10200786590576172	 ([me.][coffee])
I(17,23): -0.10197734832763672	 ([story][it.])
I(37,51): 0.10181105136871338	 ([idea][questioning])
I(32,52): 0.10158681869506836	 ([reading][fragmentary])
I(28,48): -0.10133600234985352	 ([make][stupid])
I(11,34): -0.10119152069091797	 ([work.][spoilers.])
I(30,35): -0.10055422782897949	 ([me.][instance,])
I(14,18): 0.10044240951538086	 ([every][badly])
I(14,16): -0.10036945343017578	 ([every][thriller,])
I(3,4): -0.10036706924438477	 (["][awful])
I(23,34): -0.1002798080444336	 ([it.][spoilers.])
I(2,34): -0.10004425048828125	 ([thing][spoilers.])
I(4,36): -0.10001277923583984	 ([awful][ed's])
I(2,22): -0.09996747970581055	 ([thing][buy])
I(16,36): -0.09974265098571777	 ([thriller,][ed's])
I(34,48): -0.09958934783935547	 ([spoilers.][stupid])
I(9,34): -0.09949398040771484	 ([blurry][spoilers.])
I(39,47): -0.09914922714233398	 ([make][extremely])
I(2,47): -0.09907770156860352	 ([thing][extremely])
I(12,16): -0.09905743598937988	 ([overall][thriller,])
I(43,60): 0.09871935844421387	 ([arm][eludes])
I(20,48): -0.0987095832824707	 ([i'm][stupid])
I(40,53): 0.09849858283996582	 ([coffee][orders])
I(35,42): -0.09847736358642578	 ([instance,][son's])
I(35,38): 0.09800314903259277	 ([instance,][edna])
I(0,51): -0.09772598743438721	 ([first][questioning])
I(18,27): -0.09745454788208008	 ([badly][characters])
I(12,51): 0.09744155406951904	 ([overall][questioning])
I(5,18): -0.09741568565368652	 ([sequence][badly])
I(16,34): -0.09730672836303711	 ([thriller,][spoilers.])
I(23,38): 0.0972909927368164	 ([it.][edna])
I(7,53): 0.09715056419372559	 ([short][orders])
I(2,16): 0.09710168838500977	 ([thing][thriller,])
I(55,58): -0.09701061248779297	 ([claremont][phone])
I(22,29): -0.09697151184082031	 ([buy][sense])
I(38,57): 0.09695720672607422	 ([edna][breaking - up])
I(9,12): -0.09685301780700684	 ([blurry][overall])
I(23,46): -0.09665918350219727	 ([it.][experience ;])
I(30,56): -0.09650850296020508	 ([me.][williams])
I(2,43): -0.09644460678100586	 ([thing][arm])
I(11,20): 0.09640264511108398	 ([work.][i'm])
I(26,30): -0.09639406204223633	 ([actions][me.])
I(6,18): -0.09631109237670898	 ([extremely][badly])
I(1,40): 0.09613800048828125	 ([moment,][coffee])
I(1,23): -0.09591150283813477	 ([moment,][it.])
I(40,57): 0.09588384628295898	 ([coffee][breaking - up])
I(43,50): 0.09571170806884766	 ([arm][domino])
I(50,57): 0.0951988697052002	 ([domino][breaking - up])
I(35,45): 0.0949556827545166	 ([instance,][alleged])
I(11,55): -0.09493875503540039	 ([work.][claremont])
I(5,19): 0.09446048736572266	 ([sequence][told])
I(5,49): -0.09429192543029785	 ([sequence][idea.])
I(3,38): -0.09388446807861328	 (["][edna])
I(29,60): -0.09381425380706787	 ([sense][eludes])
I(16,19): -0.09377646446228027	 ([thriller,][told])
I(18,40): -0.09361886978149414	 ([badly][coffee])
I(30,46): 0.09343409538269043	 ([me.][experience ;])
I(24,44): -0.09335803985595703	 ([middle][way])
I(16,33): 0.09308266639709473	 ([thriller,][avoid])
I(50,53): 0.09286141395568848	 ([domino][orders])
I(51,56): -0.09269571304321289	 ([questioning][williams])
I(24,53): -0.09251141548156738	 ([middle][orders])
I(43,61): -0.09249162673950195	 ([arm][me ;])
I(25,46): -0.09249067306518555	 ([film,][experience ;])
I(23,32): 0.09215426445007324	 ([it.][reading])
I(25,48): 0.09213733673095703	 ([film,][stupid])
I(20,21): -0.09211874008178711	 ([i'm][unable])
I(30,58): 0.09201765060424805	 ([me.][phone])
I(22,24): 0.09131193161010742	 ([buy][middle])
I(31,34): 0.09121227264404297	 ([stop][spoilers.])
I(12,15): -0.09112238883972168	 ([overall][potential])
I(22,57): 0.09102725982666016	 ([buy][breaking - up])
I(25,61): -0.09094476699829102	 ([film,][me ;])
I(13,36): 0.09046220779418945	 ([plot][ed's])
I(2,27): -0.09041476249694824	 ([thing][characters])
I(47,58): -0.09027433395385742	 ([extremely][phone])
I(13,27): 0.08975601196289062	 ([plot][characters])
I(28,45): -0.08973026275634766	 ([make][alleged])
I(9,31): 0.08970308303833008	 ([blurry][stop])
I(42,56): 0.0891110897064209	 ([son's][williams])
I(17,28): 0.0890653133392334	 ([story][make])
I(4,15): -0.08895635604858398	 ([awful][potential])
I(25,32): 0.0889134407043457	 ([film,][reading])
I(28,30): 0.08862638473510742	 ([make][me.])
I(11,56): -0.0883798599243164	 ([work.][williams])
I(23,31): 0.08832502365112305	 ([it.][stop])
I(18,35): 0.08809065818786621	 ([badly][instance,])
I(26,36): 0.08806371688842773	 ([actions][ed's])
I(28,41): -0.08804941177368164	 ([make][shot])
I(2,32): -0.08791494369506836	 ([thing][reading])
I(25,43): -0.08787727355957031	 ([film,][arm])
I(45,55): -0.0877680778503418	 ([alleged][claremont])
I(1,34): -0.08771276473999023	 ([moment,][spoilers.])
I(5,27): 0.08756327629089355	 ([sequence][characters])
I(15,26): 0.08720016479492188	 ([potential][actions])
I(23,40): 0.08717870712280273	 ([it.][coffee])
I(35,39): -0.08707118034362793	 ([instance,][make])
I(43,49): -0.08699750900268555	 ([arm][idea.])
I(18,36): -0.08696460723876953	 ([badly][ed's])
I(37,61): 0.08685588836669922	 ([idea][me ;])
I(11,29): -0.08684206008911133	 ([work.][sense])
I(28,51): 0.0868004560470581	 ([make][questioning])
I(3,61): 0.08673429489135742	 (["][me ;])
I(5,59): 0.0865027904510498	 ([sequence][connection])
I(1,52): 0.08650016784667969	 ([moment,][fragmentary])
I(36,58): -0.08646059036254883	 ([ed's][phone])
I(10,25): -0.08642816543579102	 ([camera][film,])
I(39,51): 0.08624446392059326	 ([make][questioning])
I(21,28): -0.0859980583190918	 ([unable][make])
I(31,41): 0.0857701301574707	 ([stop][shot])
I(21,56): 0.08561515808105469	 ([unable][williams])
I(37,56): 0.08536148071289062	 ([idea][williams])
I(28,40): 0.08509707450866699	 ([make][coffee])
I(3,60): 0.08508992195129395	 (["][eludes])
I(10,12): 0.08508467674255371	 ([camera][overall])
I(6,53): 0.08506083488464355	 ([extremely][orders])
I(10,45): -0.08505439758300781	 ([camera][alleged])
I(42,52): -0.08475232124328613	 ([son's][fragmentary])
I(36,52): -0.08473825454711914	 ([ed's][fragmentary])
I(29,32): 0.08471012115478516	 ([sense][reading])
I(2,8): 0.08465003967285156	 ([thing][cuts])
I(25,45): 0.08461809158325195	 ([film,][alleged])
I(30,57): -0.08453702926635742	 ([me.][breaking - up])
I(13,44): 0.0844717025756836	 ([plot][way])
I(46,54): -0.08435916900634766	 ([experience ;][receives])
I(39,41): -0.08422660827636719	 ([make][shot])
I(19,22): 0.08413219451904297	 ([told][buy])
I(41,61): -0.08413028717041016	 ([shot][me ;])
I(8,53): 0.08381867408752441	 ([cuts][orders])
I(22,44): 0.08370685577392578	 ([buy][way])
I(22,55): -0.08360528945922852	 ([buy][claremont])
I(17,59): -0.08352017402648926	 ([story][connection])
I(16,37): 0.08336019515991211	 ([thriller,][idea])
I(37,59): 0.08334708213806152	 ([idea][connection])
I(22,28): -0.08324384689331055	 ([buy][make])
I(14,51): 0.08299362659454346	 ([every][questioning])
I(0,6): -0.08293771743774414	 ([first][extremely])
I(13,39): -0.08272933959960938	 ([plot][make])
I(21,29): -0.08269643783569336	 ([unable][sense])
I(2,26): -0.08268880844116211	 ([thing][actions])
I(38,61): 0.08232402801513672	 ([edna][me ;])
I(35,53): -0.08205723762512207	 ([instance,][orders])
I(55,61): 0.08192944526672363	 ([claremont][me ;])
I(7,11): -0.08188009262084961	 ([short][work.])
I(8,46): -0.08165311813354492	 ([cuts][experience ;])
I(4,8): -0.08118867874145508	 ([awful][cuts])
I(30,54): -0.08077192306518555	 ([me.][receives])
I(10,52): -0.08074760437011719	 ([camera][fragmentary])
I(1,54): -0.08074045181274414	 ([moment,][receives])
I(47,55): 0.08069801330566406	 ([extremely][claremont])
I(26,33): -0.08063387870788574	 ([actions][avoid])
I(35,43): -0.08062100410461426	 ([instance,][arm])
I(21,45): -0.0806131362915039	 ([unable][alleged])
I(36,42): -0.08054614067077637	 ([ed's][son's])
I(39,52): 0.08039522171020508	 ([make][fragmentary])
I(25,54): -0.08039045333862305	 ([film,][receives])
I(0,56): -0.08036923408508301	 ([first][williams])
I(10,32): -0.0803384780883789	 ([camera][reading])
I(20,30): 0.08029627799987793	 ([i'm][me.])
I(39,53): -0.07994389533996582	 ([make][orders])
I(0,43): 0.07990622520446777	 ([first][arm])
I(24,30): -0.0798187255859375	 ([middle][me.])
I(34,38): -0.07980203628540039	 ([spoilers.][edna])
I(7,51): 0.07953917980194092	 ([short][questioning])
I(13,46): -0.07953691482543945	 ([plot][experience ;])
I(12,38): -0.07950186729431152	 ([overall][edna])
I(11,58): -0.07941532135009766	 ([work.][phone])
I(0,42): -0.07920098304748535	 ([first][son's])
I(8,50): 0.07889413833618164	 ([cuts][domino])
I(0,41): 0.07887697219848633	 ([first][shot])
I(11,52): -0.07881975173950195	 ([work.][fragmentary])
I(29,33): -0.07836341857910156	 ([sense][avoid])
I(12,60): 0.07832980155944824	 ([overall][eludes])
I(38,56): 0.07831811904907227	 ([edna][williams])
I(0,8): -0.07831764221191406	 ([first][cuts])
I(3,26): 0.07826805114746094	 (["][actions])
I(15,61): 0.07822489738464355	 ([potential][me ;])
I(0,60): 0.07820510864257812	 ([first][eludes])
I(37,41): -0.07820463180541992	 ([idea][shot])
I(9,35): 0.07819056510925293	 ([blurry][instance,])
I(3,13): 0.07784652709960938	 (["][plot])
I(15,37): -0.07772064208984375	 ([potential][idea])
I(1,31): -0.07771110534667969	 ([moment,][stop])
I(39,59): 0.07770156860351562	 ([make][connection])
I(23,28): 0.07762384414672852	 ([it.][make])
I(9,25): 0.07748842239379883	 ([blurry][film,])
I(31,51): 0.07742249965667725	 ([stop][questioning])
I(5,51): 0.07733619213104248	 ([sequence][questioning])
I(31,32): -0.07722997665405273	 ([stop][reading])
I(37,58): -0.0771031379699707	 ([idea][phone])
I(1,33): -0.07700753211975098	 ([moment,][avoid])
I(24,43): -0.07672452926635742	 ([middle][arm])
I(21,37): -0.07652521133422852	 ([unable][idea])
I(16,48): -0.07613325119018555	 ([thriller,][stupid])
I(30,34): -0.07607245445251465	 ([me.][spoilers.])
I(6,59): 0.07585334777832031	 ([extremely][connection])
I(48,55): -0.07574796676635742	 ([stupid][claremont])
I(21,39): -0.07566070556640625	 ([unable][make])
I(27,60): 0.07565116882324219	 ([characters][eludes])
I(29,44): -0.07531023025512695	 ([sense][way])
I(33,51): 0.07526743412017822	 ([avoid][questioning])
I(28,60): 0.07526540756225586	 ([make][eludes])
I(39,43): -0.07494592666625977	 ([make][arm])
I(21,38): -0.0748744010925293	 ([unable][edna])
I(36,57): 0.07483148574829102	 ([ed's][breaking - up])
I(27,35): 0.07468008995056152	 ([characters][instance,])
I(2,39): -0.07451534271240234	 ([thing][make])
I(12,32): -0.07450985908508301	 ([overall][reading])
I(54,57): -0.07436609268188477	 ([receives][breaking - up])
I(10,26): 0.07427334785461426	 ([camera][actions])
I(8,51): -0.0741952657699585	 ([cuts][questioning])
I(34,40): -0.07416963577270508	 ([spoilers.][coffee])
I(38,58): -0.07397651672363281	 ([edna][phone])
I(20,22): -0.07395267486572266	 ([i'm][buy])
I(8,58): -0.07386207580566406	 ([cuts][phone])
I(31,52): 0.07377195358276367	 ([stop][fragmentary])
I(17,33): 0.07330036163330078	 ([story][avoid])
I(29,52): -0.07317066192626953	 ([sense][fragmentary])
I(26,34): 0.0731191635131836	 ([actions][spoilers.])
I(12,19): -0.07276320457458496	 ([overall][told])
I(7,26): 0.07264208793640137	 ([short][actions])
I(26,57): 0.0726017951965332	 ([actions][breaking - up])
I(11,13): 0.07255983352661133	 ([work.][plot])
I(36,55): -0.07179546356201172	 ([ed's][claremont])
I(10,15): 0.07135343551635742	 ([camera][potential])
I(0,16): -0.07131099700927734	 ([first][thriller,])
I(19,34): -0.07118558883666992	 ([told][spoilers.])
I(28,47): -0.07103395462036133	 ([make][extremely])
I(7,17): 0.0708470344543457	 ([short][story])
I(15,32): 0.07079601287841797	 ([potential][reading])
I(14,35): -0.07063841819763184	 ([every][instance,])
I(7,18): -0.07059764862060547	 ([short][badly])
I(4,16): 0.07049703598022461	 ([awful][thriller,])
I(1,46): 0.0704202651977539	 ([moment,][experience ;])
I(35,49): -0.07014060020446777	 ([instance,][idea.])
I(10,30): 0.0700526237487793	 ([camera][me.])
I(6,57): 0.0699625015258789	 ([extremely][breaking - up])
I(5,41): -0.06995224952697754	 ([sequence][shot])
I(23,37): 0.06989097595214844	 ([it.][idea])
I(28,59): 0.06982803344726562	 ([make][connection])
I(26,40): 0.06975722312927246	 ([actions][coffee])
I(34,60): 0.06947469711303711	 ([spoilers.][eludes])
I(23,30): 0.06942939758300781	 ([it.][me.])
I(16,58): -0.06931924819946289	 ([thriller,][phone])
I(15,51): 0.06928145885467529	 ([potential][questioning])
I(0,55): -0.06923723220825195	 ([first][claremont])
I(30,44): 0.06920862197875977	 ([me.][way])
I(36,41): 0.06908845901489258	 ([ed's][shot])
I(21,51): 0.06899917125701904	 ([unable][questioning])
I(25,28): 0.06868171691894531	 ([film,][make])
I(36,45): -0.068603515625	 ([ed's][alleged])
I(32,41): 0.06848478317260742	 ([reading][shot])
I(35,40): -0.06843829154968262	 ([instance,][coffee])
I(3,53): 0.06838822364807129	 (["][orders])
I(10,50): 0.06814146041870117	 ([camera][domino])
I(33,49): -0.06793475151062012	 ([avoid][idea.])
I(13,20): 0.06789064407348633	 ([plot][i'm])
I(8,33): -0.06782984733581543	 ([cuts][avoid])
I(27,48): 0.06774473190307617	 ([characters][stupid])
I(48,50): -0.06734991073608398	 ([stupid][domino])
I(13,37): -0.06732654571533203	 ([plot][idea])
I(34,56): 0.06722497940063477	 ([spoilers.][williams])
I(17,50): 0.06717276573181152	 ([story][domino])
I(11,40): -0.06704473495483398	 ([work.][coffee])
I(25,53): 0.06671452522277832	 ([film,][orders])
I(4,58): -0.0665435791015625	 ([awful][phone])
I(21,27): -0.0664827823638916	 ([unable][characters])
I(16,23): -0.06636381149291992	 ([thriller,][it.])
I(21,25): -0.06632184982299805	 ([unable][film,])
I(14,45): -0.06592082977294922	 ([every][alleged])
I(24,61): -0.0659186840057373	 ([middle][me ;])
I(1,26): -0.06567192077636719	 ([moment,][actions])
Sum: 26.101926922798157
==================================================
