---------- Players ----------
Player 0: first
Player 1: off,
Player 2: really
Player 3: favorite
Player 4: film
Player 5: ever.
Player 6: need
Player 7: give
Player 8: anyone
Player 9: description
Player 10: every
Player 11: hole
Player 12: that.
Player 13: literally
Player 14: obsessed
Player 15: practically
Player 16: bloodless,
Player 17: cheesy,
Player 18: lame
Player 19: effects
Player 20: having ',
Player 21: boom - stick
Player 22: showing ',
Player 23: badly
Player 24: edited,
Player 25: 80's
Player 26: metal
Player 27: horror
Player 28: masterpiece.
Player 29: director
Player 30: ( i
Player 31: heard )
Player 32: hoped
Player 33: hit
Player 34: box
Player 35: office
Player 36: could
Player 37: sequels
Player 38: freddy
Player 39: jason
Player 40: type
Player 41: deal
Player 42: himself.
Player 43: damn,
Player 44: wish
Player 45: could've
Player 46: went
Player 47: like
Player 48: that!
Player 49: soundtrack's
Player 50: banging '.
Player 51: acting's
Player 52: good.... check
Player 53: mofo
Player 54: out.
Player 55: die - hard
Player 56: fans
Player 57: there,
Player 58: feel
Player 59: free
Player 60: email
Player 61: chat
Player 62: sometime.
Player 63: midgetorgy.... i
Player 64: found
Player 65: yahoo.
---------- Rewards ----------
v(): 0.15358135104179382	 ([])
v(24,62): 0.9107194542884827	 ([edited,][sometime.])
v(24,63): 0.3705965280532837	 ([edited,][midgetorgy.... i])
v(24,64): 1.4001877307891846	 ([edited,][found])
v(24,65): 0.022475212812423706	 ([edited,][yahoo.])
v(25,26): -0.03440845012664795	 ([80's][metal])
v(25,27): -1.5526748895645142	 ([80's][horror])
v(25,28): 4.981480121612549	 ([80's][masterpiece.])
v(25,29): -1.1555323600769043	 ([80's][director])
v(25,30): -0.02444326877593994	 ([80's][( i])
v(25,31): -0.0423300564289093	 ([80's][heard )])
v(25,32): 0.03903520107269287	 ([80's][hoped])
v(25,33): -0.21996596455574036	 ([80's][hit])
v(25,34): 0.2779562473297119	 ([80's][box])
v(25,35): 0.5645067095756531	 ([80's][office])
v(25,36): -0.4438903033733368	 ([80's][could])
v(25,37): -0.24125562608242035	 ([80's][sequels])
v(25,38): 0.25772997736930847	 ([80's][freddy])
v(25,39): -0.1502908170223236	 ([80's][jason])
v(25,40): 0.19476021826267242	 ([80's][type])
v(25,41): 1.0362584590911865	 ([80's][deal])
v(25,42): 0.35054510831832886	 ([80's][himself.])
v(25,43): -2.635991334915161	 ([80's][damn,])
v(25,44): 1.2110415697097778	 ([80's][wish])
v(25,45): -0.5993265509605408	 ([80's][could've])
v(25,46): -0.215706929564476	 ([80's][went])
v(25,47): -0.2400287538766861	 ([80's][like])
v(25,48): 0.08931148052215576	 ([80's][that!])
v(25,49): 0.18991263210773468	 ([80's][soundtrack's])
v(25,50): -0.6614454984664917	 ([80's][banging '.])
v(25,51): -0.9824050664901733	 ([80's][acting's])
v(25,52): 0.567601203918457	 ([80's][good.... check])
v(25,53): 0.3935967683792114	 ([80's][mofo])
v(25,54): 0.16247457265853882	 ([80's][out.])
v(25,55): -0.30998677015304565	 ([80's][die - hard])
v(25,56): -0.29475805163383484	 ([80's][fans])
v(25,57): 0.8429720401763916	 ([80's][there,])
v(25,58): 0.442423552274704	 ([80's][feel])
v(25,59): 0.7085307836532593	 ([80's][free])
v(25,60): 0.20240885019302368	 ([80's][email])
v(25,61): 0.8462963700294495	 ([80's][chat])
v(25,62): 0.5187032222747803	 ([80's][sometime.])
v(25,63): -0.0044158101081848145	 ([80's][midgetorgy.... i])
v(25,64): 0.8101730942726135	 ([80's][found])
v(25,65): -0.2366064488887787	 ([80's][yahoo.])
v(26,27): -1.8751251697540283	 ([metal][horror])
v(26,28): 4.696620464324951	 ([metal][masterpiece.])
v(26,29): -1.83492112159729	 ([metal][director])
v(26,30): -0.11291638016700745	 ([metal][( i])
v(26,31): -0.17235136032104492	 ([metal][heard )])
v(26,32): 0.09526139497756958	 ([metal][hoped])
v(26,33): -0.3222566545009613	 ([metal][hit])
v(26,34): 0.11618572473526001	 ([metal][box])
v(26,35): 0.4580751955509186	 ([metal][office])
v(26,36): -0.47821861505508423	 ([metal][could])
v(26,37): -0.3411734998226166	 ([metal][sequels])
v(26,38): 0.18861454725265503	 ([metal][freddy])
v(26,39): -0.28184399008750916	 ([metal][jason])
v(26,40): 0.04347574710845947	 ([metal][type])
v(26,41): 0.8386862874031067	 ([metal][deal])
v(26,42): 0.28152358531951904	 ([metal][himself.])
v(26,43): -2.7850122451782227	 ([metal][damn,])
v(26,44): 1.080737829208374	 ([metal][wish])
v(26,45): -0.7234271168708801	 ([metal][could've])
v(26,46): -0.18901745975017548	 ([metal][went])
v(26,47): -0.42998582124710083	 ([metal][like])
v(26,48): -0.04324626922607422	 ([metal][that!])
v(26,49): -0.20663149654865265	 ([metal][soundtrack's])
v(26,50): -0.6903343200683594	 ([metal][banging '.])
v(26,51): -1.249569296836853	 ([metal][acting's])
v(26,52): 0.6132088303565979	 ([metal][good.... check])
v(26,53): 0.18613407015800476	 ([metal][mofo])
v(26,54): 0.04701673984527588	 ([metal][out.])
v(26,55): -0.3134702444076538	 ([metal][die - hard])
v(26,56): -0.45581597089767456	 ([metal][fans])
v(26,57): 0.7457270622253418	 ([metal][there,])
v(26,58): 0.3439036011695862	 ([metal][feel])
v(26,59): 0.6048382520675659	 ([metal][free])
v(26,60): -0.06986868381500244	 ([metal][email])
v(26,61): 0.6199544668197632	 ([metal][chat])
v(26,62): 0.538838803768158	 ([metal][sometime.])
v(26,63): -0.05492711067199707	 ([metal][midgetorgy.... i])
v(26,64): 0.7033489942550659	 ([metal][found])
v(26,65): -0.5013909339904785	 ([metal][yahoo.])
v(27,28): 5.213193893432617	 ([horror][masterpiece.])
v(27,29): -3.031705379486084	 ([horror][director])
v(27,30): -2.0466744899749756	 ([horror][( i])
v(27,31): -1.9293837547302246	 ([horror][heard )])
v(27,32): -2.3034348487854004	 ([horror][hoped])
v(27,33): -2.226417064666748	 ([horror][hit])
v(27,34): -1.6165663003921509	 ([horror][box])
v(27,35): -1.3504538536071777	 ([horror][office])
v(27,36): -2.4004104137420654	 ([horror][could])
v(27,37): -1.8842720985412598	 ([horror][sequels])
v(27,38): -1.6681482791900635	 ([horror][freddy])
v(27,39): -2.075258493423462	 ([horror][jason])
v(27,40): -1.6390984058380127	 ([horror][type])
v(27,41): -0.5375958681106567	 ([horror][deal])
v(27,42): -1.7246943712234497	 ([horror][himself.])
v(27,43): -4.167646884918213	 ([horror][damn,])
v(27,44): -0.53885418176651	 ([horror][wish])
v(27,45): -2.5704305171966553	 ([horror][could've])
v(27,46): -2.106412410736084	 ([horror][went])
v(27,47): -2.2119626998901367	 ([horror][like])
v(27,48): -1.7831497192382812	 ([horror][that!])
v(27,49): -2.07049560546875	 ([horror][soundtrack's])
v(27,50): -2.357510805130005	 ([horror][banging '.])
v(27,51): -3.5905466079711914	 ([horror][acting's])
v(27,52): -0.9580400586128235	 ([horror][good.... check])
v(27,53): -1.699429988861084	 ([horror][mofo])
v(27,54): -1.4399487972259521	 ([horror][out.])
v(27,55): -1.9560186862945557	 ([horror][die - hard])
v(27,56): -2.238736152648926	 ([horror][fans])
v(27,57): -0.926590085029602	 ([horror][there,])
v(27,58): -1.3955963850021362	 ([horror][feel])
v(27,59): -1.0407445430755615	 ([horror][free])
v(27,60): -2.117375612258911	 ([horror][email])
v(27,61): -0.8634847402572632	 ([horror][chat])
v(27,62): -1.1403707265853882	 ([horror][sometime.])
v(27,63): -2.3047213554382324	 ([horror][midgetorgy.... i])
v(27,64): -1.3927342891693115	 ([horror][found])
v(27,65): -1.8470096588134766	 ([horror][yahoo.])
v(28,29): 5.219220161437988	 ([masterpiece.][director])
v(28,30): 5.770111560821533	 ([masterpiece.][( i])
v(28,31): 4.8560872077941895	 ([masterpiece.][heard )])
v(28,32): 6.482405662536621	 ([masterpiece.][hoped])
v(28,33): 5.444408416748047	 ([masterpiece.][hit])
v(28,34): 5.360969543457031	 ([masterpiece.][box])
v(28,35): 5.760674953460693	 ([masterpiece.][office])
v(28,36): 5.03662109375	 ([masterpiece.][could])
v(28,37): 5.000276565551758	 ([masterpiece.][sequels])
v(28,38): 4.950491905212402	 ([masterpiece.][freddy])
v(28,39): 4.699117660522461	 ([masterpiece.][jason])
v(28,40): 5.385869979858398	 ([masterpiece.][type])
v(28,41): 5.865450382232666	 ([masterpiece.][deal])
v(28,42): 6.38869571685791	 ([masterpiece.][himself.])
v(28,43): 3.1560981273651123	 ([masterpiece.][damn,])
v(28,44): 6.061070442199707	 ([masterpiece.][wish])
v(28,45): 4.898900032043457	 ([masterpiece.][could've])
v(28,46): 5.157447338104248	 ([masterpiece.][went])
v(28,47): 4.966473579406738	 ([masterpiece.][like])
v(28,48): 5.136877059936523	 ([masterpiece.][that!])
v(28,49): 5.221013069152832	 ([masterpiece.][soundtrack's])
v(28,50): 4.567057132720947	 ([masterpiece.][banging '.])
v(28,51): 4.583044528961182	 ([masterpiece.][acting's])
v(28,52): 5.721095085144043	 ([masterpiece.][good.... check])
v(28,53): 5.5305399894714355	 ([masterpiece.][mofo])
v(28,54): 5.419549465179443	 ([masterpiece.][out.])
v(28,55): 4.9227800369262695	 ([masterpiece.][die - hard])
v(28,56): 5.147625923156738	 ([masterpiece.][fans])
v(28,57): 6.3046064376831055	 ([masterpiece.][there,])
v(28,58): 5.6875810623168945	 ([masterpiece.][feel])
v(28,59): 5.2236409187316895	 ([masterpiece.][free])
v(28,60): 5.505958557128906	 ([masterpiece.][email])
v(28,61): 5.684450626373291	 ([masterpiece.][chat])
v(28,62): 6.012949466705322	 ([masterpiece.][sometime.])
v(28,63): 5.675117492675781	 ([masterpiece.][midgetorgy.... i])
v(28,64): 6.0505571365356445	 ([masterpiece.][found])
v(28,65): 4.876935005187988	 ([masterpiece.][yahoo.])
v(29,30): -1.2571297883987427	 ([director][( i])
v(29,31): -0.9739961624145508	 ([director][heard )])
v(29,32): -1.1169605255126953	 ([director][hoped])
v(29,33): -1.4141699075698853	 ([director][hit])
v(29,34): -0.7435754537582397	 ([director][box])
v(29,35): -0.34278684854507446	 ([director][office])
v(29,36): -1.416769027709961	 ([director][could])
v(29,37): -1.1509077548980713	 ([director][sequels])
v(29,38): -0.6978675723075867	 ([director][freddy])
v(29,39): -1.3027665615081787	 ([director][jason])
v(29,40): -0.8672892451286316	 ([director][type])
v(29,41): 0.18214759230613708	 ([director][deal])
v(29,42): -0.6160872578620911	 ([director][himself.])
v(29,43): -3.5007991790771484	 ([director][damn,])
v(29,44): 0.30089670419692993	 ([director][wish])
v(29,45): -1.8288466930389404	 ([director][could've])
v(29,46): -1.4051481485366821	 ([director][went])
v(29,47): -1.37679123878479	 ([director][like])
v(29,48): -1.0910321474075317	 ([director][that!])
v(29,49): -1.027014970779419	 ([director][soundtrack's])
v(29,50): -1.7955856323242188	 ([director][banging '.])
v(29,51): -2.183548927307129	 ([director][acting's])
v(29,52): -0.36806270480155945	 ([director][good.... check])
v(29,53): -0.4130811095237732	 ([director][mofo])
v(29,54): -0.8619405627250671	 ([director][out.])
v(29,55): -2.1969847679138184	 ([director][die - hard])
v(29,56): -1.4442307949066162	 ([director][fans])
v(29,57): -0.3379051387310028	 ([director][there,])
v(29,58): -0.5334950089454651	 ([director][feel])
v(29,59): -0.4659552574157715	 ([director][free])
v(29,60): -1.2336044311523438	 ([director][email])
v(29,61): -0.21155938506126404	 ([director][chat])
v(29,62): -0.4723656177520752	 ([director][sometime.])
v(29,63): -0.9768285155296326	 ([director][midgetorgy.... i])
v(29,64): -0.28597691655158997	 ([director][found])
v(29,65): -1.1220630407333374	 ([director][yahoo.])
v(30,31): 0.35867249965667725	 ([( i][heard )])
v(30,32): 0.3434748649597168	 ([( i][hoped])
v(30,33): 0.013826370239257812	 ([( i][hit])
v(30,34): 0.4408006966114044	 ([( i][box])
v(30,35): 0.6685065031051636	 ([( i][office])
v(30,36): -0.2657672166824341	 ([( i][could])
v(30,37): -0.020300865173339844	 ([( i][sequels])
v(30,38): 0.5198976993560791	 ([( i][freddy])
v(30,39): 0.05583202838897705	 ([( i][jason])
v(30,40): 0.3131193518638611	 ([( i][type])
v(30,41): 1.2446873188018799	 ([( i][deal])
v(30,42): 0.6293830871582031	 ([( i][himself.])
v(30,43): -2.320128917694092	 ([( i][damn,])
v(30,44): 1.5648342370986938	 ([( i][wish])
v(30,45): -0.3279030919075012	 ([( i][could've])
v(30,46): 0.24000509083271027	 ([( i][went])
v(30,47): -0.09007737040519714	 ([( i][like])
v(30,48): 0.2507990002632141	 ([( i][that!])
v(30,49): 0.051415205001831055	 ([( i][soundtrack's])
v(30,50): -0.5522075891494751	 ([( i][banging '.])
v(30,51): -0.999509334564209	 ([( i][acting's])
v(30,52): 0.7511841058731079	 ([( i][good.... check])
v(30,53): 0.5195996165275574	 ([( i][mofo])
v(30,54): 0.3540768623352051	 ([( i][out.])
v(30,55): 0.01176181435585022	 ([( i][die - hard])
v(30,56): -0.11090251803398132	 ([( i][fans])
v(30,57): 1.163393497467041	 ([( i][there,])
v(30,58): 0.7553151845932007	 ([( i][feel])
v(30,59): 0.9369075894355774	 ([( i][free])
v(30,60): 0.2731415629386902	 ([( i][email])
v(30,61): 0.9876333475112915	 ([( i][chat])
v(30,62): 0.8236455321311951	 ([( i][sometime.])
v(30,63): 0.2196957916021347	 ([( i][midgetorgy.... i])
v(30,64): 1.2168409824371338	 ([( i][found])
v(30,65): -0.3129929304122925	 ([( i][yahoo.])
v(31,32): 0.0695367157459259	 ([heard )][hoped])
v(31,33): -0.15023919939994812	 ([heard )][hit])
v(31,34): 0.3932275176048279	 ([heard )][box])
v(31,35): 0.5753416419029236	 ([heard )][office])
v(31,36): -0.33580708503723145	 ([heard )][could])
v(31,37): -0.18786025047302246	 ([heard )][sequels])
v(31,38): 0.5254088640213013	 ([heard )][freddy])
v(31,39): -0.03604239225387573	 ([heard )][jason])
v(31,40): 0.2645421624183655	 ([heard )][type])
v(31,41): 1.0523936748504639	 ([heard )][deal])
v(31,42): 0.5163929462432861	 ([heard )][himself.])
v(31,43): -2.2426581382751465	 ([heard )][damn,])
v(31,44): 1.3548431396484375	 ([heard )][wish])
v(31,45): -0.5051973462104797	 ([heard )][could've])
v(31,46): 0.08573707938194275	 ([heard )][went])
v(31,47): -0.1316240131855011	 ([heard )][like])
v(31,48): 0.12251773476600647	 ([heard )][that!])
v(31,49): 0.023928672075271606	 ([heard )][soundtrack's])
v(31,50): -0.6135625839233398	 ([heard )][banging '.])
v(31,51): -1.0350589752197266	 ([heard )][acting's])
v(31,52): 0.5359964966773987	 ([heard )][good.... check])
v(31,53): 0.46432095766067505	 ([heard )][mofo])
v(31,54): 0.24094174802303314	 ([heard )][out.])
v(31,55): 0.05587571859359741	 ([heard )][die - hard])
v(31,56): -0.24261905252933502	 ([heard )][fans])
v(31,57): 1.0320665836334229	 ([heard )][there,])
v(31,58): 0.5720580816268921	 ([heard )][feel])
v(31,59): 0.7782197594642639	 ([heard )][free])
v(31,60): 0.14091230928897858	 ([heard )][email])
v(31,61): 0.8141988515853882	 ([heard )][chat])
v(31,62): 0.6440525054931641	 ([heard )][sometime.])
v(31,63): 0.12268462777137756	 ([heard )][midgetorgy.... i])
v(31,64): 0.9731444716453552	 ([heard )][found])
v(31,65): -0.2979898154735565	 ([heard )][yahoo.])
v(32,33): -0.04048717021942139	 ([hoped][hit])
v(32,34): 0.5922301411628723	 ([hoped][box])
v(32,35): 0.6753965020179749	 ([hoped][office])
v(32,36): -0.03583782911300659	 ([hoped][could])
v(32,37): -0.04182812571525574	 ([hoped][sequels])
v(32,38): 0.40576866269111633	 ([hoped][freddy])
v(32,39): 0.1475367248058319	 ([hoped][jason])
v(32,40): 0.6298680305480957	 ([hoped][type])
v(32,41): 1.1768832206726074	 ([hoped][deal])
v(32,42): 0.8851898908615112	 ([hoped][himself.])
v(32,43): -3.082979917526245	 ([hoped][damn,])
v(32,44): 1.8236291408538818	 ([hoped][wish])
v(32,45): -0.35225996375083923	 ([hoped][could've])
v(32,46): 0.3966771364212036	 ([hoped][went])
v(32,47): 0.13157004117965698	 ([hoped][like])
v(32,48): 0.3607720136642456	 ([hoped][that!])
v(32,49): 0.24782590568065643	 ([hoped][soundtrack's])
v(32,50): -0.38133201003074646	 ([hoped][banging '.])
v(32,51): -0.8846351504325867	 ([hoped][acting's])
v(32,52): 1.0154377222061157	 ([hoped][good.... check])
v(32,53): 0.704376220703125	 ([hoped][mofo])
v(32,54): 0.4820038378238678	 ([hoped][out.])
v(32,55): 0.3566237688064575	 ([hoped][die - hard])
v(32,56): 0.036440134048461914	 ([hoped][fans])
v(32,57): 1.4513766765594482	 ([hoped][there,])
v(32,58): 1.1542065143585205	 ([hoped][feel])
v(32,59): 1.1079219579696655	 ([hoped][free])
v(32,60): 0.4200975000858307	 ([hoped][email])
v(32,61): 1.241074562072754	 ([hoped][chat])
v(32,62): 1.0351797342300415	 ([hoped][sometime.])
v(32,63): 0.5027959942817688	 ([hoped][midgetorgy.... i])
v(32,64): 1.9377118349075317	 ([hoped][found])
v(32,65): -0.2569267153739929	 ([hoped][yahoo.])
v(33,34): 0.29410725831985474	 ([hit][box])
v(33,35): 0.4591662883758545	 ([hit][office])
v(33,36): -0.47173255681991577	 ([hit][could])
v(33,37): -0.3523731827735901	 ([hit][sequels])
v(33,38): 0.3995504379272461	 ([hit][freddy])
v(33,39): -0.29294800758361816	 ([hit][jason])
v(33,40): 0.13358452916145325	 ([hit][type])
v(33,41): 0.8576379418373108	 ([hit][deal])
v(33,42): 0.2815878391265869	 ([hit][himself.])
v(33,43): -2.5721421241760254	 ([hit][damn,])
v(33,44): 1.0479267835617065	 ([hit][wish])
v(33,45): -0.5170925259590149	 ([hit][could've])
v(33,46): 0.05440351366996765	 ([hit][went])
v(33,47): -0.2621783912181854	 ([hit][like])
v(33,48): 0.06788709759712219	 ([hit][that!])
v(33,49): 0.011612296104431152	 ([hit][soundtrack's])
v(33,50): -0.6136893630027771	 ([hit][banging '.])
v(33,51): -1.3506247997283936	 ([hit][acting's])
v(33,52): 0.6686190962791443	 ([hit][good.... check])
v(33,53): 0.18470463156700134	 ([hit][mofo])
v(33,54): 0.14506441354751587	 ([hit][out.])
v(33,55): 0.07562553882598877	 ([hit][die - hard])
v(33,56): -0.39944279193878174	 ([hit][fans])
v(33,57): 0.8379608988761902	 ([hit][there,])
v(33,58): 0.5608109831809998	 ([hit][feel])
v(33,59): 0.6792027950286865	 ([hit][free])
v(33,60): -0.05915161967277527	 ([hit][email])
v(33,61): 0.8654986619949341	 ([hit][chat])
v(33,62): 0.5774660706520081	 ([hit][sometime.])
v(33,63): -0.19309011101722717	 ([hit][midgetorgy.... i])
v(33,64): 1.1350313425064087	 ([hit][found])
v(33,65): -0.38103270530700684	 ([hit][yahoo.])
v(34,35): 0.23501093685626984	 ([box][office])
v(34,36): -0.012857705354690552	 ([box][could])
v(34,37): 0.014034867286682129	 ([box][sequels])
v(34,38): 0.6815995573997498	 ([box][freddy])
v(34,39): 0.2202809602022171	 ([box][jason])
v(34,40): 0.526703953742981	 ([box][type])
v(34,41): 1.4284321069717407	 ([box][deal])
v(34,42): 0.8048696517944336	 ([box][himself.])
v(34,43): -2.4402401447296143	 ([box][damn,])
v(34,44): 1.625136375427246	 ([box][wish])
v(34,45): -0.22270047664642334	 ([box][could've])
v(34,46): 0.337699830532074	 ([box][went])
v(34,47): 0.10468822717666626	 ([box][like])
v(34,48): 0.45978376269340515	 ([box][that!])
v(34,49): 0.23754318058490753	 ([box][soundtrack's])
v(34,50): -0.29959964752197266	 ([box][banging '.])
v(34,51): -0.788327157497406	 ([box][acting's])
v(34,52): 1.0874320268630981	 ([box][good.... check])
v(34,53): 0.7608000040054321	 ([box][mofo])
v(34,54): 0.5584055781364441	 ([box][out.])
v(34,55): 0.108470618724823	 ([box][die - hard])
v(34,56): 0.09583771228790283	 ([box][fans])
v(34,57): 1.2661494016647339	 ([box][there,])
v(34,58): 0.9253261685371399	 ([box][feel])
v(34,59): 1.1249574422836304	 ([box][free])
v(34,60): 0.5576915740966797	 ([box][email])
v(34,61): 1.16230046749115	 ([box][chat])
v(34,62): 0.960422694683075	 ([box][sometime.])
v(34,63): 0.30837100744247437	 ([box][midgetorgy.... i])
v(34,64): 1.451126217842102	 ([box][found])
v(34,65): 0.04245486855506897	 ([box][yahoo.])
v(35,36): 0.2765556573867798	 ([office][could])
v(35,37): 0.1626453697681427	 ([office][sequels])
v(35,38): 0.855356752872467	 ([office][freddy])
v(35,39): 0.44070953130722046	 ([office][jason])
v(35,40): 0.8519822955131531	 ([office][type])
v(35,41): 1.4786670207977295	 ([office][deal])
v(35,42): 1.057560920715332	 ([office][himself.])
v(35,43): -2.1677839756011963	 ([office][damn,])
v(35,44): 1.8662720918655396	 ([office][wish])
v(35,45): 0.008345037698745728	 ([office][could've])
v(35,46): 0.733506977558136	 ([office][went])
v(35,47): 0.4187415540218353	 ([office][like])
v(35,48): 0.6445748209953308	 ([office][that!])
v(35,49): 0.5048369765281677	 ([office][soundtrack's])
v(35,50): -0.1039227545261383	 ([office][banging '.])
v(35,51): -0.41278505325317383	 ([office][acting's])
v(35,52): 1.326757788658142	 ([office][good.... check])
v(35,53): 1.1302886009216309	 ([office][mofo])
v(35,54): 0.860320508480072	 ([office][out.])
v(35,55): 0.4874017834663391	 ([office][die - hard])
v(35,56): 0.3614962697029114	 ([office][fans])
v(35,57): 1.663572072982788	 ([office][there,])
v(35,58): 1.2825593948364258	 ([office][feel])
v(35,59): 1.4152741432189941	 ([office][free])
v(35,60): 0.8238741159439087	 ([office][email])
v(35,61): 1.4242761135101318	 ([office][chat])
v(35,62): 1.2994654178619385	 ([office][sometime.])
v(35,63): 0.683384358882904	 ([office][midgetorgy.... i])
v(35,64): 1.8048505783081055	 ([office][found])
v(35,65): 0.3421735167503357	 ([office][yahoo.])
v(36,37): -0.7468465566635132	 ([could][sequels])
v(36,38): -0.09815701842308044	 ([could][freddy])
v(36,39): -0.4476979672908783	 ([could][jason])
v(36,40): 0.051236480474472046	 ([could][type])
v(36,41): 0.8184911012649536	 ([could][deal])
v(36,42): 0.272135853767395	 ([could][himself.])
v(36,43): -3.1823108196258545	 ([could][damn,])
v(36,44): 0.8803103566169739	 ([could][wish])
v(36,45): -0.7785679697990417	 ([could][could've])
v(36,46): -0.4343566596508026	 ([could][went])
v(36,47): -0.5738192796707153	 ([could][like])
v(36,48): -0.19305618107318878	 ([could][that!])
v(36,49): -0.34201112389564514	 ([could][soundtrack's])
v(36,50): -0.9038034677505493	 ([could][banging '.])
v(36,51): -1.2415257692337036	 ([could][acting's])
v(36,52): 0.37195032835006714	 ([could][good.... check])
v(36,53): 0.19233325123786926	 ([could][mofo])
v(36,54): -0.11679995059967041	 ([could][out.])
v(36,55): -0.558905303478241	 ([could][die - hard])
v(36,56): -0.6713067293167114	 ([could][fans])
v(36,57): 0.5318068265914917	 ([could][there,])
v(36,58): 0.2753346562385559	 ([could][feel])
v(36,59): 0.4314225912094116	 ([could][free])
v(36,60): -0.19042347371578217	 ([could][email])
v(36,61): 0.6041327714920044	 ([could][chat])
v(36,62): 0.2990553379058838	 ([could][sometime.])
v(36,63): -0.3069306015968323	 ([could][midgetorgy.... i])
v(36,64): 0.7104811668395996	 ([could][found])
v(36,65): -0.5643923282623291	 ([could][yahoo.])
v(37,38): 0.02929416298866272	 ([sequels][freddy])
v(37,39): -0.33438384532928467	 ([sequels][jason])
v(37,40): 0.06173071265220642	 ([sequels][type])
v(37,41): 0.8813047409057617	 ([sequels][deal])
v(37,42): 0.281923770904541	 ([sequels][himself.])
v(37,43): -3.04384708404541	 ([sequels][damn,])
v(37,44): 0.9786957502365112	 ([sequels][wish])
v(37,45): -0.6910378336906433	 ([sequels][could've])
v(37,46): -0.2562144100666046	 ([sequels][went])
v(37,47): -0.4326969385147095	 ([sequels][like])
v(37,48): -0.07972162961959839	 ([sequels][that!])
v(37,49): -0.0897265076637268	 ([sequels][soundtrack's])
v(37,50): -0.7198209762573242	 ([sequels][banging '.])
v(37,51): -1.4729984998703003	 ([sequels][acting's])
v(37,52): 0.617618203163147	 ([sequels][good.... check])
v(37,53): 0.3217182159423828	 ([sequels][mofo])
v(37,54): -0.027939170598983765	 ([sequels][out.])
v(37,55): -0.5203567743301392	 ([sequels][die - hard])
v(37,56): -0.5509343147277832	 ([sequels][fans])
v(37,57): 0.6879476308822632	 ([sequels][there,])
v(37,58): 0.3628222942352295	 ([sequels][feel])
v(37,59): 0.5368792414665222	 ([sequels][free])
v(37,60): -0.07208719849586487	 ([sequels][email])
v(37,61): 0.6209434270858765	 ([sequels][chat])
v(37,62): 0.4466087222099304	 ([sequels][sometime.])
v(37,63): -0.1163109838962555	 ([sequels][midgetorgy.... i])
v(37,64): 0.7726167440414429	 ([sequels][found])
v(37,65): -0.34608957171440125	 ([sequels][yahoo.])
v(38,39): 0.21403908729553223	 ([freddy][jason])
v(38,40): 0.5230949521064758	 ([freddy][type])
v(38,41): 1.0871000289916992	 ([freddy][deal])
v(38,42): 0.8643028140068054	 ([freddy][himself.])
v(38,43): -2.1853013038635254	 ([freddy][damn,])
v(38,44): 1.7101483345031738	 ([freddy][wish])
v(38,45): -0.053951144218444824	 ([freddy][could've])
v(38,46): 0.6627451181411743	 ([freddy][went])
v(38,47): 0.22715602815151215	 ([freddy][like])
v(38,48): 0.5456787943840027	 ([freddy][that!])
v(38,49): 0.270679771900177	 ([freddy][soundtrack's])
v(38,50): -0.09426918625831604	 ([freddy][banging '.])
v(38,51): -0.7712612152099609	 ([freddy][acting's])
v(38,52): 0.8851556777954102	 ([freddy][good.... check])
v(38,53): 0.6701152324676514	 ([freddy][mofo])
v(38,54): 0.6788141131401062	 ([freddy][out.])
v(38,55): 0.36177462339401245	 ([freddy][die - hard])
v(38,56): 0.18081992864608765	 ([freddy][fans])
v(38,57): 1.369604229927063	 ([freddy][there,])
v(38,58): 0.9952927231788635	 ([freddy][feel])
v(38,59): 1.10117506980896	 ([freddy][free])
v(38,60): 0.511322557926178	 ([freddy][email])
v(38,61): 1.2357540130615234	 ([freddy][chat])
v(38,62): 1.0878983736038208	 ([freddy][sometime.])
v(38,63): 0.5859610438346863	 ([freddy][midgetorgy.... i])
v(38,64): 1.4898145198822021	 ([freddy][found])
v(38,65): 0.08801239728927612	 ([freddy][yahoo.])
v(39,40): -0.052007198333740234	 ([jason][type])
v(39,41): 0.8234845399856567	 ([jason][deal])
v(39,42): 0.4143345355987549	 ([jason][himself.])
v(39,43): -2.5403285026550293	 ([jason][damn,])
v(39,44): 1.263904333114624	 ([jason][wish])
v(39,45): -0.672276496887207	 ([jason][could've])
v(39,46): -0.02140587568283081	 ([jason][went])
v(39,47): -0.3084193468093872	 ([jason][like])
v(39,48): -0.006711184978485107	 ([jason][that!])
v(39,49): -0.23243916034698486	 ([jason][soundtrack's])
v(39,50): -0.6445348858833313	 ([jason][banging '.])
v(39,51): -1.2148663997650146	 ([jason][acting's])
v(39,52): 0.6495122313499451	 ([jason][good.... check])
v(39,53): 0.09537792205810547	 ([jason][mofo])
v(39,54): 0.18633109331130981	 ([jason][out.])
v(39,55): -0.12799331545829773	 ([jason][die - hard])
v(39,56): -0.3626212477684021	 ([jason][fans])
v(39,57): 0.9063145518302917	 ([jason][there,])
v(39,58): 0.5093730688095093	 ([jason][feel])
v(39,59): 0.6978613138198853	 ([jason][free])
v(39,60): 0.05655670166015625	 ([jason][email])
v(39,61): 0.7590439915657043	 ([jason][chat])
v(39,62): 0.5648751854896545	 ([jason][sometime.])
v(39,63): -0.06331503391265869	 ([jason][midgetorgy.... i])
v(39,64): 0.8724309206008911	 ([jason][found])
v(39,65): -0.28476765751838684	 ([jason][yahoo.])
v(40,41): 1.7308515310287476	 ([type][deal])
